NOMBRE REGIÓN,NOMBRE COMUNA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA
TARAPACÁ,IQUIQUE,80,462
TARAPACÁ,IQUIQUE,81,423
TARAPACÁ,IQUIQUE,82,378
TARAPACÁ,IQUIQUE,83,339
TARAPACÁ,IQUIQUE,84,297
TARAPACÁ,IQUIQUE,85,288
TARAPACÁ,IQUIQUE,86,289
TARAPACÁ,IQUIQUE,87,270
TARAPACÁ,IQUIQUE,88,204
TARAPACÁ,IQUIQUE,89,191
TARAPACÁ,IQUIQUE,90,153
TARAPACÁ,IQUIQUE,91,128
TARAPACÁ,IQUIQUE,92,130
TARAPACÁ,IQUIQUE,93,72
TARAPACÁ,IQUIQUE,94,55
TARAPACÁ,IQUIQUE,95,31
TARAPACÁ,IQUIQUE,96,36
TARAPACÁ,IQUIQUE,97,29
TARAPACÁ,IQUIQUE,98,15
TARAPACÁ,IQUIQUE,99,13
TARAPACÁ,IQUIQUE,100 o más,30
TARAPACÁ,ALTO HOSPICIO,Total Comuna,108375
TARAPACÁ,ALTO HOSPICIO,0,1981
TARAPACÁ,ALTO HOSPICIO,1,2091
TARAPACÁ,ALTO HOSPICIO,2,2126
TARAPACÁ,ALTO HOSPICIO,3,2143
TARAPACÁ,ALTO HOSPICIO,4,2158
TARAPACÁ,ALTO HOSPICIO,5,2164
TARAPACÁ,ALTO HOSPICIO,6,2129
TARAPACÁ,ALTO HOSPICIO,7,2193
TARAPACÁ,ALTO HOSPICIO,8,2129
TARAPACÁ,ALTO HOSPICIO,9,2022
TARAPACÁ,ALTO HOSPICIO,10,1917
TARAPACÁ,ALTO HOSPICIO,11,1936
TARAPACÁ,ALTO HOSPICIO,12,1940
TARAPACÁ,ALTO HOSPICIO,13,1856
TARAPACÁ,ALTO HOSPICIO,14,1900
TARAPACÁ,ALTO HOSPICIO,15,2014
TARAPACÁ,ALTO HOSPICIO,16,1961
TARAPACÁ,ALTO HOSPICIO,17,1962
TARAPACÁ,ALTO HOSPICIO,18,1766
TARAPACÁ,ALTO HOSPICIO,19,1900
TARAPACÁ,ALTO HOSPICIO,20,1926
TARAPACÁ,ALTO HOSPICIO,21,2005
TARAPACÁ,ALTO HOSPICIO,22,1937
TARAPACÁ,ALTO HOSPICIO,23,2020
TARAPACÁ,ALTO HOSPICIO,24,2019
TARAPACÁ,ALTO HOSPICIO,25,1995
TARAPACÁ,ALTO HOSPICIO,26,2100
TARAPACÁ,ALTO HOSPICIO,27,2025
TARAPACÁ,ALTO HOSPICIO,28,1960
TARAPACÁ,ALTO HOSPICIO,29,1924
TARAPACÁ,ALTO HOSPICIO,30,1841
TARAPACÁ,ALTO HOSPICIO,31,1722
TARAPACÁ,ALTO HOSPICIO,32,1748
TARAPACÁ,ALTO HOSPICIO,33,1585
TARAPACÁ,ALTO HOSPICIO,34,1708
TARAPACÁ,ALTO HOSPICIO,35,1742
TARAPACÁ,ALTO HOSPICIO,36,1642
TARAPACÁ,ALTO HOSPICIO,37,1532
TARAPACÁ,ALTO HOSPICIO,38,1505
TARAPACÁ,ALTO HOSPICIO,39,1374
TARAPACÁ,ALTO HOSPICIO,40,1419
TARAPACÁ,ALTO HOSPICIO,41,1354
TARAPACÁ,ALTO HOSPICIO,42,1372
TARAPACÁ,ALTO HOSPICIO,43,1432
TARAPACÁ,ALTO HOSPICIO,44,1399
TARAPACÁ,ALTO HOSPICIO,45,1368
TARAPACÁ,ALTO HOSPICIO,46,1321
TARAPACÁ,ALTO HOSPICIO,47,1251
TARAPACÁ,ALTO HOSPICIO,48,1263
TARAPACÁ,ALTO HOSPICIO,49,1250
TARAPACÁ,ALTO HOSPICIO,50,1246
TARAPACÁ,ALTO HOSPICIO,51,1268
TARAPACÁ,ALTO HOSPICIO,52,1194
TARAPACÁ,ALTO HOSPICIO,53,1164
TARAPACÁ,ALTO HOSPICIO,54,1147
TARAPACÁ,ALTO HOSPICIO,55,1051
TARAPACÁ,ALTO HOSPICIO,56,996
TARAPACÁ,ALTO HOSPICIO,57,852
TARAPACÁ,ALTO HOSPICIO,58,818
TARAPACÁ,ALTO HOSPICIO,59,776
TARAPACÁ,ALTO HOSPICIO,60,755
TARAPACÁ,ALTO HOSPICIO,61,728
TARAPACÁ,ALTO HOSPICIO,62,609
TARAPACÁ,ALTO HOSPICIO,63,572
TARAPACÁ,ALTO HOSPICIO,64,556
TARAPACÁ,ALTO HOSPICIO,65,465
TARAPACÁ,ALTO HOSPICIO,66,449
TARAPACÁ,ALTO HOSPICIO,67,382
TARAPACÁ,ALTO HOSPICIO,68,369
TARAPACÁ,ALTO HOSPICIO,69,338
TARAPACÁ,ALTO HOSPICIO,70,314
TARAPACÁ,ALTO HOSPICIO,71,277
TARAPACÁ,ALTO HOSPICIO,72,260
TARAPACÁ,ALTO HOSPICIO,73,239
TARAPACÁ,ALTO HOSPICIO,74,184
TARAPACÁ,ALTO HOSPICIO,75,161
TARAPACÁ,ALTO HOSPICIO,76,158
TARAPACÁ,ALTO HOSPICIO,77,126
TARAPACÁ,ALTO HOSPICIO,78,122
TARAPACÁ,ALTO HOSPICIO,79,86
TARAPACÁ,ALTO HOSPICIO,80,88
TARAPACÁ,ALTO HOSPICIO,81,73
TARAPACÁ,ALTO HOSPICIO,82,86
TARAPACÁ,ALTO HOSPICIO,83,72
TARAPACÁ,ALTO HOSPICIO,84,54
TARAPACÁ,ALTO HOSPICIO,85,58
TARAPACÁ,ALTO HOSPICIO,86,46
TARAPACÁ,ALTO HOSPICIO,87,43
TARAPACÁ,ALTO HOSPICIO,88,38
TARAPACÁ,ALTO HOSPICIO,89,22
TARAPACÁ,ALTO HOSPICIO,90,17
TARAPACÁ,ALTO HOSPICIO,91,16
TARAPACÁ,ALTO HOSPICIO,92,9
TARAPACÁ,ALTO HOSPICIO,93,12
TARAPACÁ,ALTO HOSPICIO,94,16
TARAPACÁ,ALTO HOSPICIO,95,9
TARAPACÁ,ALTO HOSPICIO,96,4
TARAPACÁ,ALTO HOSPICIO,97,3
TARAPACÁ,ALTO HOSPICIO,98,3
TARAPACÁ,ALTO HOSPICIO,99,2
TARAPACÁ,ALTO HOSPICIO,100 o más,15
TARAPACÁ,POZO ALMONTE,Total Comuna,15711
TARAPACÁ,POZO ALMONTE,0,230
TARAPACÁ,POZO ALMONTE,1,261
TARAPACÁ,POZO ALMONTE,2,268
TARAPACÁ,POZO ALMONTE,3,235
TARAPACÁ,POZO ALMONTE,4,259
TARAPACÁ,POZO ALMONTE,5,258
TARAPACÁ,POZO ALMONTE,6,241
TARAPACÁ,POZO ALMONTE,7,264
TARAPACÁ,POZO ALMONTE,8,264
TARAPACÁ,POZO ALMONTE,9,258
TARAPACÁ,POZO ALMONTE,10,216
TARAPACÁ,POZO ALMONTE,11,238
TARAPACÁ,POZO ALMONTE,12,222
TARAPACÁ,POZO ALMONTE,13,212
TARAPACÁ,POZO ALMONTE,14,193
TARAPACÁ,POZO ALMONTE,15,207
TARAPACÁ,POZO ALMONTE,16,174
TARAPACÁ,POZO ALMONTE,17,301
TARAPACÁ,POZO ALMONTE,18,413
TARAPACÁ,POZO ALMONTE,19,296
TARAPACÁ,POZO ALMONTE,20,288
TARAPACÁ,POZO ALMONTE,21,279
TARAPACÁ,POZO ALMONTE,22,228
TARAPACÁ,POZO ALMONTE,23,228
TARAPACÁ,POZO ALMONTE,24,207
TARAPACÁ,POZO ALMONTE,25,273
TARAPACÁ,POZO ALMONTE,26,268
TARAPACÁ,POZO ALMONTE,27,250
TARAPACÁ,POZO ALMONTE,28,290
TARAPACÁ,POZO ALMONTE,29,287
TARAPACÁ,POZO ALMONTE,30,299
TARAPACÁ,POZO ALMONTE,31,280
TARAPACÁ,POZO ALMONTE,32,274
TARAPACÁ,POZO ALMONTE,33,274
TARAPACÁ,POZO ALMONTE,34,277
TARAPACÁ,POZO ALMONTE,35,302
TARAPACÁ,POZO ALMONTE,36,286
TARAPACÁ,POZO ALMONTE,37,227
TARAPACÁ,POZO ALMONTE,38,215
TARAPACÁ,POZO ALMONTE,39,216
TARAPACÁ,POZO ALMONTE,40,213
TARAPACÁ,POZO ALMONTE,41,241
TARAPACÁ,POZO ALMONTE,42,218
TARAPACÁ,POZO ALMONTE,43,247
TARAPACÁ,POZO ALMONTE,44,225
TARAPACÁ,POZO ALMONTE,45,197
TARAPACÁ,POZO ALMONTE,46,191
TARAPACÁ,POZO ALMONTE,47,170
TARAPACÁ,POZO ALMONTE,48,179
TARAPACÁ,POZO ALMONTE,49,153
TARAPACÁ,POZO ALMONTE,50,165
TARAPACÁ,POZO ALMONTE,51,180
TARAPACÁ,POZO ALMONTE,52,165
TARAPACÁ,POZO ALMONTE,53,160
TARAPACÁ,POZO ALMONTE,54,180
TARAPACÁ,POZO ALMONTE,55,167
TARAPACÁ,POZO ALMONTE,56,171
TARAPACÁ,POZO ALMONTE,57,158
TARAPACÁ,POZO ALMONTE,58,150
TARAPACÁ,POZO ALMONTE,59,143
TARAPACÁ,POZO ALMONTE,60,139
TARAPACÁ,POZO ALMONTE,61,139
TARAPACÁ,POZO ALMONTE,62,143
TARAPACÁ,POZO ALMONTE,63,120
TARAPACÁ,POZO ALMONTE,64,109
TARAPACÁ,POZO ALMONTE,65,90
TARAPACÁ,POZO ALMONTE,66,79
TARAPACÁ,POZO ALMONTE,67,77
TARAPACÁ,POZO ALMONTE,68,69
TARAPACÁ,POZO ALMONTE,69,66
TARAPACÁ,POZO ALMONTE,70,75
TARAPACÁ,POZO ALMONTE,71,73
TARAPACÁ,POZO ALMONTE,72,60
TARAPACÁ,POZO ALMONTE,73,69
TARAPACÁ,POZO ALMONTE,74,46
TARAPACÁ,POZO ALMONTE,75,58
TARAPACÁ,POZO ALMONTE,76,40
TARAPACÁ,POZO ALMONTE,77,46
TARAPACÁ,POZO ALMONTE,78,31
TARAPACÁ,POZO ALMONTE,79,24
TARAPACÁ,POZO ALMONTE,80,27
TARAPACÁ,POZO ALMONTE,81,32
TARAPACÁ,POZO ALMONTE,82,30
TARAPACÁ,POZO ALMONTE,83,30
TARAPACÁ,POZO ALMONTE,84,20
TARAPACÁ,POZO ALMONTE,85,20
TARAPACÁ,POZO ALMONTE,86,13
TARAPACÁ,POZO ALMONTE,87,14
TARAPACÁ,POZO ALMONTE,88,7
TARAPACÁ,POZO ALMONTE,89,4
TARAPACÁ,POZO ALMONTE,90,3
TARAPACÁ,POZO ALMONTE,91,8
TARAPACÁ,POZO ALMONTE,92,6
TARAPACÁ,POZO ALMONTE,93,3
TARAPACÁ,POZO ALMONTE,94,3
TARAPACÁ,POZO ALMONTE,95,2
TARAPACÁ,POZO ALMONTE,96,2
TARAPACÁ,POZO ALMONTE,97,1
TARAPACÁ,POZO ALMONTE,98,0
TARAPACÁ,POZO ALMONTE,99,0
TARAPACÁ,POZO ALMONTE,100 o más,2
TARAPACÁ,CAMIÑA,Total Comuna,1250
TARAPACÁ,CAMIÑA,0,17
TARAPACÁ,CAMIÑA,1,14
TARAPACÁ,CAMIÑA,2,13
TARAPACÁ,CAMIÑA,3,25
TARAPACÁ,CAMIÑA,4,22
TARAPACÁ,CAMIÑA,5,13
TARAPACÁ,CAMIÑA,6,24
TARAPACÁ,CAMIÑA,7,20
TARAPACÁ,CAMIÑA,8,23
TARAPACÁ,CAMIÑA,9,21
TARAPACÁ,CAMIÑA,10,16
TARAPACÁ,CAMIÑA,11,18
TARAPACÁ,CAMIÑA,12,19
TARAPACÁ,CAMIÑA,13,12
TARAPACÁ,CAMIÑA,14,18
TARAPACÁ,CAMIÑA,15,15
TARAPACÁ,CAMIÑA,16,14
TARAPACÁ,CAMIÑA,17,26
TARAPACÁ,CAMIÑA,18,20
TARAPACÁ,CAMIÑA,19,16
TARAPACÁ,CAMIÑA,20,13
TARAPACÁ,CAMIÑA,21,21
TARAPACÁ,CAMIÑA,22,19
TARAPACÁ,CAMIÑA,23,19
TARAPACÁ,CAMIÑA,24,10
TARAPACÁ,CAMIÑA,25,17
TARAPACÁ,CAMIÑA,26,20
TARAPACÁ,CAMIÑA,27,14
TARAPACÁ,CAMIÑA,28,15
TARAPACÁ,CAMIÑA,29,19
TARAPACÁ,CAMIÑA,30,18
TARAPACÁ,CAMIÑA,31,23
TARAPACÁ,CAMIÑA,32,7
TARAPACÁ,CAMIÑA,33,13
TARAPACÁ,CAMIÑA,34,10
TARAPACÁ,CAMIÑA,35,16
TARAPACÁ,CAMIÑA,36,16
TARAPACÁ,CAMIÑA,37,12
TARAPACÁ,CAMIÑA,38,11
TARAPACÁ,CAMIÑA,39,8
TARAPACÁ,CAMIÑA,40,21
TARAPACÁ,CAMIÑA,41,15
TARAPACÁ,CAMIÑA,42,14
TARAPACÁ,CAMIÑA,43,20
TARAPACÁ,CAMIÑA,44,20
TARAPACÁ,CAMIÑA,45,18
TARAPACÁ,CAMIÑA,46,26
TARAPACÁ,CAMIÑA,47,13
TARAPACÁ,CAMIÑA,48,6
TARAPACÁ,CAMIÑA,49,20
TARAPACÁ,CAMIÑA,50,19
TARAPACÁ,CAMIÑA,51,18
TARAPACÁ,CAMIÑA,52,14
TARAPACÁ,CAMIÑA,53,15
TARAPACÁ,CAMIÑA,54,16
TARAPACÁ,CAMIÑA,55,17
TARAPACÁ,CAMIÑA,56,18
TARAPACÁ,CAMIÑA,57,6
TARAPACÁ,CAMIÑA,58,16
TARAPACÁ,CAMIÑA,59,14
TARAPACÁ,CAMIÑA,60,17
TARAPACÁ,CAMIÑA,61,9
TARAPACÁ,CAMIÑA,62,15
TARAPACÁ,CAMIÑA,63,10
TARAPACÁ,CAMIÑA,64,10
TARAPACÁ,CAMIÑA,65,11
TARAPACÁ,CAMIÑA,66,15
TARAPACÁ,CAMIÑA,67,8
TARAPACÁ,CAMIÑA,68,10
TARAPACÁ,CAMIÑA,69,8
TARAPACÁ,CAMIÑA,70,14
TARAPACÁ,CAMIÑA,71,7
TARAPACÁ,CAMIÑA,72,5
TARAPACÁ,CAMIÑA,73,17
TARAPACÁ,CAMIÑA,74,7
TARAPACÁ,CAMIÑA,75,6
TARAPACÁ,CAMIÑA,76,8
TARAPACÁ,CAMIÑA,77,11
TARAPACÁ,CAMIÑA,78,11
TARAPACÁ,CAMIÑA,79,6
TARAPACÁ,CAMIÑA,80,6
TARAPACÁ,CAMIÑA,81,7
TARAPACÁ,CAMIÑA,82,6
TARAPACÁ,CAMIÑA,83,4
TARAPACÁ,CAMIÑA,84,5
TARAPACÁ,CAMIÑA,85,2
TARAPACÁ,CAMIÑA,86,5
TARAPACÁ,CAMIÑA,87,4
TARAPACÁ,CAMIÑA,88,1
TARAPACÁ,CAMIÑA,89,1
TARAPACÁ,CAMIÑA,90,1
TARAPACÁ,CAMIÑA,91,1
TARAPACÁ,CAMIÑA,92,3
TARAPACÁ,CAMIÑA,93,1
TARAPACÁ,CAMIÑA,94,1
TARAPACÁ,CAMIÑA,95,0
TARAPACÁ,CAMIÑA,96,2
TARAPACÁ,CAMIÑA,97,0
TARAPACÁ,CAMIÑA,98,0
TARAPACÁ,CAMIÑA,99,1
TARAPACÁ,CAMIÑA,100 o más,1
TARAPACÁ,COLCHANE,Total Comuna,1728
TARAPACÁ,COLCHANE,0,17
TARAPACÁ,COLCHANE,1,17
TARAPACÁ,COLCHANE,2,18
TARAPACÁ,COLCHANE,3,15
TARAPACÁ,COLCHANE,4,16
TARAPACÁ,COLCHANE,5,17
TARAPACÁ,COLCHANE,6,16
TARAPACÁ,COLCHANE,7,11
TARAPACÁ,COLCHANE,8,14
TARAPACÁ,COLCHANE,9,22
TARAPACÁ,COLCHANE,10,16
TARAPACÁ,COLCHANE,11,17
TARAPACÁ,COLCHANE,12,20
TARAPACÁ,COLCHANE,13,16
TARAPACÁ,COLCHANE,14,20
TARAPACÁ,COLCHANE,15,15
TARAPACÁ,COLCHANE,16,20
TARAPACÁ,COLCHANE,17,29
TARAPACÁ,COLCHANE,18,26
TARAPACÁ,COLCHANE,19,22
TARAPACÁ,COLCHANE,20,30
TARAPACÁ,COLCHANE,21,31
TARAPACÁ,COLCHANE,22,32
TARAPACÁ,COLCHANE,23,28
TARAPACÁ,COLCHANE,24,38
TARAPACÁ,COLCHANE,25,45
TARAPACÁ,COLCHANE,26,46
TARAPACÁ,COLCHANE,27,35
TARAPACÁ,COLCHANE,28,35
TARAPACÁ,COLCHANE,29,32
TARAPACÁ,COLCHANE,30,27
TARAPACÁ,COLCHANE,31,28
TARAPACÁ,COLCHANE,32,36
TARAPACÁ,COLCHANE,33,31
TARAPACÁ,COLCHANE,34,25
TARAPACÁ,COLCHANE,35,31
TARAPACÁ,COLCHANE,36,37
TARAPACÁ,COLCHANE,37,29
TARAPACÁ,COLCHANE,38,20
TARAPACÁ,COLCHANE,39,26
TARAPACÁ,COLCHANE,40,22
TARAPACÁ,COLCHANE,41,21
TARAPACÁ,COLCHANE,42,24
TARAPACÁ,COLCHANE,43,28
TARAPACÁ,COLCHANE,44,26
TARAPACÁ,COLCHANE,45,18
TARAPACÁ,COLCHANE,46,23
TARAPACÁ,COLCHANE,47,23
TARAPACÁ,COLCHANE,48,21
TARAPACÁ,COLCHANE,49,21
TARAPACÁ,COLCHANE,50,24
TARAPACÁ,COLCHANE,51,22
TARAPACÁ,COLCHANE,52,19
TARAPACÁ,COLCHANE,53,24
TARAPACÁ,COLCHANE,54,15
TARAPACÁ,COLCHANE,55,15
TARAPACÁ,COLCHANE,56,25
TARAPACÁ,COLCHANE,57,20
TARAPACÁ,COLCHANE,58,15
TARAPACÁ,COLCHANE,59,13
TARAPACÁ,COLCHANE,60,24
TARAPACÁ,COLCHANE,61,14
TARAPACÁ,COLCHANE,62,16
TARAPACÁ,COLCHANE,63,29
TARAPACÁ,COLCHANE,64,11
TARAPACÁ,COLCHANE,65,11
TARAPACÁ,COLCHANE,66,23
TARAPACÁ,COLCHANE,67,16
TARAPACÁ,COLCHANE,68,13
TARAPACÁ,COLCHANE,69,14
TARAPACÁ,COLCHANE,70,14
TARAPACÁ,COLCHANE,71,11
TARAPACÁ,COLCHANE,72,14
TARAPACÁ,COLCHANE,73,9
TARAPACÁ,COLCHANE,74,7
TARAPACÁ,COLCHANE,75,14
TARAPACÁ,COLCHANE,76,11
TARAPACÁ,COLCHANE,77,6
TARAPACÁ,COLCHANE,78,7
TARAPACÁ,COLCHANE,79,4
TARAPACÁ,COLCHANE,80,2
TARAPACÁ,COLCHANE,81,9
TARAPACÁ,COLCHANE,82,3
TARAPACÁ,COLCHANE,83,3
TARAPACÁ,COLCHANE,84,2
TARAPACÁ,COLCHANE,85,1
TARAPACÁ,COLCHANE,86,4
TARAPACÁ,COLCHANE,87,1
TARAPACÁ,COLCHANE,88,2
TARAPACÁ,COLCHANE,89,1
TARAPACÁ,COLCHANE,90,2
TARAPACÁ,COLCHANE,91,1
TARAPACÁ,COLCHANE,92,1
TARAPACÁ,COLCHANE,93,0
TARAPACÁ,COLCHANE,94,1
TARAPACÁ,COLCHANE,95,0
TARAPACÁ,COLCHANE,96,0
TARAPACÁ,COLCHANE,97,1
TARAPACÁ,COLCHANE,98,1
TARAPACÁ,COLCHANE,99,0
TARAPACÁ,COLCHANE,100 o más,0
TARAPACÁ,HUARA,Total Comuna,2730
TARAPACÁ,HUARA,0,42
TARAPACÁ,HUARA,1,49
TARAPACÁ,HUARA,2,26
TARAPACÁ,HUARA,3,47
TARAPACÁ,HUARA,4,36
TARAPACÁ,HUARA,5,42
TARAPACÁ,HUARA,6,42
TARAPACÁ,HUARA,7,53
TARAPACÁ,HUARA,8,42
TARAPACÁ,HUARA,9,46
TARAPACÁ,HUARA,10,42
TARAPACÁ,HUARA,11,37
TARAPACÁ,HUARA,12,53
TARAPACÁ,HUARA,13,31
TARAPACÁ,HUARA,14,33
TARAPACÁ,HUARA,15,31
TARAPACÁ,HUARA,16,27
TARAPACÁ,HUARA,17,25
TARAPACÁ,HUARA,18,27
TARAPACÁ,HUARA,19,37
TARAPACÁ,HUARA,20,31
TARAPACÁ,HUARA,21,40
TARAPACÁ,HUARA,22,42
TARAPACÁ,HUARA,23,30
TARAPACÁ,HUARA,24,33
TARAPACÁ,HUARA,25,43
TARAPACÁ,HUARA,26,47
TARAPACÁ,HUARA,27,43
TARAPACÁ,HUARA,28,38
TARAPACÁ,HUARA,29,43
TARAPACÁ,HUARA,30,36
TARAPACÁ,HUARA,31,55
TARAPACÁ,HUARA,32,34
TARAPACÁ,HUARA,33,37
TARAPACÁ,HUARA,34,32
TARAPACÁ,HUARA,35,44
TARAPACÁ,HUARA,36,38
TARAPACÁ,HUARA,37,34
TARAPACÁ,HUARA,38,30
TARAPACÁ,HUARA,39,28
TARAPACÁ,HUARA,40,26
TARAPACÁ,HUARA,41,29
TARAPACÁ,HUARA,42,33
TARAPACÁ,HUARA,43,30
TARAPACÁ,HUARA,44,31
TARAPACÁ,HUARA,45,33
TARAPACÁ,HUARA,46,40
TARAPACÁ,HUARA,47,39
TARAPACÁ,HUARA,48,33
TARAPACÁ,HUARA,49,31
TARAPACÁ,HUARA,50,36
TARAPACÁ,HUARA,51,28
TARAPACÁ,HUARA,52,44
TARAPACÁ,HUARA,53,39
TARAPACÁ,HUARA,54,37
TARAPACÁ,HUARA,55,38
TARAPACÁ,HUARA,56,24
TARAPACÁ,HUARA,57,30
TARAPACÁ,HUARA,58,24
TARAPACÁ,HUARA,59,39
TARAPACÁ,HUARA,60,35
TARAPACÁ,HUARA,61,28
TARAPACÁ,HUARA,62,26
TARAPACÁ,HUARA,63,37
TARAPACÁ,HUARA,64,27
TARAPACÁ,HUARA,65,32
TARAPACÁ,HUARA,66,31
TARAPACÁ,HUARA,67,20
TARAPACÁ,HUARA,68,31
TARAPACÁ,HUARA,69,22
TARAPACÁ,HUARA,70,18
TARAPACÁ,HUARA,71,23
TARAPACÁ,HUARA,72,23
TARAPACÁ,HUARA,73,13
TARAPACÁ,HUARA,74,23
TARAPACÁ,HUARA,75,15
TARAPACÁ,HUARA,76,12
TARAPACÁ,HUARA,77,17
TARAPACÁ,HUARA,78,16
TARAPACÁ,HUARA,79,10
TARAPACÁ,HUARA,80,5
TARAPACÁ,HUARA,81,6
TARAPACÁ,HUARA,82,13
TARAPACÁ,HUARA,83,8
TARAPACÁ,HUARA,84,4
TARAPACÁ,HUARA,85,8
TARAPACÁ,HUARA,86,5
TARAPACÁ,HUARA,87,8
TARAPACÁ,HUARA,88,3
TARAPACÁ,HUARA,89,4
TARAPACÁ,HUARA,90,4
TARAPACÁ,HUARA,91,2
TARAPACÁ,HUARA,92,4
TARAPACÁ,HUARA,93,1
TARAPACÁ,HUARA,94,1
TARAPACÁ,HUARA,95,2
TARAPACÁ,HUARA,96,2
TARAPACÁ,HUARA,97,0
TARAPACÁ,HUARA,98,0
TARAPACÁ,HUARA,99,0
TARAPACÁ,HUARA,100 o más,1
TARAPACÁ,PICA,Total Comuna,9296
TARAPACÁ,PICA,0,71
TARAPACÁ,PICA,1,79
TARAPACÁ,PICA,2,84
TARAPACÁ,PICA,3,83
TARAPACÁ,PICA,4,78
TARAPACÁ,PICA,5,88
TARAPACÁ,PICA,6,86
TARAPACÁ,PICA,7,81
TARAPACÁ,PICA,8,69
TARAPACÁ,PICA,9,90
TARAPACÁ,PICA,10,68
TARAPACÁ,PICA,11,80
TARAPACÁ,PICA,12,69
TARAPACÁ,PICA,13,65
TARAPACÁ,PICA,14,72
TARAPACÁ,PICA,15,65
TARAPACÁ,PICA,16,71
TARAPACÁ,PICA,17,74
TARAPACÁ,PICA,18,59
TARAPACÁ,PICA,19,64
TARAPACÁ,PICA,20,63
TARAPACÁ,PICA,21,79
TARAPACÁ,PICA,22,101
TARAPACÁ,PICA,23,86
TARAPACÁ,PICA,24,137
TARAPACÁ,PICA,25,158
TARAPACÁ,PICA,26,178
TARAPACÁ,PICA,27,244
TARAPACÁ,PICA,28,218
TARAPACÁ,PICA,29,227
TARAPACÁ,PICA,30,210
TARAPACÁ,PICA,31,239
TARAPACÁ,PICA,32,217
TARAPACÁ,PICA,33,239
TARAPACÁ,PICA,34,225
TARAPACÁ,PICA,35,237
TARAPACÁ,PICA,36,234
TARAPACÁ,PICA,37,203
TARAPACÁ,PICA,38,211
TARAPACÁ,PICA,39,220
TARAPACÁ,PICA,40,200
TARAPACÁ,PICA,41,195
TARAPACÁ,PICA,42,191
TARAPACÁ,PICA,43,224
TARAPACÁ,PICA,44,193
TARAPACÁ,PICA,45,207
TARAPACÁ,PICA,46,208
TARAPACÁ,PICA,47,181
TARAPACÁ,PICA,48,168
TARAPACÁ,PICA,49,149
TARAPACÁ,PICA,50,154
TARAPACÁ,PICA,51,144
TARAPACÁ,PICA,52,116
TARAPACÁ,PICA,53,118
TARAPACÁ,PICA,54,119
TARAPACÁ,PICA,55,102
TARAPACÁ,PICA,56,109
TARAPACÁ,PICA,57,95
TARAPACÁ,PICA,58,85
TARAPACÁ,PICA,59,84
TARAPACÁ,PICA,60,81
TARAPACÁ,PICA,61,58
TARAPACÁ,PICA,62,67
TARAPACÁ,PICA,63,62
TARAPACÁ,PICA,64,61
TARAPACÁ,PICA,65,55
TARAPACÁ,PICA,66,64
TARAPACÁ,PICA,67,44
TARAPACÁ,PICA,68,44
TARAPACÁ,PICA,69,30
TARAPACÁ,PICA,70,38
TARAPACÁ,PICA,71,40
TARAPACÁ,PICA,72,34
TARAPACÁ,PICA,73,37
TARAPACÁ,PICA,74,25
TARAPACÁ,PICA,75,28
TARAPACÁ,PICA,76,33
TARAPACÁ,PICA,77,33
TARAPACÁ,PICA,78,18
TARAPACÁ,PICA,79,20
TARAPACÁ,PICA,80,19
TARAPACÁ,PICA,81,21
TARAPACÁ,PICA,82,14
TARAPACÁ,PICA,83,11
TARAPACÁ,PICA,84,8
TARAPACÁ,PICA,85,13
TARAPACÁ,PICA,86,8
TARAPACÁ,PICA,87,6
TARAPACÁ,PICA,88,11
TARAPACÁ,PICA,89,16
TARAPACÁ,PICA,90,5
TARAPACÁ,PICA,91,5
TARAPACÁ,PICA,92,7
TARAPACÁ,PICA,93,1
TARAPACÁ,PICA,94,3
TARAPACÁ,PICA,95,3
TARAPACÁ,PICA,96,2
TARAPACÁ,PICA,97,1
TARAPACÁ,PICA,98,1
TARAPACÁ,PICA,99,2
TARAPACÁ,PICA,100 o más,3
ANTOFAGASTA,ANTOFAGASTA,Total Comuna,361873
ANTOFAGASTA,ANTOFAGASTA,0,4741
ANTOFAGASTA,ANTOFAGASTA,1,5082
ANTOFAGASTA,ANTOFAGASTA,2,5154
ANTOFAGASTA,ANTOFAGASTA,3,5090
ANTOFAGASTA,ANTOFAGASTA,4,5170
ANTOFAGASTA,ANTOFAGASTA,5,5147
ANTOFAGASTA,ANTOFAGASTA,6,5466
ANTOFAGASTA,ANTOFAGASTA,7,5481
ANTOFAGASTA,ANTOFAGASTA,8,5261
ANTOFAGASTA,ANTOFAGASTA,9,5249
ANTOFAGASTA,ANTOFAGASTA,10,5107
ANTOFAGASTA,ANTOFAGASTA,11,4871
ANTOFAGASTA,ANTOFAGASTA,12,4756
ANTOFAGASTA,ANTOFAGASTA,13,4760
ANTOFAGASTA,ANTOFAGASTA,14,4925
ANTOFAGASTA,ANTOFAGASTA,15,5063
ANTOFAGASTA,ANTOFAGASTA,16,5121
ANTOFAGASTA,ANTOFAGASTA,17,5360
ANTOFAGASTA,ANTOFAGASTA,18,5741
ANTOFAGASTA,ANTOFAGASTA,19,5945
ANTOFAGASTA,ANTOFAGASTA,20,6484
ANTOFAGASTA,ANTOFAGASTA,21,6488
ANTOFAGASTA,ANTOFAGASTA,22,6644
ANTOFAGASTA,ANTOFAGASTA,23,6639
ANTOFAGASTA,ANTOFAGASTA,24,6828
ANTOFAGASTA,ANTOFAGASTA,25,6749
