y1,y11,y20amonto,sexo,region,esc
380000.0,,,2,14,12.0
280000.0,,,1,14,12.0
360000.0,,,1,14,6.0
,0.0,,2,14,12.0
277000.0,,,1,14,11.0
,0.0,,2,14,10.0
,0.0,,2,14,3.0
380000.0,,,1,14,9.0
,0.0,11091.0,2,14,9.0
,0.0,,2,14,7.0
,0.0,,1,14,7.0
,0.0,,2,14,14.0
270000.0,,,2,14,12.0
,0.0,,1,14,16.0
,0.0,,2,14,17.0
350000.0,,,2,14,12.0
320000.0,,,2,14,12.0
,0.0,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,9.0
,,,1,14,12.0
277000.0,,,2,14,12.0
277000.0,,,1,14,11.0
,,,2,14,
,,,2,14,
,,,2,14,
,,,2,14,
,0.0,,2,14,12.0
380000.0,,,1,14,10.0
200000.0,,,2,14,12.0
,0.0,,1,14,11.0
250000.0,,,1,14,12.0
250000.0,,,2,14,12.0
250000.0,,,2,14,6.0
,0.0,,2,14,5.0
,,,1,14,8.0
277000.0,,,2,14,12.0
250000.0,,,1,14,12.0
,0.0,,1,14,5.0
,,,1,14,8.0
,0.0,,2,14,8.0
,0.0,,2,14,0.0
,,,2,14,
,,,1,14,
250000.0,,,2,14,12.0
,0.0,,1,14,12.0
,0.0,,2,14,11.0
,0.0,,2,14,16.0
,0.0,,2,14,18.0
,,,2,14,12.0
700000.0,,,2,14,15.0
,0.0,,1,14,10.0
,0.0,,1,14,4.0
,0.0,,2,14,3.0
270000.0,,,1,14,9.0
,0.0,,2,14,8.0
256000.0,,,1,14,4.0
256000.0,,,2,14,12.0
,,,1,14,
,,,1,14,
,,,1,14,
210000.0,,,2,14,12.0
120000.0,,,2,14,13.0
,0.0,,1,14,10.0
,,,2,14,10.0
,,,2,14,
,,,1,14,12.0
355000.0,,,1,14,12.0
,,,2,14,
,,,1,14,8.0
,0.0,,2,14,8.0
350000.0,,,1,14,10.0
,0.0,,2,14,12.0
,,,2,14,
,,,2,14,
280000.0,,,1,14,12.0
260000.0,,,2,14,12.0
,0.0,,1,14,10.0
,,,2,14,
260000.0,,,1,14,12.0
300000.0,,,2,14,12.0
,,,2,14,
,,,1,14,16.0
380000.0,,,2,14,12.0
,,,2,14,
,400000.0,,1,14,9.0
,0.0,,2,14,6.0
,0.0,,2,14,12.0
,0.0,,1,14,10.0
,,,1,14,
,,,2,14,
,,,2,14,
,,,2,14,
700000.0,,,1,14,17.0
260000.0,,,2,14,12.0
,,,2,14,
,,,1,14,
,,,2,14,12.0
256000.0,,,2,14,2.0
,0.0,,2,14,17.0
,0.0,,2,14,13.0
310000.0,,,2,14,12.0
350000.0,,,1,14,12.0
200000.0,,,2,14,12.0
295000.0,,,2,14,12.0
360000.0,,,1,14,6.0
250000.0,,,2,14,12.0
276000.0,,,1,14,12.0
320000.0,,,1,14,12.0
360000.0,,,1,14,12.0
276000.0,,,1,14,12.0
,0.0,,2,14,1.0
,0.0,,2,14,4.0
300000.0,,,1,14,5.0
,0.0,,2,14,5.0
99.0,,,1,14,0.0
,0.0,,2,14,8.0
99.0,,,1,14,9.0
,0.0,,2,14,4.0
,,,1,14,8.0
,0.0,,2,14,3.0
400000.0,,,1,14,11.0
,0.0,,1,14,
,0.0,,2,14,
,0.0,,1,14,0.0
,0.0,,2,14,0.0
280000.0,,,1,14,3.0
,0.0,,2,14,11.0
336000.0,,,2,14,12.0
410000.0,,,1,14,12.0
170000.0,,,2,14,12.0
,,,1,14,7.0
,0.0,,2,14,7.0
,0.0,,2,14,14.0
400000.0,,,1,14,12.0
400000.0,,,2,14,12.0
,0.0,,1,14,14.0
276000.0,,,1,14,2.0
,0.0,,2,14,2.0
150000.0,,,2,14,8.0
240000.0,,,1,14,0.0
,0.0,,1,14,11.0
,0.0,,2,14,9.0
276000.0,,,1,14,5.0
,0.0,,2,14,5.0
,,,1,14,
,,,2,14,
,0.0,,2,14,
,0.0,,2,14,12.0
,,,2,14,
,0.0,,2,14,12.0
150000.0,,,1,14,17.0
,0.0,,2,14,17.0
,,,2,14,
,0.0,,2,14,12.0
270000.0,,,2,14,12.0
,0.0,,2,14,10.0
,,,2,14,
,,,2,14,
300000.0,,,1,14,6.0
200000.0,,,2,14,6.0
210000.0,,,2,14,4.0
,,,1,14,12.0
,,11091.0,2,14,
,,,2,14,8.0
,0.0,,2,14,4.0
,,,1,14,12.0
99.0,,,1,14,11.0
430000.0,,,1,14,12.0
320000.0,,,2,14,14.0
,0.0,,2,14,8.0
,0.0,,1,14,12.0
,0.0,11091.0,2,14,10.0
,,,2,14,
,0.0,,2,14,12.0
,0.0,,2,14,17.0
,,,1,14,
,,,2,14,
340000.0,,,2,14,12.0
300000.0,,,1,14,8.0
,0.0,,2,14,9.0
,,,2,14,
,,,1,14,
450000.0,,,2,14,12.0
,,,2,14,
256000.0,,,2,14,10.0
256000.0,,,1,14,12.0
350000.0,,,1,14,17.0
,0.0,,2,14,14.0
,0.0,,2,14,9.0
,0.0,,1,14,
,0.0,,1,14,12.0
,0.0,,2,14,12.0
300000.0,,,2,14,15.0
,0.0,,1,14,9.0
,0.0,,2,14,10.0
,0.0,,2,14,3.0
,,,1,14,13.0
,0.0,,2,14,13.0
,,,1,14,
,,,1,14,
400000.0,,,2,14,12.0
180000.0,,,1,14,12.0
,0.0,,1,14,8.0
600000.0,,,1,14,12.0
400000.0,,,2,14,15.0
,0.0,,1,14,10.0
,,,2,14,
,0.0,,2,14,15.0
,,,1,14,15.0
,,,2,14,
,,,2,14,
,,,2,14,
,0.0,,2,14,10.0
,0.0,,1,14,10.0
767000.0,,,2,14,17.0
,0.0,,2,14,11.0
,,,1,14,
,,,1,14,
400000.0,,,1,14,12.0
90000.0,,,2,14,6.0
,0.0,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,7.0
,0.0,,2,14,12.0
,0.0,,2,14,9.0
,,,2,14,
270000.0,,,2,14,12.0
250000.0,,,2,14,12.0
280000.0,,,1,14,11.0
,0.0,,2,14,12.0
,,,2,14,
300000.0,,,2,14,17.0
475000.0,,,1,14,16.0
,0.0,,2,14,14.0
0.0,,,1,14,12.0
270000.0,,,1,14,12.0
270000.0,,,2,14,12.0
,0.0,,2,14,6.0
,,,2,14,
,,,1,14,
,0.0,,1,14,17.0
,0.0,,2,14,12.0
400000.0,,,1,14,10.0
,,,2,14,10.0
140000.0,,,2,14,16.0
,0.0,,1,14,16.0
,0.0,,2,14,16.0
270000.0,,,2,14,9.0
,,,1,14,12.0
,0.0,,1,14,10.0
,0.0,,2,14,10.0
,0.0,,1,14,6.0
,80000.0,,1,14,16.0
,99.0,,1,14,15.0
270000.0,,,2,14,7.0
,,,1,14,12.0
,0.0,11091.0,1,14,10.0
270000.0,,,2,14,8.0
,,,2,14,15.0
,,11091.0,1,14,
275000.0,,,2,14,8.0
,,,2,14,
,0.0,,2,14,12.0
550000.0,,,1,14,12.0
,0.0,,1,14,12.0
,,,2,14,
,0.0,,2,14,2.0
720000.0,,,1,14,12.0
480000.0,,,2,14,12.0
40000.0,,,1,14,13.0
,,,1,14,
300000.0,,,1,14,12.0
,0.0,,2,14,14.0
,,,1,14,13.0
,,,2,14,13.0
,0.0,,1,14,12.0
400000.0,,,2,14,12.0
,,,1,14,
,,,2,14,
,,,2,14,
,0.0,,2,14,12.0
,0.0,,1,14,14.0
,0.0,,2,14,10.0
0.0,,,1,14,8.0
,700000.0,,1,14,12.0
,0.0,,2,14,12.0
99.0,,,2,14,17.0
,,,1,14,
,,,1,14,17.0
,0.0,,2,14,12.0
,0.0,,1,14,14.0
,0.0,,1,14,14.0
,0.0,11091.0,1,14,12.0
,,,1,14,12.0
,0.0,,2,14,13.0
270000.0,,,1,14,17.0
,,11091.0,1,14,
,0.0,,1,14,12.0
,0.0,,2,14,12.0
,,,2,14,17.0
,,,1,14,12.0
320000.0,,,2,14,17.0
300000.0,,,1,14,17.0
450000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,11091.0,2,14,
300000.0,,,2,14,12.0
290000.0,,,1,14,14.0
150000.0,,,1,14,16.0
250000.0,,,1,14,15.0
100000.0,,,2,14,15.0
,,,2,14,12.0
,,,1,14,12.0
500000.0,,,1,14,15.0
200000.0,,,2,14,12.0
,,,1,14,
,,,1,14,
350000.0,,,2,14,12.0
320000.0,,,2,14,12.0
200000.0,,,2,14,12.0
200000.0,,,2,14,12.0
,0.0,,2,14,6.0
,0.0,,1,14,3.0
,0.0,,2,14,5.0
,,,1,14,12.0
240000.0,,,2,14,12.0
,,,1,14,12.0
,,,2,14,12.0
,,,1,14,13.0
700000.0,,,1,14,17.0
,,,2,14,12.0
12000.0,,,2,14,11.0
290000.0,,,1,14,14.0
280000.0,,,2,14,13.0
,0.0,,1,14,8.0
274000.0,,,2,14,12.0
370000.0,,,1,14,12.0
380000.0,,,2,14,15.0
40000.0,,,1,14,14.0
0.0,,,1,14,14.0
,0.0,,2,14,0.0
300000.0,,,2,14,17.0
200000.0,,,2,14,15.0
160000.0,,,1,14,15.0
,0.0,,2,14,10.0
,0.0,,1,14,11.0
200000.0,,,1,14,14.0
180000.0,,,2,14,15.0
500000.0,,,2,14,19.0
,0.0,,1,14,8.0
,0.0,,2,14,8.0
99.0,,,2,14,15.0
99.0,,,1,14,15.0
,30000.0,,1,14,14.0
,,,1,14,12.0
135000.0,,,1,14,12.0
,0.0,,1,14,9.0
,0.0,,1,14,15.0
,0.0,,2,14,10.0
230000.0,,,2,14,12.0
180000.0,,,2,14,14.0
70000.0,,,1,14,15.0
300000.0,,,1,14,15.0
,,,1,14,17.0
,,,2,14,17.0
335000.0,,,1,14,12.0
,0.0,,2,14,10.0
480000.0,,,2,14,12.0
,,,1,14,12.0
400000.0,,,2,14,15.0
,,,1,14,
,0.0,,2,14,6.0
250000.0,,,1,14,12.0
450000.0,,,1,14,12.0
350000.0,,,1,14,9.0
,0.0,,1,14,14.0
,0.0,,1,14,13.0
600000.0,,,1,14,12.0
99.0,,,2,14,12.0
300000.0,,,1,14,12.0
,,,2,14,15.0
,,,1,14,
150000.0,,,2,14,12.0
,0.0,,1,14,9.0
,,,2,14,
,0.0,,1,14,14.0
,0.0,,1,14,14.0
,0.0,,2,14,6.0
300000.0,,,1,14,15.0
,0.0,,2,14,12.0
,,,1,14,3.0
450000.0,,,1,14,17.0
,0.0,,1,14,15.0
,0.0,,2,14,10.0
,,,2,14,9.0
380000.0,,,1,14,12.0
380000.0,,,2,14,12.0
,0.0,,1,14,15.0
120000.0,,,2,14,14.0
400000.0,,,1,14,14.0
,,,1,14,
,0.0,,2,14,8.0
,0.0,,1,14,15.0
,140000.0,,2,14,12.0
0.0,,,2,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,10.0
,0.0,,1,14,12.0
,0.0,,1,14,10.0
,,,1,14,
,,,1,14,
270000.0,,,2,14,12.0
,,,1,14,
,,,1,14,
400000.0,,,1,14,10.0
,0.0,,2,14,8.0
,0.0,,1,14,18.0
,0.0,,2,14,13.0
,,11091.0,1,14,
,,,1,14,8.0
240000.0,,,1,14,8.0
,0.0,,1,14,6.0
,,,1,14,13.0
,0.0,,1,14,9.0
,0.0,,2,14,15.0
,0.0,,2,14,17.0
,0.0,,2,14,10.0
,0.0,,1,14,17.0
,0.0,,2,14,17.0
,0.0,,2,14,17.0
,0.0,,2,14,13.0
150000.0,,,1,14,10.0
,0.0,,2,14,8.0
,,,1,14,12.0
1000000.0,,,1,14,17.0
99.0,,,1,14,14.0
,99.0,,2,14,10.0
,99.0,,2,14,16.0
400000.0,,,1,14,17.0
270000.0,,,1,14,12.0
300000.0,,,2,14,12.0
,,,2,14,
500000.0,,,2,14,14.0
,,,1,14,12.0
,0.0,,1,14,11.0
,0.0,,1,14,9.0
,,,1,14,
630000.0,,,1,14,12.0
,0.0,,2,14,14.0
,,,1,14,
340000.0,,,1,14,12.0
,,,2,14,5.0
,,,1,14,1.0
,0.0,,2,14,5.0
,0.0,,1,14,17.0
,0.0,,1,14,16.0
,,,2,14,17.0
,,,1,14,13.0
,,,2,14,14.0
,,,2,14,
,0.0,,2,14,15.0
1000000.0,,,1,14,18.0
,0.0,,2,14,14.0
600000.0,,,2,14,18.0
,0.0,,2,14,17.0
,0.0,,2,14,17.0
1400000.0,,,1,14,16.0
,0.0,,2,14,16.0
,,,2,14,
,99.0,,1,14,17.0
,99.0,,2,14,17.0
,,,1,14,20.0
860000.0,,,2,14,16.0
,,,1,14,6.0
,0.0,,1,14,13.0
,,,1,14,6.0
,0.0,,1,14,17.0
,,,2,14,12.0
,0.0,,1,14,12.0
,0.0,,2,14,6.0
500000.0,,,1,14,17.0
350000.0,,,2,14,12.0
380000.0,,,1,14,12.0
300000.0,,,1,14,12.0
,0.0,,1,14,6.0
,,,1,14,17.0
,,,1,14,17.0
,0.0,,2,14,16.0
800000.0,,,1,14,15.0
,0.0,,2,14,6.0
300000.0,,,2,14,12.0
,0.0,,1,14,4.0
,0.0,,2,14,0.0
,,,1,14,
,,,2,14,
,,,2,14,
,,,1,14,
0.0,,,2,14,16.0
250000.0,,,2,14,16.0
99.0,,,2,14,14.0
1000000.0,,,1,14,17.0
1000000.0,,,2,14,17.0
,,,1,14,6.0
,0.0,,2,14,6.0
99.0,,,1,14,17.0
99.0,,,2,14,17.0
,,,2,14,
,,,2,14,6.0
,0.0,,1,14,4.0
400000.0,,,1,14,17.0
200000.0,,,2,14,16.0
,,,2,14,
,,,2,14,17.0
,,,1,14,16.0
,0.0,,1,14,16.0
600000.0,,,2,14,16.0
,0.0,,2,14,12.0
150000.0,,,1,14,17.0
,,,1,14,2.0
,0.0,,2,14,1.0
,0.0,,1,14,11.0
,0.0,,2,14,12.0
,,,1,14,
,,,2,14,
,0.0,,2,14,8.0
,0.0,,1,14,12.0
350000.0,,,1,14,3.0
,0.0,,2,14,12.0
,0.0,11091.0,1,14,9.0
,0.0,11091.0,1,14,9.0
600000.0,,,1,14,15.0
300000.0,,,2,14,13.0
,0.0,,1,14,10.0
,,,2,14,15.0
,0.0,,1,14,5.0
200000.0,,,1,14,11.0
,0.0,,2,14,17.0
,0.0,,1,14,12.0
,,,2,14,12.0
200000.0,,,1,14,13.0
600000.0,,,1,14,12.0
650000.0,,,1,14,12.0
,,,2,14,12.0
99.0,,,2,14,20.0
,0.0,,2,14,12.0
,0.0,,1,14,12.0
,,,1,14,15.0
400000.0,,,2,14,12.0
270000.0,,,2,14,12.0
,,,1,14,
,0.0,,1,14,1.0
,0.0,,2,14,1.0
350000.0,,,1,14,12.0
350000.0,,,1,14,12.0
,,,2,14,
,0.0,,2,14,13.0
,,,1,14,14.0
250000.0,,,2,14,14.0
,0.0,,2,14,13.0
,,,2,14,
,,,1,14,
800000.0,,,1,14,12.0
250000.0,,,2,14,12.0
,0.0,,2,14,10.0
,,,2,14,
600000.0,,,1,14,16.0
230000.0,,,2,14,15.0
600000.0,,,1,14,16.0
230000.0,,,1,14,15.0
230000.0,,,2,14,16.0
,0.0,,2,14,10.0
,0.0,,1,14,12.0
,0.0,,1,14,10.0
,0.0,,1,14,12.0
250000.0,,,1,14,11.0
,0.0,,2,14,12.0
,0.0,,2,14,16.0
,,,1,14,
500000.0,,,2,14,16.0
,0.0,,2,14,14.0
,0.0,,1,14,17.0
,0.0,,2,14,8.0
300000.0,,,2,14,17.0
,0.0,,2,14,17.0
,0.0,,1,14,12.0
,0.0,,2,14,11.0
560000.0,,,2,14,14.0
,,,1,14,12.0
,,,1,14,
,0.0,,2,14,12.0
,0.0,,1,14,12.0
,0.0,,2,14,17.0
,0.0,,2,14,17.0
,,,1,14,
250000.0,,,2,14,12.0
,0.0,,1,14,12.0
,0.0,,2,14,10.0
,,,1,14,
400000.0,,,1,14,15.0
322000.0,,,1,14,12.0
280000.0,,,1,14,5.0
,0.0,,2,14,4.0
,0.0,,1,14,12.0
1300000.0,,,1,14,17.0
1100000.0,,,2,14,17.0
,0.0,,2,14,12.0
270000.0,,,2,14,12.0
270000.0,,,1,14,17.0
,0.0,,1,14,13.0
600000.0,,,1,14,17.0
350000.0,,,2,14,14.0
,,,2,14,
,,,1,14,
1000000.0,,,2,14,17.0
,,,1,14,15.0
,,,2,14,16.0
,,,2,14,14.0
,0.0,,1,14,15.0
,0.0,,2,14,14.0
,0.0,,2,14,12.0
800000.0,,,1,14,17.0
600000.0,,,2,14,17.0
,0.0,,1,14,17.0
,0.0,,2,14,12.0
720000.0,,,1,14,17.0
,,,1,14,15.0
,0.0,,2,14,16.0
,0.0,,1,14,17.0
,0.0,,1,14,18.0
,0.0,,2,14,14.0
99.0,,,1,14,15.0
900000.0,,,1,14,12.0
0.0,,,2,14,12.0
350000.0,,,2,14,12.0
,,11091.0,1,14,
,,11091.0,2,14,
,,11091.0,2,14,
,,11091.0,2,14,
400000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,,2,14,
600000.0,,,2,14,12.0
350000.0,,,1,14,16.0
,0.0,,2,14,14.0
1000000.0,,,1,14,17.0
,99.0,,2,14,15.0
,,,1,14,
,,,1,14,12.0
,0.0,,2,14,4.0
,0.0,,2,14,5.0
60000.0,,,2,14,14.0
,0.0,,2,14,4.0
,0.0,,1,14,10.0
,0.0,,2,14,11.0
,0.0,,2,14,8.0
270000.0,,,1,14,12.0
250000.0,,,2,14,10.0
,0.0,,1,14,10.0
,0.0,,2,14,17.0
,,,1,14,
,,,2,14,7.0
,,,1,14,4.0
270000.0,,,1,14,12.0
,0.0,,2,14,4.0
,0.0,,1,14,1.0
,,,1,14,5.0
,0.0,,2,14,12.0
500000.0,,,1,14,12.0
320000.0,,,2,14,12.0
,0.0,,2,14,12.0
275000.0,,,2,14,12.0
,0.0,,2,14,11.0
,0.0,,1,14,14.0
800000.0,,,1,14,17.0
300000.0,,,2,14,14.0
,0.0,,2,14,15.0
400000.0,,,1,14,12.0
60000.0,,,2,14,12.0
,,,1,14,
,,,1,14,
,0.0,,1,14,12.0
350000.0,,,1,14,12.0
,,,1,14,15.0
,0.0,,2,14,14.0
,,,1,14,
,,,1,14,12.0
,0.0,,2,14,12.0
500000.0,,,2,14,15.0
450000.0,,,1,14,12.0
,,,2,14,
300000.0,,,1,14,12.0
,,,2,14,12.0
,0.0,,2,14,9.0
,,,1,14,
,,,2,14,
300000.0,,,1,14,12.0
700000.0,,,2,14,14.0
,,,2,14,
,,,1,14,
,,,2,14,
,0.0,,2,14,9.0
,0.0,,2,14,12.0
415000.0,,,1,14,12.0
,,,1,14,12.0
99.0,,,2,14,17.0
,,,2,14,
250000.0,,,2,14,10.0
,0.0,,2,14,10.0
,0.0,,2,14,3.0
500000.0,,,2,14,14.0
,0.0,,1,14,13.0
,0.0,,2,14,6.0
,100000.0,,2,14,7.0
550000.0,,,1,14,15.0
0.0,,,2,14,13.0
,,,2,14,
,0.0,,2,14,15.0
,0.0,,1,14,12.0
,,,1,14,15.0
600000.0,,,1,14,14.0
200000.0,,,2,14,12.0
,0.0,,2,14,6.0
,,,2,14,
,,,2,14,
,0.0,,1,14,9.0
,0.0,,2,14,3.0
,0.0,,1,14,10.0
,0.0,,2,14,0.0
,0.0,,2,14,0.0
,0.0,,1,14,8.0
,,,1,14,14.0
,0.0,,2,14,12.0
309000.0,,,1,14,12.0
,,,1,14,
,0.0,,2,14,14.0
320000.0,,,2,14,12.0
270000.0,,,1,14,8.0
,0.0,,2,14,12.0
,,,1,14,
690000.0,,,2,14,15.0
700000.0,,,1,14,17.0
,,,1,14,
340000.0,,,1,14,4.0
,0.0,,2,14,3.0
340000.0,,,1,14,12.0
270000.0,,,2,14,12.0
400000.0,,,1,14,12.0
,0.0,,2,14,12.0
0.0,,,2,14,15.0
,0.0,,1,14,11.0
,0.0,,1,14,6.0
,0.0,,2,14,1.0
220000.0,,,2,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,6.0
,0.0,11091.0,1,14,6.0
,,,1,14,
200000.0,,,2,14,9.0
,0.0,,2,14,14.0
,,,2,14,
,,,1,14,
350000.0,,,1,14,10.0
320000.0,,,2,14,12.0
,0.0,,2,14,13.0
,,,2,14,
,,,2,14,
1300000.0,,,1,14,6.0
,0.0,,2,14,12.0
99.0,,,1,14,12.0
640000.0,,,2,14,17.0
,,,2,14,
300000.0,,,1,14,12.0
350000.0,,,2,14,15.0
,0.0,,2,14,9.0
,150000.0,,2,14,12.0
250000.0,,,1,14,12.0
500000.0,,,2,14,12.0
,,,1,14,
300000.0,,,1,14,9.0
250000.0,,,2,14,12.0
250000.0,,,2,14,17.0
,,,1,14,
,0.0,,2,14,14.0
350000.0,,,1,14,10.0
260000.0,,,2,14,8.0
240000.0,,,1,14,3.0
,0.0,,2,14,3.0
,0.0,,1,14,9.0
,0.0,,2,14,4.0
,0.0,,1,14,0.0
270000.0,,,1,14,8.0
,0.0,,2,14,8.0
,0.0,,2,14,12.0
220000.0,,,1,14,12.0
,0.0,,1,14,12.0
,0.0,,1,14,8.0
,,11091.0,2,14,
,,11091.0,1,14,
,,11091.0,1,14,
285000.0,,,2,14,12.0
,0.0,,1,14,12.0
,0.0,,2,14,4.0
,0.0,,2,14,5.0
,,,2,14,3.0
,0.0,,2,14,15.0
,0.0,,2,14,14.0
,,,1,14,
,,,1,14,
,0.0,,2,14,8.0
450000.0,,,1,14,12.0
,0.0,,2,14,10.0
,,,1,14,0.0
270000.0,,,1,14,4.0
,0.0,,1,14,3.0
,0.0,,2,14,4.0
,,,1,14,10.0
,0.0,,2,14,9.0
,,11091.0,1,14,
,,11091.0,2,14,
,,11091.0,1,14,
,0.0,,2,14,11.0
300000.0,,,1,14,9.0
,0.0,,1,14,4.0
,0.0,,2,14,1.0
,,,1,14,6.0
250000.0,,,1,14,6.0
,0.0,,2,14,7.0
,,,1,14,8.0
,0.0,,2,14,8.0
,0.0,,1,14,11.0
,0.0,,1,14,3.0
,0.0,,2,14,6.0
,,,1,14,17.0
1300000.0,,,2,14,17.0
,,,1,14,
,,,2,14,
,,,2,14,
,,,2,14,8.0
,0.0,,1,14,0.0
,,,1,14,8.0
0.0,,,2,14,15.0
,,,1,14,
,0.0,,2,14,18.0
,,,1,14,17.0
1300000.0,,,2,14,17.0
,,,1,14,
,,,2,14,
,,,2,14,
,0.0,,1,14,12.0
,0.0,,2,14,13.0
,,,1,14,
99.0,,,1,14,17.0
,0.0,,2,14,15.0
,0.0,,1,14,11.0
,,,1,14,
,,,1,14,
1400000.0,,,1,14,17.0
850000.0,,,2,14,17.0
,,,1,14,
,,,1,14,
,,,2,14,
350000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,,1,14,5.0
,,,2,14,8.0
,,,1,14,8.0
,0.0,,2,14,5.0
,0.0,11091.0,2,14,9.0
,,,1,14,6.0
,0.0,,2,14,6.0
500000.0,,,1,14,13.0
,0.0,,2,14,12.0
220000.0,,,1,14,11.0
,,,1,14,
280000.0,,,1,14,11.0
,0.0,,2,14,8.0
,,11091.0,2,14,
280000.0,,,1,14,6.0
,0.0,,2,14,10.0
,0.0,11091.0,1,14,10.0
,,11091.0,1,14,
,0.0,,1,14,2.0
,0.0,,2,14,0.0
,0.0,,2,14,4.0
240000.0,,,2,14,12.0
,0.0,,2,14,12.0
99.0,,,1,14,8.0
,,11091.0,1,14,
,,,1,14,
,0.0,,1,14,12.0
,0.0,,2,14,12.0
250000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,,1,14,
,,11091.0,2,14,
,0.0,,2,14,2.0
,0.0,,1,14,5.0
,,,1,14,8.0
,0.0,,1,14,17.0
500000.0,,,2,14,17.0
,0.0,,1,14,8.0
,0.0,,1,14,8.0
,0.0,,2,14,12.0
,,11091.0,1,14,
,,11091.0,1,14,
,0.0,,1,14,6.0
80000.0,,,2,14,6.0
,0.0,,1,14,11.0
,0.0,,2,14,6.0
350000.0,,,1,14,12.0
280000.0,,,2,14,12.0
280000.0,,,2,14,12.0
280000.0,,,1,14,12.0
,0.0,,1,14,6.0
,0.0,,2,14,5.0
,,,1,14,11.0
,,,1,14,11.0
,,,2,14,15.0
,,,1,14,13.0
,,,2,14,
,,,1,14,8.0
275000.0,,,2,14,9.0
,0.0,,1,14,16.0
270000.0,,,2,14,8.0
270000.0,,,1,14,8.0
270000.0,,,2,14,12.0
200000.0,,,2,14,12.0
,,,2,14,
,,,1,14,
,0.0,,2,14,8.0
,10000.0,,2,14,12.0
,,11091.0,2,14,
300000.0,,,1,14,6.0
,0.0,,2,14,6.0
320000.0,,,1,14,12.0
,0.0,,2,14,10.0
,0.0,11091.0,2,14,9.0
,,11091.0,1,14,
270000.0,,,1,14,6.0
,0.0,,2,14,6.0
270000.0,,,1,14,12.0
270000.0,,,1,14,12.0
,0.0,,2,14,9.0
,,11091.0,1,14,
,,11091.0,2,14,
230000.0,,,2,14,12.0
320000.0,,,1,14,8.0
,,11091.0,1,14,
,,11091.0,2,14,
,0.0,,2,14,0.0
,0.0,,1,14,6.0
250000.0,,,1,14,7.0
260000.0,,,2,14,3.0
348000.0,,,1,14,9.0
,,,1,14,
,0.0,,1,14,0.0
,0.0,,2,14,0.0
,270000.0,,1,14,12.0
270000.0,,,2,14,12.0
,,,1,14,
,,,1,14,12.0
300000.0,,,2,14,12.0
,0.0,,1,14,10.0
250000.0,,,2,14,8.0
,,,1,14,
250000.0,,,2,14,12.0
250000.0,,,1,14,12.0
,0.0,,2,14,12.0
170000.0,,,2,14,17.0
,,,1,14,
,,,1,14,8.0
,0.0,,2,14,4.0
,0.0,,2,14,12.0
600000.0,,,1,14,17.0
,0.0,,1,14,4.0
,,,1,14,12.0
,0.0,,2,14,8.0
,0.0,,2,14,15.0
,0.0,,2,14,14.0
,,,1,14,
,,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,16.0
,,,1,14,
350000.0,,,1,14,12.0
450000.0,,,2,14,12.0
,,,1,14,
,,,2,14,8.0
50000.0,,,2,14,12.0
99.0,,,2,14,15.0
99.0,,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,1,14,10.0
400000.0,,,1,14,12.0
240000.0,,,2,14,15.0
,0.0,,2,14,6.0
300000.0,,,2,14,12.0
,0.0,,2,14,10.0
800000.0,,,1,14,12.0
,0.0,,2,14,14.0
,,,2,14,
,,,2,14,
270000.0,,,1,14,8.0
,0.0,,2,14,8.0
,0.0,,1,14,12.0
,,,1,14,
,,,2,14,
,,,1,14,
250000.0,,,1,14,9.0
,0.0,,2,14,8.0
0.0,,,1,14,10.0
600000.0,,,2,14,14.0
,,,2,14,
,,,1,14,15.0
120000.0,,,2,14,17.0
,0.0,,1,14,14.0
,0.0,,2,14,17.0
,0.0,,1,14,15.0
,,,2,14,
,0.0,,1,14,1.0
,0.0,,2,14,4.0
,,,1,14,12.0
320000.0,,,2,14,12.0
160000.0,,,1,14,9.0
,,,1,14,
265000.0,,,1,14,2.0
,0.0,,2,14,8.0
250000.0,,,1,14,10.0
,,,1,14,12.0
,,,2,14,12.0
800000.0,,,1,14,17.0
1300000.0,,,1,14,17.0
400000.0,,,1,14,12.0
80000.0,,,2,14,8.0
400000.0,,,2,14,17.0
,0.0,,1,14,8.0
,,,2,14,8.0
,0.0,,1,14,12.0
,,,1,14,
275000.0,,,1,14,8.0
,0.0,,2,14,16.0
,,,2,14,
,,,1,14,
,,,2,14,
,0.0,,1,14,12.0
,0.0,,2,14,12.0
,,,1,14,12.0
,0.0,,2,14,3.0
,,,1,14,8.0
,0.0,,2,14,8.0
,,,2,14,12.0
,,11091.0,1,14,
,,11091.0,2,14,
,,,1,14,6.0
,0.0,,2,14,8.0
,0.0,,2,14,12.0
,,,1,14,
,,,1,14,
,,,1,14,8.0
250000.0,,,2,14,12.0
,0.0,,1,14,13.0
,,,2,14,
,,,2,14,
,,,1,14,8.0
,0.0,,2,14,3.0
150000.0,,,2,14,3.0
