y1,y11,y20amonto,y29_2b,sexo,region,esc,oficio1
600000.0,,,,1,14,16.0,5.0
240000.0,,,,1,14,12.0,5.0
400000.0,,,,2,14,3.0,9.0
,,,,2,14,17.0,
500000.0,,,,1,14,12.0,9.0
,,,,1,14,14.0,
,,,,1,14,13.0,
,,,,1,14,17.0,
480000.0,,,,1,14,11.0,5.0
,,,,2,14,12.0,
,,,,1,14,15.0,3.0
,,,,2,14,14.0,
,,,,2,14,10.0,
1050000.0,,,,2,14,18.0,2.0
,,,,1,14,12.0,1.0
,,,,2,14,11.0,
,,,,1,14,,
,,,,2,14,12.0,5.0
,,,,2,14,,
,,,,1,14,,
,,,,1,14,,
580000.0,,,,1,14,8.0,7.0
,,,,2,14,10.0,
,,21243.0,,1,14,11.0,
540000.0,,,,2,14,12.0,9.0
,,,,2,14,13.0,
,,,,1,14,10.0,
,,,214296.0,2,14,9.0,
,,,214296.0,1,14,15.0,3.0
,,,,2,14,12.0,7.0
1400000.0,,,,1,14,17.0,4.0
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,,,2,14,4.0,9.0
550000.0,,,,1,14,11.0,7.0
520000.0,,,,1,14,12.0,4.0
550000.0,,,,2,14,12.0,8.0
,,21243.0,,1,14,,
,,,214000.0,1,14,5.0,
,,,214296.0,2,14,6.0,
600000.0,,,,1,14,8.0,7.0
,,,,2,14,12.0,
,,,,1,14,12.0,
,,,206000.0,2,14,5.0,
,,,,2,14,15.0,
900000.0,,,,1,14,17.0,0.0
,,,,2,14,12.0,5.0
500000.0,,,,1,14,12.0,9.0
,,,,1,14,9.0,
,,,,1,14,9.0,
,100000.0,,,1,14,14.0,
,,,,1,14,8.0,6.0
480000.0,,,,2,14,15.0,3.0
,,,,1,14,8.0,7.0
500000.0,,,,1,14,15.0,8.0
,,,214296.0,2,14,4.0,
,,,,1,14,0.0,
,,,,1,14,11.0,
,,,103700.0,2,14,13.0,
,,,220000.0,1,14,12.0,
,,,214296.0,2,14,0.0,
,,,,1,14,12.0,7.0
500000.0,,,,2,14,11.0,6.0
600000.0,,,,1,14,12.0,7.0
,,,,2,14,9.0,
,,,214000.0,2,14,7.0,
,,,214296.0,1,14,5.0,
,,,,2,14,8.0,
550000.0,,,,1,14,15.0,3.0
,,,250000.0,2,14,12.0,
,,,,1,14,8.0,8.0
,,,150000.0,2,14,8.0,
,,,,2,14,7.0,
800000.0,,,,1,14,10.0,9.0
,,21243.0,,2,14,,
,,21243.0,,2,14,,
,,,,2,14,,
,,,500000.0,1,14,12.0,
,,,,2,14,12.0,
,,,,1,14,4.0,
,,,,2,14,8.0,
,,,300000.0,1,14,10.0,7.0
,,,,2,14,8.0,
,,,,1,14,11.0,
,,,,2,14,15.0,
,,,,2,14,17.0,5.0
,,,214296.0,1,14,12.0,
,,,,2,14,18.0,
1000000.0,,,,2,14,17.0,2.0
1400000.0,,,,1,14,17.0,3.0
3200000.0,,,,1,14,19.0,2.0
,,,,2,14,17.0,
,,,,2,14,,
850000.0,,,,2,14,17.0,1.0
750000.0,,,,1,14,8.0,7.0
,,,,1,14,,
,,,,1,14,,
,,,,1,14,,
900000.0,,,,2,14,23.0,2.0
480000.0,,,,1,14,17.0,2.0
,,,,2,14,,
1500000.0,,,,1,14,17.0,7.0
1000000.0,,,,2,14,17.0,4.0
400000.0,,,165000.0,2,14,12.0,5.0
850000.0,,,,1,14,12.0,8.0
0.0,,,,2,14,17.0,2.0
,,,,2,14,,
800000.0,,,,1,14,12.0,6.0
,,,,2,14,,
,,,,2,14,,
,,,,2,14,8.0,
,,,300000.0,1,14,8.0,
,,21243.0,,2,14,11.0,
1300000.0,,,,2,14,17.0,2.0
1350000.0,,,,1,14,13.0,8.0
,,,,1,14,,
,,,,1,14,,
,,,,2,14,8.0,
500000.0,,,,1,14,10.0,7.0
,,21243.0,,1,14,9.0,
,,21243.0,,2,14,,
,,,,2,14,13.0,
650000.0,,,,1,14,12.0,8.0
,,,,2,14,12.0,5.0
,,,99000.0,2,14,12.0,
,,,300000.0,1,14,12.0,
550000.0,,,,2,14,15.0,3.0
,,,,2,14,15.0,
,,,,1,14,,
,,,,2,14,12.0,
,,21243.0,,1,14,9.0,
,,,,2,14,12.0,5.0
,,,,1,14,11.0,
,,,,2,14,,
,,,214296.0,2,14,6.0,
,,,,2,14,8.0,
,,,,2,14,3.0,
650000.0,,,,2,14,15.0,5.0
,,,214296.0,2,14,8.0,
,,,,2,14,,
850000.0,,,,1,14,15.0,5.0
550000.0,,,,2,14,9.0,9.0
480000.0,,,,1,14,14.0,4.0
0.0,,,,2,14,15.0,5.0
,,,,2,14,17.0,5.0
,,21243.0,,2,14,,
405000.0,,,,1,14,12.0,8.0
,,,,2,14,12.0,
,,,,1,14,11.0,
500000.0,,,,1,14,12.0,0.0
500000.0,,,,2,14,17.0,2.0
,,,,1,14,10.0,
405000.0,,,,1,14,12.0,8.0
200000.0,,,,2,14,12.0,5.0
700000.0,,,,1,14,12.0,7.0
,,,,1,14,,
700000.0,,,,1,14,12.0,5.0
,,,,2,14,8.0,5.0
,,,,2,14,,
,,,,2,14,,
500000.0,,,,2,14,12.0,5.0
1300000.0,,,214296.0,1,14,12.0,1.0
,,,214296.0,2,14,12.0,
,,,300000.0,1,14,6.0,
,,,350000.0,2,14,12.0,
790000.0,,,,2,14,15.0,3.0
790000.0,,,,1,14,15.0,3.0
,,,,2,14,,
480000.0,,,280000.0,2,14,6.0,9.0
,,,214296.0,1,14,14.0,7.0
,,,,2,14,12.0,5.0
,550000.0,,,1,14,12.0,
,,,,2,14,8.0,
550000.0,,,,1,14,15.0,3.0
900000.0,,,,1,14,17.0,2.0
,,,,2,14,16.0,
,,,,1,14,8.0,7.0
500000.0,,,,1,14,10.0,8.0
,,,,2,14,12.0,
,,,214296.0,2,14,6.0,
,,,,2,14,12.0,6.0
,,,,2,14,17.0,2.0
,,,380000.0,1,14,10.0,9.0
,,,,1,14,16.0,7.0
,,,,1,14,14.0,
,,,,2,14,5.0,
500000.0,,,,1,14,12.0,9.0
,,,214296.0,2,14,8.0,
,,,,2,14,11.0,6.0
,,,,2,14,14.0,
,,,,2,14,12.0,
480000.0,,,,1,14,13.0,9.0
0.0,,,,2,14,15.0,9.0
,,21243.0,,2,14,,
,,,,1,14,17.0,2.0
,,,,2,14,12.0,
,,,,1,14,,
,,,,1,14,12.0,
,,,,2,14,11.0,5.0
,,,,2,14,12.0,5.0
,100000.0,,,1,14,6.0,
400000.0,,,,2,14,12.0,5.0
,,,,2,14,,
650000.0,,,,2,14,7.0,5.0
609000.0,,,,2,14,15.0,3.0
350000.0,,,,2,14,12.0,6.0
300000.0,,,,2,14,7.0,9.0
,,,,1,14,12.0,
,,,,2,14,,
,,,300000.0,1,14,0.0,
,,,,2,14,6.0,
600000.0,,,,1,14,12.0,5.0
,,,,1,14,17.0,1.0
700000.0,,,,2,14,17.0,5.0
,,,,2,14,3.0,
,,,,1,14,,
690000.0,,,,2,14,12.0,5.0
,,,,1,14,5.0,
,,,,2,14,5.0,
600000.0,,,,2,14,12.0,5.0
,,21243.0,,2,14,,
,,21243.0,,1,14,8.0,
0.0,,21243.0,,2,14,11.0,9.0
,,21243.0,,1,14,,
,,21243.0,,2,14,,
1250000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,
,,,,2,14,9.0,
,,,,2,14,,
,,,,2,14,,
,,,,1,14,17.0,1.0
,,,,2,14,13.0,7.0
,,,,1,14,,
,,,,2,14,,
,,,735000.0,2,14,24.0,
0.0,,,640000.0,1,14,17.0,2.0
1200000.0,,,,1,14,12.0,5.0
500000.0,,,,2,14,15.0,3.0
1100000.0,,,,2,14,17.0,2.0
,,,,2,14,,
383000.0,,,,1,14,15.0,3.0
,,,,2,14,14.0,
,,,,2,14,,
,,,,1,14,,
,,,550000.0,2,14,17.0,
,,,,1,14,16.0,
,,,,2,14,15.0,
700000.0,,,,1,14,15.0,7.0
247500.0,,,,2,14,8.0,9.0
,,,,2,14,12.0,
,,,,1,14,12.0,9.0
,,21243.0,,1,14,,
,,21243.0,,1,14,,
550000.0,,,,1,14,8.0,6.0
,,,,2,14,12.0,
1000000.0,,,,1,14,15.0,1.0
,,,,2,14,12.0,
,,,,1,14,12.0,7.0
,,,,2,14,14.0,
,,21243.0,,1,14,,
,,,,1,14,12.0,8.0
,,,,2,14,13.0,
,,21243.0,,1,14,,
,,,,1,14,,
,,,,2,14,12.0,
,,,,2,14,6.0,
,,,214296.0,2,14,6.0,
600000.0,,,,1,14,12.0,8.0
1000000.0,,,,1,14,12.0,7.0
,,,,1,14,12.0,
550000.0,,,,2,14,14.0,3.0
,,,,2,14,9.0,
,,,250000.0,2,14,12.0,
400000.0,,,,1,14,8.0,9.0
,,,,1,14,17.0,
,,,,2,14,16.0,
580000.0,,,,2,14,12.0,5.0
1500000.0,,,,1,14,14.0,3.0
,,,,1,14,,
240000.0,,,,1,14,2.0,9.0
300000.0,,,,1,14,12.0,9.0
,,,350000.0,1,14,2.0,
,,,,2,14,2.0,
,,,,2,14,2.0,
,,,,1,14,6.0,
,,,,2,14,15.0,
550000.0,,,,1,14,12.0,6.0
,,21243.0,,2,14,,
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,8.0
,,,,1,14,,
,,,,2,14,,
,,,,1,14,3.0,
,200000.0,,,1,14,12.0,
,,,214296.0,2,14,3.0,
375000.0,,,,2,14,17.0,2.0
,,,,2,14,17.0,
500000.0,,,,2,14,12.0,3.0
,300000.0,,,1,14,12.0,
,,21243.0,,1,14,,
,,,,1,14,14.0,
780000.0,,,,1,14,14.0,5.0
,,,,2,14,,
188000.0,,,,2,14,15.0,9.0
600000.0,,,,1,14,12.0,7.0
500000.0,,,,1,14,12.0,5.0
,,,,1,14,,
700000.0,,,,1,14,11.0,7.0
700000.0,,,,2,14,14.0,3.0
670000.0,,,,1,14,10.0,9.0
337000.0,,,,2,14,12.0,7.0
,,,,2,14,,
,,,,2,14,,
180000.0,,,214296.0,2,14,11.0,9.0
800000.0,,,,2,14,18.0,2.0
,,,,2,14,,
,,,,2,14,,
,,,,1,14,15.0,7.0
,,,,2,14,15.0,
500000.0,,,,1,14,15.0,5.0
,,,,1,14,10.0,
,,,,1,14,,
,,,,1,14,,
,,,,2,14,12.0,
,,,,1,14,,
,,,,2,14,,
,,,,1,14,12.0,7.0
,,,,2,14,9.0,
,,,,1,14,8.0,
,,,,1,14,,
,,,,2,14,8.0,6.0
500000.0,,,,1,14,12.0,8.0
,,,,2,14,11.0,
,,,,2,14,,
,,,,2,14,,
,,,,2,14,,
,,,300000.0,2,14,0.0,5.0
,,,,2,14,12.0,7.0
,,,,1,14,12.0,7.0
,,,,1,14,,
500000.0,,,,1,14,8.0,8.0
500000.0,,,,2,14,,2.0
,,,,2,14,8.0,
700000.0,,,,2,14,14.0,5.0
,,,,2,14,,
,,,,2,14,3.0,
,,,187000.0,1,14,,6.0
,,,425000.0,2,14,12.0,
,,,415000.0,2,14,11.0,
1000000.0,,,,2,14,17.0,2.0
,,,350000.0,2,14,17.0,
,,,,2,14,12.0,
,,,,2,14,12.0,
,,,,1,14,12.0,7.0
1800000.0,,,,2,14,17.0,2.0
,,,,2,14,9.0,
,,,,1,14,4.0,
,,,400000.0,2,14,0.0,
,,,,1,14,12.0,
250000.0,,,,2,14,12.0,9.0
,100000.0,,,1,14,12.0,
,,,200000.0,1,14,11.0,2.0
,,,700000.0,2,14,17.0,
600000.0,,,,2,14,19.0,2.0
1600000.0,,,,1,14,16.0,5.0
,,,,2,14,12.0,
,,,,1,14,,
,,,,2,14,,
2800000.0,,,,2,14,19.0,2.0
,,,,1,14,19.0,9.0
180000.0,,,,1,14,17.0,2.0
,,,,1,14,17.0,
,,,540000.0,2,14,15.0,
,,,,1,14,13.0,
1200000.0,,,,2,14,19.0,2.0
,,,,2,14,17.0,
540000.0,,,,2,14,15.0,3.0
500000.0,,,,1,14,11.0,7.0
,,,,2,14,,
,,,214296.0,2,14,6.0,
,,,214296.0,1,14,6.0,
,,,,2,14,12.0,
,,,,1,14,12.0,7.0
,,,,1,14,13.0,
,,,,1,14,,
,,,,2,14,12.0,
420000.0,,,,1,14,10.0,6.0
90000.0,,21243.0,,1,14,12.0,7.0
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,,,2,14,12.0,
675000.0,,,,1,14,8.0,8.0
,,,,1,14,,
,,,,1,14,,
,,,214296.0,2,14,8.0,
,,,214296.0,1,14,6.0,
,,,,1,14,12.0,6.0
,,,214296.0,2,14,4.0,
,,,214296.0,1,14,5.0,
,,,,1,14,14.0,
,,,320000.0,2,14,16.0,
,,,,1,14,12.0,1.0
,,,,2,14,12.0,
700000.0,,,,1,14,10.0,8.0
500000.0,,,,1,14,13.0,6.0
300000.0,,,,2,14,17.0,5.0
,,,,2,14,,
,,,,2,14,4.0,9.0
,,,,2,14,14.0,
,,,214296.0,1,14,10.0,
947000.0,,,,2,14,17.0,2.0
,,,,1,14,12.0,
,,,,2,14,,
,,,,2,14,12.0,
,,,,1,14,12.0,7.0
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,,,2,14,3.0,
,,,300000.0,2,14,12.0,
,,,170000.0,1,14,12.0,
,,,,2,14,0.0,
600000.0,,,,2,14,15.0,5.0
1000000.0,,,,1,14,15.0,7.0
,,,,2,14,,
,,,,2,14,8.0,
850000.0,,,,2,14,17.0,1.0
850000.0,,,,1,14,12.0,5.0
,,,,1,14,11.0,
,650000.0,,,1,14,17.0,
,,,100000.0,2,14,12.0,
,,,200000.0,2,14,12.0,
,,,300000.0,1,14,8.0,
,,,214296.0,2,14,5.0,
,25000.0,,,2,14,12.0,
,,,,2,14,14.0,
,,,,1,14,8.0,8.0
,,,214000.0,2,14,5.0,
500000.0,,,,2,14,12.0,5.0
,,,,1,14,12.0,
,,,,2,14,11.0,
,,,442470.0,2,14,5.0,
,,,,2,14,12.0,
,,,,2,14,11.0,
,,,250000.0,1,14,12.0,
,,,,1,14,15.0,
,,,,2,14,15.0,5.0
,,,214000.0,2,14,8.0,
,,,170000.0,1,14,10.0,
550000.0,,,,2,14,12.0,3.0
,,,,2,14,,
450000.0,,,,1,14,12.0,5.0
,,,,2,14,15.0,
500000.0,,,,1,14,14.0,8.0
,,,,1,14,12.0,
,,,,2,14,,
688000.0,,,,2,14,12.0,9.0
,,,,1,14,17.0,
,,,,2,14,12.0,
620000.0,,,,2,14,12.0,5.0
700000.0,,,,1,14,15.0,5.0
,,,,2,14,17.0,
,,,,1,14,,
,,,,2,14,,
,,,,1,14,13.0,
500000.0,,,,2,14,12.0,3.0
,,,,1,14,17.0,
500000.0,,,,1,14,12.0,2.0
,,,214296.0,2,14,0.0,
,,,200000.0,1,14,8.0,
,,,214296.0,2,14,0.0,
250000.0,,,240000.0,1,14,8.0,6.0
,,,,2,14,12.0,5.0
,,,,1,14,8.0,5.0
,,,,2,14,8.0,6.0
,,,,2,14,12.0,
,,,,1,14,8.0,6.0
,,,214000.0,1,14,6.0,
,,,214000.0,2,14,0.0,
,,,,2,14,1.0,
400000.0,,,,1,14,3.0,8.0
400000.0,,,,1,14,8.0,8.0
,,,,2,14,12.0,
,,,,2,14,18.0,2.0
,,,,2,14,12.0,
550000.0,,,,2,14,16.0,5.0
560000.0,,,,2,14,12.0,5.0
,,,,2,14,12.0,
300000.0,,,,2,14,9.0,9.0
-88.0,,,,2,14,17.0,4.0
800000.0,,,,2,14,16.0,2.0
800000.0,,,,1,14,12.0,5.0
,,,,2,14,,
,,,,2,14,,
,,,,2,14,12.0,5.0
,,,,2,14,,
,,,,2,14,12.0,
,,,,1,14,9.0,7.0
,,,,1,14,15.0,
,,,,2,14,15.0,
,,,,1,14,12.0,
,,,,2,14,0.0,
350000.0,,,,2,14,13.0,3.0
,,,,1,14,,
,,21243.0,,1,14,,
,,,,1,14,12.0,
,,,213000.0,2,14,1.0,
,,,,2,14,5.0,
500000.0,,,214296.0,1,14,8.0,9.0
,,,,1,14,0.0,
,,,,2,14,9.0,5.0
,,,,1,14,8.0,5.0
,,,,1,14,13.0,
,,,,2,14,,
400000.0,,,,2,14,12.0,5.0
,,,,1,14,8.0,6.0
,,,,1,14,12.0,6.0
,,,,2,14,12.0,
,,,,2,14,15.0,
,,,220000.0,2,14,11.0,
,,,,1,14,7.0,
500000.0,,,,2,14,6.0,5.0
,,,225000.0,1,14,6.0,
,,,225000.0,2,14,11.0,
,,,,1,14,0.0,
,,,,2,14,0.0,
,,,225000.0,1,14,3.0,
,,,230000.0,2,14,2.0,
,,,,2,14,12.0,
,,,,1,14,12.0,6.0
,,,,2,14,,
,,,,2,14,14.0,
900000.0,,,,1,14,12.0,5.0
,,,,2,14,,
,,,,2,14,,
,,,,1,14,,
,,,214296.0,2,14,5.0,
,,,180000.0,1,14,5.0,
,,,,2,14,0.0,
500000.0,,,,2,14,12.0,9.0
,,,325000.0,1,14,12.0,
,,,,1,14,6.0,
,,,,1,14,10.0,
,,,222000.0,2,14,8.0,
,,,393000.0,2,14,6.0,
,,,,1,14,9.0,
600000.0,,,,1,14,12.0,7.0
,,,,1,14,8.0,6.0
,,,,2,14,8.0,
,,,,1,14,5.0,
,,,,2,14,12.0,
,,,,1,14,,
,,,,2,14,,
160000.0,,,,2,14,5.0,9.0
,,,214296.0,2,14,6.0,
,,,214296.0,2,14,0.0,
,,,419214.0,2,14,6.0,
,,,,1,14,8.0,
1600000.0,,,,2,14,17.0,2.0
,,,,1,14,18.0,1.0
,,,214296.0,2,14,6.0,
1400000.0,,,,1,14,17.0,3.0
,,,,1,14,13.0,
500000.0,,,,2,14,10.0,5.0
500000.0,,,,1,14,8.0,7.0
,,,300000.0,2,14,12.0,
,,,,2,14,10.0,5.0
,,,,1,14,12.0,7.0
,,,,1,14,12.0,8.0
,,,,1,14,15.0,
,,,,2,14,11.0,
,,,,2,14,,
700000.0,,,,1,14,12.0,6.0
,25000.0,,,2,14,12.0,
,,,,2,14,12.0,
,,,,1,14,,
,,,,2,14,8.0,
,,,,2,14,12.0,
700000.0,,,,2,14,12.0,8.0
,,,216000.0,2,14,0.0,
-88.0,,,,2,14,4.0,5.0
,,,,1,14,4.0,
,,,,1,14,12.0,
1200000.0,,,,1,14,9.0,6.0
,,,,2,14,12.0,7.0
,,,,2,14,17.0,
,,,,1,14,,
1900000.0,,,,1,14,17.0,2.0
,,,,1,14,17.0,
,,,214296.0,2,14,11.0,
,,,214296.0,2,14,4.0,
250000.0,,,,2,14,12.0,5.0
,,,,1,14,14.0,
480000.0,,,,1,14,12.0,5.0
500000.0,,,,2,14,12.0,4.0
,,,,1,14,10.0,
,,,,1,14,,
,,,214296.0,2,14,6.0,
,,,,1,14,12.0,
,,,,1,14,,
600000.0,,,,1,14,12.0,5.0
,,,210000.0,2,14,6.0,
600000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,7.0
,,,,2,14,15.0,
,,,,2,14,13.0,
,,,,1,14,,
1000000.0,,,,2,14,19.0,2.0
,,,327000.0,2,14,17.0,
,,,214000.0,2,14,8.0,
,,,,1,14,12.0,
1200000.0,,,,2,14,16.0,2.0
,,,,2,14,15.0,
600000.0,,,,1,14,13.0,5.0
,,,,1,14,,
,,,,2,14,,
,,,340000.0,1,14,3.0,
,,,,2,14,8.0,
,,,,1,14,12.0,
,,,214000.0,2,14,0.0,
,,,250000.0,1,14,3.0,
,,,214296.0,2,14,3.0,
350000.0,,,240000.0,1,14,3.0,6.0
600000.0,,,,1,14,12.0,7.0
227000.0,,,,2,14,16.0,5.0
,,,,1,14,12.0,
500000.0,,,,1,14,15.0,5.0
600000.0,,,,2,14,12.0,9.0
,,,214296.0,1,14,9.0,
,,,,2,14,14.0,2.0
,,,,1,14,0.0,
,,,,1,14,,
,,,,2,14,,
,,,260000.0,1,14,9.0,
,,,,2,14,6.0,
405000.0,,,,1,14,10.0,6.0
750000.0,,,,1,14,8.0,6.0
,,,500000.0,2,14,12.0,
,,,,2,14,17.0,
,,,,2,14,12.0,5.0
400000.0,,,,1,14,12.0,7.0
,,,,2,14,16.0,
,,,,1,14,11.0,
,,21243.0,,2,14,,
,,,214296.0,2,14,6.0,
550000.0,,,,2,14,12.0,9.0
,,,,1,14,15.0,
600000.0,,,,2,14,12.0,5.0
2800000.0,,,,2,14,17.0,1.0
800000.0,,,,1,14,17.0,5.0
,,,214000.0,1,14,8.0,
,,,214000.0,2,14,16.0,
,,,,2,14,12.0,
,,,,1,14,18.0,5.0
1000000.0,,,,2,14,14.0,3.0
,,,,1,14,,
,,,,1,14,,
800000.0,,,240000.0,2,14,14.0,3.0
,,,500000.0,2,14,12.0,
,,,214296.0,2,14,8.0,
,,,214296.0,1,14,12.0,9.0
,,,,1,14,15.0,7.0
500000.0,,,220000.0,2,14,,5.0
600000.0,,,,1,14,12.0,2.0
200000.0,,,,2,14,15.0,2.0
,,,,1,14,,
,,,210000.0,1,14,3.0,7.0
,,,210000.0,2,14,3.0,
500000.0,,,,1,14,12.0,9.0
500000.0,,,,1,14,12.0,9.0
500000.0,,,,2,14,12.0,5.0
500000.0,,,,1,14,12.0,3.0
500000.0,,,,2,14,16.0,5.0
,,,,2,14,16.0,
,,,,2,14,15.0,
,,,,2,14,17.0,
1300000.0,,,,1,14,18.0,1.0
2000000.0,,,,2,14,19.0,2.0
,,,214296.0,1,14,3.0,
420000.0,,,,1,14,12.0,5.0
2300000.0,,,,2,14,16.0,2.0
700000.0,,,,1,14,14.0,3.0
,380000.0,,,1,14,17.0,
,,,,2,14,5.0,
,,,,1,14,12.0,9.0
620000.0,,,,1,14,17.0,9.0
415000.0,,,,2,14,17.0,9.0
,,,,2,14,14.0,
,,,,2,14,12.0,
,,,,1,14,9.0,
,,,214296.0,2,14,12.0,7.0
500000.0,,,,1,14,9.0,5.0
,,,214296.0,1,14,4.0,6.0
,,,,2,14,15.0,
100000.0,,,,1,14,6.0,6.0
,,,,1,14,8.0,
,,,,2,14,8.0,
,,,,1,14,,
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,9.0
375000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,
,,,,1,14,11.0,
,,,,2,14,9.0,
,,,,2,14,3.0,
,,,,2,14,6.0,5.0
,,,,1,14,6.0,5.0
,,,,2,14,10.0,
,,21243.0,,1,14,12.0,
,,21243.0,,1,14,9.0,
,,21243.0,,1,14,,
,,21243.0,,2,14,,
450000.0,,,,2,14,10.0,9.0
,,,,1,14,11.0,
,,,,1,14,,
450000.0,,,,2,14,12.0,9.0
,,,,1,14,,
,,,,2,14,,
,100000.0,,,2,14,12.0,
,,,214296.0,2,14,6.0,
,,,,2,14,1.0,
,,,,1,14,9.0,
420000.0,,,,1,14,16.0,5.0
,,,,2,14,14.0,
500000.0,,,,1,14,12.0,6.0
,,21243.0,,1,14,,
,,,,2,14,,
,,,,2,14,,
360000.0,,,,2,14,10.0,9.0
,,,,2,14,12.0,
,,,,2,14,10.0,
,,,,2,14,,
1500000.0,,,,2,14,17.0,2.0
,,,,1,14,14.0,
1500000.0,,,,1,14,19.0,1.0
,,,500000.0,2,14,12.0,
,,,320000.0,1,14,4.0,
200000.0,,,,2,14,4.0,9.0
80000.0,,,,1,14,13.0,7.0
520000.0,,,,1,14,15.0,5.0
700000.0,,,300000.0,1,14,12.0,9.0
500000.0,,,,2,14,17.0,2.0
500000.0,,,,1,14,17.0,5.0
434000.0,,,,1,14,12.0,8.0
405000.0,,,,2,14,12.0,6.0
,,,,2,14,12.0,
,,,,2,14,12.0,
,,21243.0,,1,14,8.0,
,,,250000.0,2,14,12.0,
,,,,1,14,15.0,1.0
,,,214296.0,2,14,3.0,
,,,432244.0,1,14,8.0,
,,,,2,14,14.0,
865000.0,,,,1,14,15.0,7.0
,,21243.0,,1,14,,
,,,,2,14,12.0,
,,21243.0,,2,14,11.0,
,,21243.0,,2,14,,
,,,200000.0,1,14,6.0,9.0
,,,214296.0,2,14,6.0,
,,,,1,14,12.0,6.0
,,,,2,14,12.0,
,,,100000.0,1,14,0.0,
187500.0,,,,2,14,12.0,7.0
375000.0,,,,2,14,15.0,5.0
,,,,2,14,14.0,
,,,,1,14,,
,,,400000.0,2,14,6.0,
,,,310000.0,1,14,8.0,
,,,,1,14,12.0,
450000.0,,,,1,14,8.0,8.0
,,,,2,14,3.0,
,,,310000.0,1,14,12.0,
,,,,1,14,12.0,
,,,432402.0,2,14,0.0,
500000.0,,,,2,14,12.0,5.0
,,,,1,14,17.0,
-88.0,,,,2,14,12.0,9.0
,,,,1,14,,
800000.0,,,,1,14,12.0,7.0
1000000.0,,,,2,14,16.0,2.0
,,,,2,14,,
,,,,2,14,,
1500000.0,,,,1,14,16.0,2.0
1000000.0,,,,2,14,16.0,4.0
,,,,1,14,14.0,
800000.0,,,,2,14,15.0,4.0
50000.0,,,,2,14,14.0,2.0
410000.0,,,,2,14,13.0,5.0
,,,,1,14,,
502500.0,,,,2,14,17.0,2.0
400000.0,,,,2,14,12.0,5.0
,,,,2,14,10.0,
,,,,1,14,12.0,
,,,,2,14,,
350000.0,,,,2,14,15.0,5.0
300000.0,,,,1,14,15.0,9.0
,,,,1,14,,
375000.0,,,,2,14,9.0,7.0
500000.0,,,,1,14,12.0,9.0
,,,,2,14,13.0,
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
500000.0,,,,1,14,9.0,9.0
,,,,2,14,14.0,
,,,,1,14,12.0,9.0
500000.0,,,280000.0,2,14,8.0,9.0
700000.0,,,,2,14,12.0,9.0
,,,,2,14,12.0,
,,,,1,14,10.0,
,,,,1,14,,
,,,350000.0,1,14,10.0,
,,,214296.0,2,14,1.0,
500000.0,,,,2,14,13.0,7.0
,,,220000.0,1,14,12.0,
,,,214296.0,2,14,8.0,
500000.0,,,,1,14,17.0,3.0
,,,,1,14,12.0,
,,,,1,14,5.0,
,,,,2,14,9.0,
,,,,1,14,18.0,6.0
,,,214296.0,1,14,8.0,1.0
,,,,1,14,12.0,8.0
,,,,2,14,,
,,,,2,14,,
380000.0,,,,2,14,14.0,5.0
,,21243.0,,2,14,,
,,,,1,14,12.0,8.0
300000.0,,,,2,14,12.0,9.0
500000.0,,,,1,14,12.0,5.0
230000.0,,,,1,14,16.0,5.0
,,21243.0,,2,14,11.0,
,,,,1,14,12.0,7.0
850000.0,,,,1,14,6.0,7.0
550000.0,,,,1,14,0.0,7.0
,700000.0,,,1,14,13.0,
1400000.0,,,,2,14,17.0,3.0
,,,,2,14,,
450000.0,,,,1,14,15.0,5.0
450000.0,,,,2,14,17.0,5.0
530000.0,,,,1,14,12.0,8.0
700000.0,,,,2,14,13.0,5.0
400000.0,,,,2,14,17.0,7.0
1000000.0,,,,1,14,12.0,7.0
,,,,2,14,,
,,,,1,14,,
512000.0,,,,1,14,14.0,5.0
600000.0,,,,2,14,12.0,5.0
1600000.0,,,,2,14,17.0,2.0
,,,,2,14,13.0,
,,,,1,14,15.0,5.0
,,,,2,14,12.0,5.0
700000.0,,,,1,14,15.0,5.0
700000.0,,,,1,14,14.0,5.0
1800000.0,,,,1,14,17.0,2.0
-88.0,,,,2,14,15.0,5.0
850000.0,,,835000.0,1,14,17.0,5.0
,,,523580.0,2,14,13.0,
,,,1800000.0,1,14,17.0,
,,,800000.0,2,14,17.0,
,,,,2,14,14.0,
,,,1100000.0,1,14,17.0,
900000.0,,,,1,14,17.0,2.0
,200000.0,,,2,14,17.0,
,,,411000.0,1,14,3.0,
,,,214296.0,2,14,3.0,
,,,,2,14,17.0,7.0
,,,,1,14,16.0,
,,,,1,14,,
350000.0,,,,2,14,12.0,6.0
350000.0,,,,1,14,9.0,8.0
,,,,2,14,12.0,
,,,,1,14,12.0,
,,,,1,14,12.0,9.0
