folio,año,region,expr,tam_hogar,n_personas,edad_prom,edad_max,prop_menores_15,prop_may_65,hay_menores_15,hay_adulto_mayor,edu_nivel_prom,edu_nivel_min,prop_alfabetos,prop_asiste_edu,prop_ocupados,prop_con_contrato,ingreso_sueldos,ingreso_indep,atendido_salud,tipo_vivienda,material_muros,estado_muros,fuente_agua,sist_excretas,tiene_electricid,n_dormitorios,dormitorios_hogar,d_asistencia_esc,d_rezago_esc,d_escolaridad,d_atencion_salud,d_ocupacion,d_seg_social,d_jubilaciones,d_hacinamiento,d_estado_viv,d_serv_basicos,d_contaminacion,d_accesibilidad,d_trato_igual,d_seguridad,pobreza_multi,cod_comuna,comuna,sexo_jefe,edad_jefe,ecivil_jefe,edu_nivel_jefe,edu_curso_jefe,alfabeto_jefe,ocupado_jefe,contrato_jefe,ingreso_jefe,hacinamiento_idx,ingreso_total_hogar,ingreso_percapita
1420430081201.0,2017,14,51,4,4,21.75,40,0.5,0.0,1,0,6.5,1,1.0,0.25,1.0,1.0,519000,0,0.0,1,3,1,2,3,2,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,1.0,0,0.0,0,0,1.0,14204,Río Bueno,2,34,2,11,4.0,1,1,1.0,249000.0,1.3333333333333333,519000,129750.0
1420430081301.0,2017,14,31,1,1,93.0,93,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,1,2,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14204,Río Bueno,2,93,7,6,1.0,1,2,0.0,0.0,0.3333333333333333,0,0.0
1420430081401.0,2017,14,29,3,3,75.0,87,0.0,0.6666666666666666,0,1,5.333333333333333,1,0.6666666666666666,0.0,0.0,0.0,0,0,0.6666666666666666,1,3,1,5,3,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0,0.0,14204,Río Bueno,1,87,1,6,2.0,1,2,0.0,0.0,0.75,0,0.0
1420430081501.0,2017,14,43,5,5,28.4,51,0.0,0.0,0,0,9.2,7,1.0,0.6,0.2,1.0,270000,0,0.8,1,3,1,4,3,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14204,Río Bueno,1,51,1,9,3.0,1,1,1.0,270000.0,1.6666666666666667,270000,54000.0
1420430081801.0,2017,14,50,4,4,40.75,56,0.0,0.0,0,0,8.0,7,1.0,0.0,0.75,1.0,730000,0,0.5,1,3,2,1,2,1,4.0,4.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14204,Río Bueno,2,54,1,7,8.0,1,2,0.0,0.0,1.0,730000,182500.0
1420430081901.0,2017,14,31,1,1,88.0,88,0.0,1.0,0,1,8.0,8,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,2,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14204,Río Bueno,2,88,7,8,1.0,1,2,0.0,0.0,0.5,0,0.0
1420430082001.0,2017,14,36,3,3,50.333333333333336,64,0.0,0.0,0,0,7.666666666666667,7,1.0,0.0,0.6666666666666666,1.0,270099,0,0.3333333333333333,1,3,3,5,3,2,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,0,0.0,0,0,1.0,14204,Río Bueno,1,64,1,7,8.0,1,1,1.0,270000.0,1.0,270099,90033.0
100390101.0,2024,14,27,2,2,33.5,51,0.0,0.0,0,0,8.0,7,1.0,0.5,0.0,0.0,0,0,0.0,1,1,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14107,Paillaco,2,51,1,7,8.0,1,2,0.0,0.0,1.0,0,0.0
100390201.0,2024,14,48,4,4,33.25,44,0.0,0.0,0,0,11.0,7,1.0,0.5,1.0,0.0,300000,1450000,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14107,Paillaco,1,41,1,11,4.0,1,1,0.0,0.0,1.3333333333333333,1750000,437500.0
100390301.0,2024,14,56,4,4,18.25,33,0.5,0.0,1,0,7.75,3,1.0,0.75,0.5,1.0,700000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14107,Paillaco,2,28,1,9,4.0,1,2,0.0,0.0,1.3333333333333333,700000,175000.0
100390401.0,2024,14,54,4,4,23.5,39,0.25,0.0,1,0,6.75,2,1.0,0.5,0.6666666666666666,1.0,1000000,0,0.0,2,1,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,,14107,Paillaco,2,39,3,7,8.0,1,1,1.0,500000.0,2.0,1000000,250000.0
100390601.0,2024,14,37,5,5,33.0,52,0.0,0.0,0,0,11.8,9,1.0,0.6,0.6,1.0,1075000,0,0.0,1,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0.0,14107,Paillaco,1,49,1,9,4.0,1,1,1.0,650000.0,1.6666666666666667,1075000,215000.0
100390701.0,2024,14,32,2,2,50.0,58,0.0,0.0,0,0,9.0,7,1.0,0.0,1.0,1.0,800000,0,0.0,1,1,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14107,Paillaco,2,58,7,7,6.0,1,1,1.0,300000.0,0.6666666666666666,800000,400000.0
101250101.0,2024,14,46,3,3,34.333333333333336,54,0.0,0.0,0,0,13.0,13,1.0,0.3333333333333333,0.6666666666666666,1.0,2000000,0,0.0,1,1,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,2,54,8,13,5.0,1,1,1.0,1200000.0,0.75,2000000,666666.6666666666
101250201.0,2024,14,54,2,2,54.5,55,0.0,0.0,0,0,12.5,12,1.0,0.0,1.0,1.0,0,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0.0,14101,Valdivia,1,55,1,12,3.0,1,1,1.0,-88.0,0.6666666666666666,0,0.0
101250301.0,2024,14,44,2,2,67.5,68,0.0,1.0,0,1,6.5,1,0.5,0.0,0.0,0.0,0,0,0.0,1,2,1,1,1,1,4.0,4.0,0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,1.0,14101,Valdivia,2,68,6,12,3.0,1,2,0.0,0.0,0.5,741000,370500.0
101250401.0,2024,14,50,6,6,44.66666666666666,84,0.0,0.1666666666666666,0,1,12.833333333333334,12,1.0,0.1666666666666666,0.6666666666666666,1.0,4200000,500000,0.0,1,3,1,1,1,1,5.0,5.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,60,6,13,6.0,1,1,1.0,2000000.0,1.2,5100000,850000.0
101250601.0,2024,14,45,4,4,32.75,50,0.25,0.0,1,0,11.25,7,1.0,1.0,0.6666666666666666,1.0,7560000,0,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,50,1,15,4.0,1,1,1.0,2060000.0,1.0,7560000,1890000.0
101250801.0,2024,14,54,2,2,53.5,55,0.0,0.0,0,0,14.0,14,1.0,0.0,0.0,1.0,7500000,2500000,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,52,1,14,4.0,1,2,0.0,0.0,0.5,10000000,5000000.0
101900101.0,2024,14,54,1,1,59.0,59,0.0,0.0,0,0,9.0,9,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,59,6,9,4.0,1,2,0.0,0.0,0.3333333333333333,0,0.0
101900201.0,2024,14,37,2,2,25.5,42,0.5,0.0,1,0,10.0,7,1.0,0.5,1.0,1.0,1500000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,42,8,13,5.0,1,1,1.0,1500000.0,0.6666666666666666,1500000,750000.0
101900301.0,2024,14,44,4,4,28.5,43,0.25,0.0,1,0,10.5,7,1.0,0.5,0.3333333333333333,1.0,750000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,42,1,11,4.0,1,1,1.0,750000.0,1.3333333333333333,750000,187500.0
101900401.0,2024,14,54,1,1,57.0,57,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,1.0,580000,0,0.0,1,3,1,1,1,2,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,57,8,7,8.0,1,1,1.0,580000.0,1.0,580000,580000.0
101900501.0,2024,14,35,2,2,27.5,43,0.5,0.0,1,0,10.0,7,1.0,0.5,0.0,0.0,0,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,43,8,13,2.0,1,2,0.0,0.0,1.0,0,0.0
101900601.0,2024,14,38,1,1,44.0,44,0.0,0.0,0,0,13.0,13,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,2,44,8,13,5.0,1,2,0.0,0.0,0.3333333333333333,0,0.0
101900701.0,2024,14,58,4,4,24.25,42,0.5,0.0,1,0,8.75,4,1.0,0.5,0.5,1.0,1900000,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,42,2,12,3.0,1,2,1.0,900000.0,2.0,1900000,475000.0
101900801.0,2024,14,39,4,4,24.0,37,0.5,0.0,1,0,9.25,7,1.0,0.5,1.0,1.0,1244000,0,0.0,1,4,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,37,1,11,4.0,1,1,1.0,670000.0,1.3333333333333333,1244000,311000.0
102460101.0,2024,14,32,4,4,27.0,48,0.25,0.0,1,0,8.0,7,1.0,0.5,0.6666666666666666,1.0,1000000,0,0.0,1,3,1,4,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,37,2,9,4.0,1,1,1.0,500000.0,1.0,1000000,250000.0
102460201.0,2024,14,26,3,3,65.66666666666667,74,0.0,0.6666666666666666,0,1,6.333333333333333,1,1.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,74,1,7,2.0,1,2,0.0,0.0,1.0,428000,142666.66666666666
102460301.0,2024,14,34,2,2,58.0,67,0.0,0.5,0,1,4.0,1,0.5,0.0,0.0,0.0,0,0,0.0,1,1,1,4,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,2,49,2,1,4.0,4,2,0.0,0.0,1.0,214000,107000.0
102460401.0,2024,14,32,1,1,73.0,73,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,1,1,3,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,73,5,6,3.0,1,2,0.0,0.0,0.5,214296,214296.0
102460501.0,2024,14,24,1,1,77.0,77,0.0,1.0,0,1,1.0,1,0.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,1.0,14201,La Unión,2,77,8,1,4.0,4,2,0.0,0.0,0.3333333333333333,214296,214296.0
102460601.0,2024,14,25,2,2,73.0,76,0.0,1.0,0,1,9.5,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,4,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14201,La Unión,1,76,1,7,-88.0,1,2,0.0,0.0,0.6666666666666666,414000,207000.0
102460701.0,2024,14,25,2,2,62.5,63,0.0,0.0,0,0,8.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,63,2,9,4.0,1,2,0.0,0.0,0.5,0,0.0
102460801.0,2024,14,24,2,2,72.5,75,0.0,1.0,0,1,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,3,4,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,0,1.0,0,0,1.0,14201,La Unión,1,75,1,7,8.0,1,2,0.0,0.0,1.0,428592,214296.0
102460901.0,2024,14,24,2,2,63.5,64,0.0,0.0,0,0,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,1,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,2,64,1,7,8.0,1,2,0.0,0.0,0.6666666666666666,230000,115000.0
102461001.0,2024,14,30,3,3,78.66666666666667,95,0.0,1.0,0,1,5.0,1,0.6666666666666666,0.0,0.0,0.0,0,0,0.0,1,4,1,1,1,1,6.0,6.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,2,95,7,1,4.0,4,2,0.0,0.0,0.5,510590,170196.66666666666
102970201.0,2024,14,38,5,5,32.2,56,0.2,0.0,1,0,9.8,7,1.0,0.2,0.75,1.0,1950000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,48,1,11,4.0,1,2,0.0,0.0,1.6666666666666667,1950000,390000.0
102970301.0,2024,14,26,2,2,40.0,59,0.0,0.0,0,0,9.5,7,1.0,0.5,0.5,1.0,400000,0,0.0,1,3,2,1,1,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,59,7,7,8.0,1,1,1.0,400000.0,2.0,400000,200000.0
102970401.0,2024,14,33,1,1,28.0,28,0.0,0.0,0,0,12.0,12,1.0,0.0,1.0,0.0,0,620000,0.0,1,3,1,1,2,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14201,La Unión,2,28,8,12,3.0,1,1,0.0,0.0,1.0,620000,620000.0
102970501.0,2024,14,48,5,5,30.4,71,0.4,0.2,1,1,8.4,3,1.0,0.4,0.6666666666666666,1.0,1270000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,71,8,7,4.0,1,2,0.0,0.0,1.6666666666666667,1270000,254000.0
102970601.0,2024,14,29,2,2,76.5,77,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,1,1,1,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,77,1,6,3.0,1,2,0.0,0.0,2.0,574296,287148.0
102970701.0,2024,14,74,4,4,18.5,36,0.5,0.0,1,0,7.25,1,1.0,0.0,0.5,1.0,1860000,0,0.0,1,3,1,1,1,2,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,36,2,14,4.0,1,2,1.0,930000.0,2.0,1860000,465000.0
102970801.0,2024,14,38,1,1,61.0,61,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.0,0,500000,0.0,1,3,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,61,6,9,3.0,1,1,0.0,0.0,0.5,500000,500000.0
105070101.0,2024,14,32,3,3,44.66666666666666,63,0.0,0.0,0,0,8.333333333333334,7,1.0,0.0,0.6666666666666666,1.0,1020000,0,0.0,1,3,3,4,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14201,La Unión,1,63,1,7,6.0,1,1,1.0,520000.0,1.0,1020000,340000.0
105070201.0,2024,14,62,1,1,35.0,35,0.0,0.0,0,0,7.0,7,0.0,0.0,1.0,1.0,500000,0,0.0,1,4,1,6,2,2,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,1,0,0.0,14201,La Unión,1,35,8,7,7.0,4,1,1.0,500000.0,1.0,500000,500000.0
105070501.0,2024,14,54,4,4,21.5,40,0.5,0.0,1,0,5.75,1,1.0,0.25,0.5,1.0,300000,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,40,2,9,4.0,1,1,1.0,300000.0,2.0,300000,75000.0
105070601.0,2024,14,32,1,1,85.0,85,0.0,1.0,0,1,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,3,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,0,1.0,0,0,0.0,14201,La Unión,2,85,7,7,3.0,1,2,0.0,0.0,0.5,214296,214296.0
105070701.0,2024,14,38,1,1,60.0,60,0.0,0.0,0,0,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,1.0,14201,La Unión,1,60,8,7,5.0,1,2,0.0,0.0,0.5,0,0.0
105070801.0,2024,14,36,1,1,65.0,65,0.0,1.0,0,1,7.0,7,1.0,0.0,1.0,0.0,0,450000,0.0,1,3,1,4,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,65,1,7,8.0,1,1,0.0,0.0,0.3333333333333333,450000,450000.0
105070901.0,2024,14,24,1,1,66.0,66,0.0,1.0,0,1,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0,0.0,14201,La Unión,2,66,7,7,6.0,1,2,0.0,0.0,1.0,214296,214296.0
105071001.0,2024,14,29,2,2,62.5,63,0.0,0.0,0,0,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,6,1,3,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,1.0,14201,La Unión,2,63,1,7,5.0,1,2,0.0,0.0,2.0,214400,107200.0
105440101.0,2024,14,60,3,3,24.666666666666668,49,0.3333333333333333,0.0,1,0,7.666666666666667,1,1.0,0.3333333333333333,0.5,1.0,220000,0,0.0,1,4,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14104,Los Lagos,2,49,8,9,4.0,1,2,0.0,0.0,1.0,220000,73333.33333333333
105440201.0,2024,14,36,2,2,82.0,88,0.0,1.0,0,1,12.5,12,1.0,0.0,0.0,0.0,0,0,0.0,1,1,1,5,1,1,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14104,Los Lagos,1,76,1,12,3.0,1,2,0.0,0.0,0.4,214296,107148.0
105440701.0,2024,14,37,2,2,57.5,64,0.0,0.0,0,0,7.0,7,1.0,0.0,0.0,1.0,500000,0,0.0,1,3,3,5,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,0,0.0,0,0,0.0,14104,Los Lagos,1,64,1,7,6.0,1,2,1.0,500000.0,1.0,500000,250000.0
105440801.0,2024,14,33,7,7,25.571428571428573,51,0.2857142857142857,0.0,1,0,7.857142857142857,7,1.0,0.4285714285714285,0.2,0.0,200000,0,0.0,1,3,3,1,1,1,4.0,4.0,1,1.0,1.0,0.0,1,1.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14104,Los Lagos,2,47,1,9,1.0,1,2,0.0,0.0,1.75,200000,28571.42857142857
105440901.0,2024,14,31,2,2,71.0,76,0.0,1.0,0,1,11.0,9,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,4,2,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,1.0,0,1.0,0,0,0.0,14104,Los Lagos,1,76,1,13,5.0,1,2,0.0,0.0,0.5,1000000,500000.0
105441001.0,2024,14,37,3,3,41.0,61,0.3333333333333333,0.0,1,0,6.0,4,1.0,0.3333333333333333,0.0,0.0,0,0,0.0,1,3,2,5,1,2,3.0,3.0,0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,1.0,0,0,1.0,14104,Los Lagos,2,61,1,7,8.0,1,2,0.0,0.0,1.0,106000,35333.333333333336
106060101.0,2024,14,18,1,1,62.0,62,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.0,0,400000,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,62,6,9,4.0,1,1,0.0,0.0,0.3333333333333333,400000,400000.0
106060201.0,2024,14,35,4,4,46.5,61,0.0,0.0,0,0,8.0,7,0.75,0.0,0.25,1.0,500000,0,0.0,1,1,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.0,0,0.0,1,0,1.0,14201,La Unión,2,58,1,7,5.0,3,2,0.0,0.0,1.3333333333333333,500000,125000.0
106060301.0,2024,14,24,3,3,46.66666666666666,65,0.0,0.3333333333333333,0,1,8.333333333333334,7,1.0,0.0,0.3333333333333333,0.0,0,80000,0.0,1,4,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,56,2,9,4.0,1,1,0.0,0.0,1.0,480000,160000.0
106060401.0,2024,14,25,1,1,79.0,79,0.0,1.0,0,1,1.0,1,0.0,0.0,0.0,0.0,0,0,0.0,1,1,2,4,1,1,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,79,8,1,4.0,4,2,0.0,0.0,1.0,214000,214000.0
106060501.0,2024,14,26,2,2,70.0,72,0.0,1.0,0,1,10.0,9,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,68,1,11,4.0,1,2,0.0,0.0,0.6666666666666666,1214000,607000.0
106060601.0,2024,14,26,2,2,69.5,71,0.0,1.0,0,1,9.0,9,1.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,68,1,9,4.0,1,2,0.0,0.0,1.0,1214000,607000.0
106060701.0,2024,14,44,4,4,21.25,35,0.5,0.0,1,0,9.0,3,1.0,0.5,1.0,1.0,480000,300000,0.0,1,3,1,1,1,2,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,35,1,12,3.0,1,1,0.0,0.0,1.3333333333333333,780000,195000.0
106060801.0,2024,14,22,4,4,28.5,57,0.0,0.0,0,0,10.5,9,1.0,0.5,0.25,0.0,0,0,0.0,1,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,,14201,La Unión,2,57,8,9,4.0,1,2,0.0,0.0,1.3333333333333333,0,0.0
106060901.0,2024,14,25,1,1,75.0,75,0.0,1.0,0,1,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,5.0,5.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,75,7,7,3.0,1,2,0.0,0.0,0.2,332000,332000.0
106061001.0,2024,14,27,3,3,41.66666666666666,56,0.0,0.0,0,0,8.333333333333334,7,1.0,0.3333333333333333,0.3333333333333333,1.0,650000,0,0.0,1,1,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14201,La Unión,2,54,1,9,4.0,1,2,0.0,0.0,0.75,650000,216666.66666666663
106380101.0,2024,14,54,1,1,83.0,83,0.0,1.0,0,1,1.0,1,1.0,0.0,0.0,0.0,0,0,0.0,2,1,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,,14101,Valdivia,1,83,5,1,4.0,1,2,0.0,0.0,0.5,214296,214296.0
106380201.0,2024,14,55,2,2,61.5,62,0.0,0.0,0,0,12.5,12,1.0,0.0,0.5,0.0,0,550000,0.0,5,1,1,1,1,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,62,1,13,3.0,1,1,0.0,0.0,2.0,1300000,650000.0
106380401.0,2024,14,105,1,1,33.0,33,0.0,0.0,0,0,12.0,12,1.0,0.0,1.0,0.0,650000,0,0.0,1,3,1,1,1,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,33,8,12,3.0,1,1,3.0,650000.0,1.0,650000,650000.0
106380501.0,2024,14,58,2,2,22.5,23,0.0,0.0,0,0,12.0,11,1.0,0.5,0.5,1.0,490000,0,0.0,4,1,1,1,1,1,1.0,1.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,22,2,13,2.0,1,2,0.0,0.0,2.0,490000,245000.0
106380801.0,2024,14,67,2,2,74.0,85,0.0,0.5,0,1,10.5,8,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,63,7,13,5.0,1,2,0.0,0.0,0.6666666666666666,214296,107148.0
