id,tipo,modalidad,comuna,precio,m2_utiles,ubicacion,dormitorios_estimados,personas_hogar,indice_hacinamiento,f_A,clasificacion,precio_m2
568,casa,venta,Valdivia,218000000.0,112.0,"Avenida España 1 - 300, Las Animas, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1946428.5714285714
569,casa,venta,Valdivia,280000000.0,143.0,"Villa Europa, Sur De Valdivia, Valdivia",7,2.9,0.41,1,Sin hacinamiento,1958041.958041958
570,casa,venta,Valdivia,170000000.0,140.0,"Pino Huacho 1, Valdivia, Chile, Niebla, Valdivia",7,2.9,0.41,1,Sin hacinamiento,1214285.7142857143
571,casa,venta,Valdivia,135000000.0,180.0,"NIEBLA, Niebla, Valdivia",9,2.9,0.32,1,Sin hacinamiento,750000.0
572,casa,venta,Valdivia,130000000.0,76.0,"Pje. Francisco Gil 385, Valdivia, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1710526.3157894737
573,casa,venta,Valdivia,85000000.0,150.0,"Playa Rosada, Valdivia, Valdivia",7,2.9,0.41,1,Sin hacinamiento,566666.6666666666
574,casa,venta,Valdivia,200000000.0,260.0,"Pishuinco, Valdivia",13,2.9,0.22,1,Sin hacinamiento,769230.7692307692
575,casa,venta,Valdivia,164000000.0,121.0,"Av. Pedro Montt 4591, Valdivia, Sur De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1355371.9008264462
576,casa,venta,Valdivia,73000000.0,80.0,"T-35 1 - 300, Valdivia",4,2.9,0.72,1,Sin hacinamiento,912500.0
577,casa,venta,Valdivia,170000000.0,134.0,"Avenida Simpson 1 - 300, Sur De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1268656.7164179105
578,casa,venta,Valdivia,264000000.0,130.0,"Del Castillo 1010, Valdivia, Los Ríos, Chile, Niebla, Valdivia",6,2.9,0.48,1,Sin hacinamiento,2030769.2307692308
579,casa,venta,Valdivia,176000000.0,228.0,"1 CASA PRINCIPAL 2 CABAÑAS 2 ESTACIONAMIENTOS, Centro De Valdivia, Valdivia",11,2.9,0.26,1,Sin hacinamiento,771929.8245614035
580,casa,venta,Valdivia,95000000.0,120.0,"CONJUNTO LOS CONQUISTADORES, Sur De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,791666.6666666666
581,casa,venta,Valdivia,150000000.0,85.0,"Volcán Hudson 3505, Valdivia",4,2.9,0.72,1,Sin hacinamiento,1764705.8823529412
582,casa,venta,Valdivia,220000000.0,123.0,"Valdivia, Sur De Valdivia",6,2.9,0.48,1,Sin hacinamiento,1788617.8861788618
583,casa,venta,Valdivia,516000000.0,250.0,"Ruta T-344, Valdivia, Las Animas, Valdivia",12,2.9,0.24,1,Sin hacinamiento,2064000.0
584,casa,venta,Valdivia,115600000.0,106.0,"MAHUIZA, Sur De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1090566.0377358492
585,casa,venta,Valdivia,106000000.0,90.0,"Las Alpacas 1 - 300, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,1177777.7777777778
586,casa,venta,Valdivia,98000000.0,60.0,"Sudán 1 - 300, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1633333.3333333333
587,casa,venta,Valdivia,130000000.0,90.0,"Piedra Blanca, Valdivia, Chile, Valdivia",4,2.9,0.72,1,Sin hacinamiento,1444444.4444444445
588,casa,venta,Valdivia,250000000.0,115.0,"Carelmapu 2031, Valdivia, Sur De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2173913.0434782607
589,casa,venta,Valdivia,170000000.0,140.0,"Quitacalzón, Valdivia",7,2.9,0.41,1,Sin hacinamiento,1214285.7142857143
590,casa,venta,Valdivia,89000000.0,90.0,"Regidor Feliciano González 878, Valdivia, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,988888.8888888889
591,casa,venta,Valdivia,177200000.0,99.0,"Carlos Hilker, Valdivia, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,1789898.98989899
592,casa,venta,Valdivia,73000000.0,60.0,"Ocho De Octubre 1 - 300, Campo Militar De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1216666.6666666667
593,casa,venta,Valdivia,140000000.0,128.0,"Sector Centro, Campo Militar De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1093750.0
594,casa,venta,Valdivia,78000000.0,95.0,"Cutipay 1 - 300, Valdivia",4,2.9,0.72,1,Sin hacinamiento,821052.6315789474
595,casa,venta,Valdivia,62000000.0,67.0,"Los Abetos 2001, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,925373.1343283582
596,casa,venta,Valdivia,740000000.0,392.0,"Valdivia, Isla Teja",19,2.9,0.15,1,Sin hacinamiento,1887755.1020408163
597,casa,venta,Valdivia,632000000.0,450.0,"Isla Teja, Isla Teja, Valdivia",22,2.9,0.13,1,Sin hacinamiento,1404444.4444444445
598,casa,venta,Valdivia,260000000.0,112.0,"Carampangue 566, Centro De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,2321428.5714285714
599,casa,venta,Valdivia,1424280000.0,400.0,"Valdivia, Campo Militar De Valdivia",20,2.9,0.14,1,Sin hacinamiento,3560700.0
600,casa,venta,Valdivia,1000000000.0,296.0,"Valdivia, Torobayo",14,2.9,0.21,1,Sin hacinamiento,3378378.378378378
601,casa,venta,Valdivia,217000000.0,137.0,Valdivia,6,2.9,0.48,1,Sin hacinamiento,1583941.6058394162
602,casa,venta,Valdivia,380000000.0,160.0,"Valdivia, Torobayo",8,2.9,0.36,1,Sin hacinamiento,2375000.0
603,casa,venta,Valdivia,720000000.0,360.0,"Valdivia, Isla Teja",18,2.9,0.16,1,Sin hacinamiento,2000000.0
604,casa,venta,Valdivia,1680000000.0,300.0,"Valdivia, Campo Militar De Valdivia",15,2.9,0.19,1,Sin hacinamiento,5600000.0
605,casa,venta,Valdivia,245000000.0,480.0,"Sector Niebla, Valdivia, Niebla, Valdivia",24,2.9,0.12,1,Sin hacinamiento,510416.6666666667
606,casa,venta,Valdivia,416000000.0,217.0,"Altos De Quitacalzón, Valdivia",10,2.9,0.29,1,Sin hacinamiento,1917050.6912442397
607,casa,venta,Valdivia,380000000.0,160.0,"Silos De Torobayo, Valdivia, Torobayo, Valdivia",8,2.9,0.36,1,Sin hacinamiento,2375000.0
608,casa,venta,Valdivia,380000000.0,288.0,Valdivia,14,2.9,0.21,1,Sin hacinamiento,1319444.4444444445
609,casa,venta,Valdivia,720000000.0,250.0,"Toro Bayo, Torobayo, Valdivia",12,2.9,0.24,1,Sin hacinamiento,2880000.0
610,casa,venta,Valdivia,363120000.0,170.0,"Cayumapu, Valdivia, Valdivia",8,2.9,0.36,1,Sin hacinamiento,2136000.0
611,casa,venta,Valdivia,317840000.0,323.0,Valdivia,16,2.9,0.18,1,Sin hacinamiento,984024.7678018576
612,casa,venta,Valdivia,496000000.0,184.0,"Ruta T - Niebla 350, Valdivia, Torobayo, Valdivia",9,2.9,0.32,1,Sin hacinamiento,2695652.1739130435
613,casa,venta,Valdivia,676000000.0,491.0,"Propiedad En Renta Sector Coronel Santiago Bueras, Campo Militar De Valdivia, Valdivia",24,2.9,0.12,1,Sin hacinamiento,1376782.0773930755
614,casa,venta,Valdivia,155000000.0,150.0,"CHANCOYAN BAJO, Valdivia",7,2.9,0.41,1,Sin hacinamiento,1033333.3333333334
615,casa,venta,Valdivia,400000000.0,140.0,"C. Lumbrera 1390, 5111961 Valdivia, Los Ríos, Chile, Torobayo, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2857142.8571428573
616,casa,venta,Valdivia,560000000.0,364.0,"Valdivia, Campo Militar De Valdivia",18,2.9,0.16,1,Sin hacinamiento,1538461.5384615385
617,casa,venta,Valdivia,534000000.0,285.0,"Valdivia, Las Animas",14,2.9,0.21,1,Sin hacinamiento,1873684.2105263157
618,casa,venta,Valdivia,1000000000.0,440.0,"Valdivia, Campo Militar De Valdivia",22,2.9,0.13,1,Sin hacinamiento,2272727.272727273
619,casa,venta,Valdivia,484000000.0,202.0,"Los Alerces 40, Isla Teja, Valdivia",10,2.9,0.29,1,Sin hacinamiento,2396039.6039603963
620,casa,venta,Valdivia,130000000.0,96.0,"Camino A Antilhue, Las Animas, Valdivia",4,2.9,0.72,1,Sin hacinamiento,1354166.6666666667
621,casa,venta,Valdivia,208000000.0,110.0,Valdivia,5,2.9,0.58,1,Sin hacinamiento,1890909.0909090908
622,casa,venta,Valdivia,1600000000.0,747.0,Valdivia,37,2.9,0.08,1,Sin hacinamiento,2141900.93708166
623,casa,venta,Valdivia,284000000.0,181.0,"Av. Pedro Montt 2461, Valdivia, Sur De Valdivia, Valdivia",9,2.9,0.32,1,Sin hacinamiento,1569060.773480663
624,casa,venta,Valdivia,368000000.0,105.0,"Los Silos 151, Valdivia, Los Ríos, Chile, Torobayo, Valdivia",5,2.9,0.58,1,Sin hacinamiento,3504761.904761905
625,casa,venta,Valdivia,186400000.0,100.0,"PASAJE ALICANTE N°343 LAS ANIMAS, Las Animas, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1864000.0
626,casa,venta,Valdivia,516000000.0,200.0,"Valdivia, Torobayo",10,2.9,0.29,1,Sin hacinamiento,2580000.0
627,casa,venta,Valdivia,346000000.0,120.0,"El Castillo 985, Niebla., Niebla, Valdivia",6,2.9,0.48,1,Sin hacinamiento,2883333.3333333335
628,casa,venta,Valdivia,420000000.0,289.0,"Valdivia, Sur De Valdivia",14,2.9,0.21,1,Sin hacinamiento,1453287.1972318338
629,casa,venta,Valdivia,295000000.0,220.0,"Villa Del Rey Pasaje N°9,Casa #1495, Centro De Valdivia, Valdivia",11,2.9,0.26,1,Sin hacinamiento,1340909.0909090908
630,casa,venta,Valdivia,150000000.0,119.0,"Alonso Siete 5100 - 5400, Sur De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1260504.2016806724
631,casa,venta,Valdivia,1468000000.0,350.0,"Valdivia, Centro De Valdivia",17,2.9,0.17,1,Sin hacinamiento,4194285.714285714
632,casa,venta,Valdivia,200000000.0,234.0,Valdivia,11,2.9,0.26,1,Sin hacinamiento,854700.8547008547
633,casa,venta,Valdivia,460000000.0,275.0,Valdivia,13,2.9,0.22,1,Sin hacinamiento,1672727.2727272727
634,casa,venta,Valdivia,556000000.0,280.0,"Avenida Torobayo 2655, Valdivia, Los Ríos, Chile, Torobayo, Valdivia",14,2.9,0.21,1,Sin hacinamiento,1985714.2857142857
635,casa,venta,Valdivia,384000000.0,240.0,"T-301 25, Valdivia, Los Ríos, Chile, Valdivia",12,2.9,0.24,1,Sin hacinamiento,1600000.0
636,casa,venta,Valdivia,638000000.0,4.0,"T-302 17, Valdivia, Los Ríos, Chile, Valdivia",1,2.9,2.9,2,Hacinamiento medio,159500000.0
637,casa,venta,Valdivia,150000000.0,60.0,"Intendente Félix García Videla 1115, Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2500000.0
638,casa,venta,Valdivia,1320000000.0,240.0,"Valdivia, Campo Militar De Valdivia",12,2.9,0.24,1,Sin hacinamiento,5500000.0
639,casa,venta,Valdivia,290000000.0,156.0,"Suecia 102, 5090403 Valdivia, Los Ríos, Chile, Valdivia",7,2.9,0.41,1,Sin hacinamiento,1858974.358974359
640,casa,venta,Valdivia,162000000.0,77.0,Valdivia,3,2.9,0.97,1,Sin hacinamiento,2103896.103896104
641,casa,venta,Valdivia,396000000.0,128.0,"Bueras 309, Valdivia, Chile, Sur De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,3093750.0
642,casa,venta,Valdivia,350000000.0,140.0,"Andalién 45, Angachilla, Valdivia, Los Ríos, Chile, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2500000.0
643,casa,venta,Valdivia,359600000.0,140.0,"Los Maquis N°495, Isla Teja, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2568571.4285714286
644,casa,venta,Valdivia,511120000.0,300.0,Valdivia,15,2.9,0.19,1,Sin hacinamiento,1703733.3333333333
645,casa,venta,Valdivia,596000000.0,290.0,Valdivia,14,2.9,0.21,1,Sin hacinamiento,2055172.4137931035
646,casa,venta,Valdivia,150000000.0,110.0,"Curiñanco, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1363636.3636363635
647,casa,venta,Valdivia,319600000.0,140.0,"El Bayo  8, Torobayo, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2282857.1428571427
648,casa,venta,Valdivia,740000000.0,280.0,"Janequeo 470, 5110240 Valdivia, Los Ríos, Chile, Centro De Valdivia, Valdivia",14,2.9,0.21,1,Sin hacinamiento,2642857.1428571427
649,casa,venta,Valdivia,1600000000.0,747.0,"T-301 17, Valdivia",37,2.9,0.08,1,Sin hacinamiento,2141900.93708166
650,casa,venta,Valdivia,204040000.0,90.0,Valdivia,4,2.9,0.72,1,Sin hacinamiento,2267111.111111111
651,casa,venta,Valdivia,1564000000.0,500.0,Valdivia,25,2.9,0.12,1,Sin hacinamiento,3128000.0
652,casa,venta,Valdivia,326400000.0,265.0,"Intendente Luis Damann Asenjo 1066, 5091243 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia",13,2.9,0.22,1,Sin hacinamiento,1231698.1132075472
653,casa,venta,Valdivia,529000000.0,400.0,"Avenida Ramón Picarte 4205, Valdivia",20,2.9,0.14,1,Sin hacinamiento,1322500.0
654,casa,venta,Valdivia,205000000.0,137.0,"Cayumapu, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1496350.3649635036
655,casa,venta,Valdivia,415000000.0,278.0,"Janequeo 479, 5110279 Valdivia, Los Ríos, Chile, Centro De Valdivia, Valdivia",13,2.9,0.22,1,Sin hacinamiento,1492805.7553956835
656,casa,venta,Valdivia,232000000.0,240.0,"ARIQUE, Valdivia",12,2.9,0.24,1,Sin hacinamiento,966666.6666666666
657,casa,venta,Valdivia,500000000.0,296.0,"Niebla, Niebla, Valdivia",14,2.9,0.21,1,Sin hacinamiento,1689189.189189189
658,casa,venta,Valdivia,460000000.0,200.0,"Los Robles N°750, Isla Teja, Isla Teja, Valdivia",10,2.9,0.29,1,Sin hacinamiento,2300000.0
659,casa,venta,Valdivia,496000000.0,180.0,"Valdivia, Torobayo",9,2.9,0.32,1,Sin hacinamiento,2755555.5555555555
660,casa,venta,Valdivia,1480000000.0,140.0,Valdivia,7,2.9,0.41,1,Sin hacinamiento,10571428.57142857
661,casa,venta,Valdivia,350000000.0,135.0,"Los Robles N°985, Valdivia",6,2.9,0.48,1,Sin hacinamiento,2592592.592592593
662,casa,venta,Valdivia,320720000.0,323.0,"6M9V+MP Valdivia, Chile, Valdivia",16,2.9,0.18,1,Sin hacinamiento,992941.1764705882
663,casa,venta,Valdivia,694000000.0,224.0,Valdivia,11,2.9,0.26,1,Sin hacinamiento,3098214.285714286
664,casa,venta,Valdivia,366000000.0,250.0,"Av. Italia 2230, Sur De Valdivia, Valdivia",12,2.9,0.24,1,Sin hacinamiento,1464000.0
665,casa,venta,Valdivia,369200000.0,246.0,"Cam. Cta. De Soto, Valdivia, Valdivia",12,2.9,0.24,1,Sin hacinamiento,1500813.0081300812
666,casa,venta,Valdivia,532000000.0,280.0,"Torobayo N°2870, Torobayo, Valdivia",14,2.9,0.21,1,Sin hacinamiento,1900000.0
667,casa,venta,Valdivia,958000000.0,797.0,Valdivia,39,2.9,0.07,1,Sin hacinamiento,1202007.5282308657
668,casa,venta,Valdivia,1395120000.0,400.0,"Lago Riñihue, Centro De Valdivia, Valdivia",20,2.9,0.14,1,Sin hacinamiento,3487800.0
669,casa,venta,Valdivia,140000000.0,83.0,"LOS CONQUISTADORES, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,1686746.9879518072
670,casa,venta,Valdivia,452000000.0,200.0,"Toro Bayo, Torobayo, Valdivia",10,2.9,0.29,1,Sin hacinamiento,2260000.0
671,casa,venta,Valdivia,520000000.0,335.0,"Los Manzanos, Valdivia, Isla Teja, Valdivia",16,2.9,0.18,1,Sin hacinamiento,1552238.8059701493
672,casa,venta,Valdivia,290000000.0,250.0,"Sector Regional, Sur De Valdivia, Valdivia",12,2.9,0.24,1,Sin hacinamiento,1160000.0
673,casa,venta,Valdivia,528600000.0,325.0,"Los Manzanos, Isla Teja, Valdivia",16,2.9,0.18,1,Sin hacinamiento,1626461.5384615385
674,casa,venta,Valdivia,427600000.0,170.0,"CASA EN VENTA CALLE BUERAS A CUADRAS DEL CENTRO DE VALDIVIA, Sur De Valdivia, Valdivia",8,2.9,0.36,1,Sin hacinamiento,2515294.117647059
675,casa,venta,Valdivia,518000000.0,240.0,"Estancilla Ruta T350 N°4251, Torobayo, Valdivia",12,2.9,0.24,1,Sin hacinamiento,2158333.3333333335
676,casa,venta,Valdivia,350000000.0,245.0,"Valdivia, Campo Militar De Valdivia",12,2.9,0.24,1,Sin hacinamiento,1428571.4285714286
677,casa,venta,Valdivia,400000000.0,120.0,"Los Helechos, Isla Teja., Valdivia",6,2.9,0.48,1,Sin hacinamiento,3333333.3333333335
678,casa,venta,Valdivia,340000000.0,140.0,"Rincón De La Piedra, Valdivia, Chile, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2428571.4285714286
679,casa,venta,Valdivia,392000000.0,104.0,"Valdivia, Centro De Valdivia",5,2.9,0.58,1,Sin hacinamiento,3769230.769230769
680,casa,venta,Valdivia,640000000.0,202.0,Valdivia,10,2.9,0.29,1,Sin hacinamiento,3168316.831683168
681,casa,venta,Valdivia,516000000.0,230.0,"Ruta T350 N°4251 Altos De Torobayo, Torobayo, Valdivia",11,2.9,0.26,1,Sin hacinamiento,2243478.2608695654
682,casa,venta,Valdivia,313200000.0,183.0,"Valdivia, Centro De Valdivia",9,2.9,0.32,1,Sin hacinamiento,1711475.4098360655
683,casa,venta,Valdivia,848000000.0,268.0,"Valdivia, Torobayo",13,2.9,0.22,1,Sin hacinamiento,3164179.104477612
684,casa,venta,Valdivia,356000000.0,190.0,"Los Silos N°151, Torobayo, Valdivia",9,2.9,0.32,1,Sin hacinamiento,1873684.2105263157
685,casa,venta,Valdivia,500000000.0,355.0,"Valdivia, Centro De Valdivia",17,2.9,0.17,1,Sin hacinamiento,1408450.704225352
686,casa,venta,Valdivia,300000000.0,230.0,"Sector Catripulli Parcela N°63, Valdivia",11,2.9,0.26,1,Sin hacinamiento,1304347.8260869565
687,casa,venta,Valdivia,456000000.0,138.0,Valdivia,6,2.9,0.48,1,Sin hacinamiento,3304347.8260869565
688,casa,venta,Valdivia,380000000.0,133.0,"Valdivia, Sur De Valdivia",6,2.9,0.48,1,Sin hacinamiento,2857142.8571428573
689,casa,venta,Valdivia,360000000.0,389.0,"Loncoyen, Valdivia, Torobayo, Valdivia",19,2.9,0.15,1,Sin hacinamiento,925449.8714652957
690,casa,venta,Valdivia,100000000.0,117.0,"Corvi 2 N°419, Sur De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,854700.8547008547
691,casa,venta,Valdivia,578000000.0,268.0,"Valdivia, Centro De Valdivia",13,2.9,0.22,1,Sin hacinamiento,2156716.417910448
692,casa,venta,Valdivia,680000000.0,200.0,"Valdivia, Centro De Valdivia",10,2.9,0.29,1,Sin hacinamiento,3400000.0
693,casa,venta,Valdivia,420000000.0,156.0,"Valdivia, Centro De Valdivia",7,2.9,0.41,1,Sin hacinamiento,2692307.6923076925
694,casa,venta,Valdivia,524800000.0,483.0,"Rene Schneider N°3350, Valdivia",24,2.9,0.12,1,Sin hacinamiento,1086542.4430641823
695,casa,venta,Valdivia,305000000.0,767.0,"Centro De Valdivia, Las Animas, Valdivia",38,2.9,0.08,1,Sin hacinamiento,397653.1942633638
696,casa,venta,Valdivia,332000000.0,287.0,"Valdivia, Centro De Valdivia",14,2.9,0.21,1,Sin hacinamiento,1156794.425087108
697,casa,venta,Valdivia,344000000.0,157.0,"Valdivia, Las Animas",7,2.9,0.41,1,Sin hacinamiento,2191082.8025477706
698,casa,venta,Valdivia,1200000000.0,307.0,"Torobayo Alto Condominio San Carlos De Curiñanco Lote 8, Torobayo, Valdivia",15,2.9,0.19,1,Sin hacinamiento,3908794.7882736158
699,casa,venta,Valdivia,240000000.0,230.0,"Chancoyán Alto, Valdivia",11,2.9,0.26,1,Sin hacinamiento,1043478.2608695652
700,casa,venta,Valdivia,360000000.0,120.0,"Yerbas Buenas 479, Centro De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,3000000.0
701,casa,venta,Valdivia,760000000.0,264.0,"Isla Teja, Isla Teja, Valdivia",13,2.9,0.22,1,Sin hacinamiento,2878787.878787879
702,casa,venta,Valdivia,1436000000.0,258.0,"Costanera De Valdivia, Sur De Valdivia, Valdivia",12,2.9,0.24,1,Sin hacinamiento,5565891.472868217
703,casa,venta,Valdivia,416000000.0,195.0,"Altos De Quitacalzón, Valdivia, Valdivia",9,2.9,0.32,1,Sin hacinamiento,2133333.3333333335
704,casa,venta,Valdivia,366480000.0,190.0,"Valdivia, Centro De Valdivia",9,2.9,0.32,1,Sin hacinamiento,1928842.105263158
705,casa,venta,Valdivia,300000000.0,229.0,Valdivia,11,2.9,0.26,1,Sin hacinamiento,1310043.6681222708
706,casa,venta,Valdivia,410000000.0,280.0,"Niebla, Niebla, Valdivia",14,2.9,0.21,1,Sin hacinamiento,1464285.7142857143
707,casa,venta,Valdivia,1200000000.0,374.0,"Silos De Torobayo, Valdivia, Chile, Torobayo, Valdivia",18,2.9,0.16,1,Sin hacinamiento,3208556.1497326205
708,casa,venta,Valdivia,227000000.0,138.0,"Bucalemu, Valdivia, Sur De Valdivia, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1644927.536231884
709,casa,venta,Valdivia,600000000.0,106.0,"Av. Arturo Prat 1559, Valdivia, Centro De Valdivia, Valdivia",5,2.9,0.58,1,Sin hacinamiento,5660377.358490566
710,casa,venta,Valdivia,600000000.0,300.0,"Los Manzanos, Valdivia, Isla Teja, Valdivia",15,2.9,0.19,1,Sin hacinamiento,2000000.0
711,casa,venta,Valdivia,531600000.0,275.0,"Avenida Torobayo, Valdivia, Torobayo, Valdivia",13,2.9,0.22,1,Sin hacinamiento,1933090.9090909092
712,casa,venta,Valdivia,361720000.0,389.0,"Loncoyen 1516, Valdivia, Torobayo, Valdivia",19,2.9,0.15,1,Sin hacinamiento,929871.4652956298
713,casa,venta,Valdivia,490000000.0,202.0,"Los Alerces 40, Valdivia, Isla Teja, Valdivia",10,2.9,0.29,1,Sin hacinamiento,2425742.574257426
714,casa,venta,Valdivia,518000000.0,2.0,"Condominio Riberas Del Estancilla - T-350 4151, Valdivia, Torobayo, Valdivia",1,2.9,2.9,2,Hacinamiento medio,259000000.0
715,casa,venta,Valdivia,524800000.0,483.0,"René Schneider 3350, Valdivia, Sur De Valdivia, Valdivia",24,2.9,0.12,1,Sin hacinamiento,1086542.4430641823
716,casa,venta,Valdivia,212000000.0,85.0,"Av. Pedro Montt 2500, Sur De Valdivia, Valdivia",4,2.9,0.72,1,Sin hacinamiento,2494117.6470588236
717,casa,venta,Valdivia,600000000.0,282.0,"Isla Teja, Valdivia",14,2.9,0.21,1,Sin hacinamiento,2127659.574468085
718,casa,venta,Valdivia,205000000.0,230.0,"Barros Arana, Valdivia, Chile, Campo Militar De Valdivia, Valdivia",11,2.9,0.26,1,Sin hacinamiento,891304.3478260869
719,casa,venta,Valdivia,264600000.0,130.0,"Valdivia, Centro De Valdivia",6,2.9,0.48,1,Sin hacinamiento,2035384.6153846155
720,casa,venta,Valdivia,446160000.0,108.0,"Valdivia, Centro De Valdivia",5,2.9,0.58,1,Sin hacinamiento,4131111.111111111
721,casa,venta,Valdivia,579280000.0,273.0,"Valdivia, Centro De Valdivia",13,2.9,0.22,1,Sin hacinamiento,2121904.761904762
723,casa,venta,Valdivia,396000000.0,128.0,"Valdivia, Campo Militar De Valdivia",6,2.9,0.48,1,Sin hacinamiento,3093750.0
724,casa,venta,Valdivia,366800000.0,587.0,"Las Animas, Las Animas, Valdivia",29,2.9,0.1,1,Sin hacinamiento,624872.2316865417
725,casa,venta,Valdivia,836000000.0,120.0,"Isla Teja, Isla Teja, Valdivia",6,2.9,0.48,1,Sin hacinamiento,6966666.666666667
726,casa,venta,Valdivia,759080000.0,485.0,Valdivia,24,2.9,0.12,1,Sin hacinamiento,1565113.4020618557
727,casa,venta,Valdivia,760000000.0,400.0,"Isla Teja, Isla Teja, Valdivia",20,2.9,0.14,1,Sin hacinamiento,1900000.0
728,casa,venta,Valdivia,729000000.0,200.0,"Isla Teja, Isla Teja, Valdivia",10,2.9,0.29,1,Sin hacinamiento,3645000.0
729,casa,venta,Valdivia,276000000.0,200.0,"Valdivia, Campo Militar De Valdivia",10,2.9,0.29,1,Sin hacinamiento,1380000.0
730,casa,venta,Valdivia,400000000.0,139.0,"Valdivia, Centro De Valdivia",6,2.9,0.48,1,Sin hacinamiento,2877697.841726619
731,casa,venta,Valdivia,330000000.0,80.0,"Picarte, Valdivia",4,2.9,0.72,1,Sin hacinamiento,4125000.0
732,casa,venta,Valdivia,222000000.0,241.0,Valdivia,12,2.9,0.24,1,Sin hacinamiento,921161.8257261411
733,casa,venta,Valdivia,302400000.0,155.0,"Valdivia, Sur De Valdivia",7,2.9,0.41,1,Sin hacinamiento,1950967.7419354839
734,casa,venta,Valdivia,1600000000.0,880.0,"Valdivia, Campo Militar De Valdivia",44,2.9,0.07,1,Sin hacinamiento,1818181.8181818181
735,casa,venta,Valdivia,432000000.0,360.0,Valdivia,18,2.9,0.16,1,Sin hacinamiento,1200000.0
736,casa,venta,Valdivia,600000000.0,230.0,"Valdivia, Isla Teja",11,2.9,0.26,1,Sin hacinamiento,2608695.652173913
737,casa,venta,Valdivia,552000000.0,279.0,"Valdivia, Torobayo",13,2.9,0.22,1,Sin hacinamiento,1978494.6236559139
738,casa,venta,Valdivia,600000000.0,207.0,"Valdivia, Isla Teja",10,2.9,0.29,1,Sin hacinamiento,2898550.724637681
739,casa,venta,Valdivia,200000000.0,139.0,"Isla Teja, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1438848.9208633094
740,casa,venta,Valdivia,488000000.0,250.0,Valdivia,12,2.9,0.24,1,Sin hacinamiento,1952000.0
741,casa,venta,Valdivia,180000000.0,218.0,"Baquedano, 900 - 1200, Campo Militar De Valdivia, Valdivia",10,2.9,0.29,1,Sin hacinamiento,825688.0733944954
