id,tipo,modalidad,comuna,precio,m2_utiles,ubicacion
789,casa,venta,Valdivia,70.000.000,90 m² útiles,"Las Himalayas, Valdivia, Valdivia"
790,casa,venta,Valdivia,320.000.000,N/D,"Luxemburgo  1890, Sur De Valdivia, Valdivia"
791,casa,venta,Valdivia,180.000.000,98 m² útiles,"Valdivia, Sur De Valdivia"
792,casa,venta,Valdivia,1200000000,460 m² útiles,"Pintora Clara Werkmeister Martin 1135, 5110070 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
793,casa,venta,Valdivia,299.000.000,50.000 m² útiles,"6PH3+M7 Valdivia, Chile, Valdivia"
794,casa,venta,Valdivia,250.000.000,165 m² útiles,"Fernando De Aragón 122, Valdivia, Sur De Valdivia, Valdivia"
795,casa,venta,Valdivia,1320000000,240 m² útiles,"General Lagos, Valdivia, Chile, Campo Militar De Valdivia, Valdivia"
796,casa,venta,Valdivia,496000000,184 m² útiles,"I - Ruta T-350, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
797,casa,venta,Valdivia,1000000000,737 m² útiles,"6R5H+G6 Valdivia, Chile, Valdivia"
798,casa,venta,Valdivia,400000000,200 m² útiles,"C. Nueva 215, Valdivia, Sur De Valdivia, Valdivia"
799,casa,venta,Valdivia,356000000,130 m² útiles,"Los Maquis, Valdivia, Chile, Isla Teja, Valdivia"
800,casa,venta,Valdivia,480000000,130 m² útiles,"I - Ruta T-350 / Condominio Estancilla, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
801,casa,venta,Valdivia,160.000.000,90 m² útiles,"T-352, Valdivia, Valdivia"
802,casa,venta,Valdivia,105.000.000,54 m² útiles,"Sta Carolina 891, 5091024 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
803,casa,venta,Valdivia,1000000000,296 m² útiles,"Avenida Torobayo 2405, Valdivia, Torobayo, Valdivia"
804,casa,venta,Valdivia,472000000,215 m² útiles,"Condominio El Bayo, Valdivia, Torobayo, Valdivia"
805,casa,venta,Valdivia,210800000,102 m² útiles,"Gastón Da Bove Olave 636, Valdivia, Sur De Valdivia, Valdivia"
806,casa,venta,Valdivia,339200000,181 m² útiles,"Andalien 101 , Lt 1, Mz, Valdivia"
807,casa,venta,Valdivia,155.000.000,150 m² útiles,"Valdivia, Centro De Valdivia"
808,casa,venta,Valdivia,160.000.000,132 m² útiles,"Sur De Valdivia, Valdivia"
809,casa,venta,Valdivia,270.000.000,216 m² útiles,"C. Nueva 192, Valdivia, Sur De Valdivia, Valdivia"
810,casa,venta,Valdivia,153.000.000,162 m² útiles,"Parque Torreones - Collico SN, Sur De Valdivia, Valdivia"
811,casa,venta,Valdivia,1808000000,560 m² útiles,"Avenida Torobayo, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
812,casa,venta,Valdivia,85.000.000,42 m² útiles,"Valdivia, Niebla"
813,casa,venta,Valdivia,135.000.000,105 m² útiles,"Guacolda 639, Valdivia, Campo Militar De Valdivia, Valdivia"
814,casa,venta,Valdivia,170.000.000,N/D,"Infanta Elena 3575, Sur De Valdivia, Valdivia"
815,casa,venta,Valdivia,200.000.000,242 m² útiles,"Carelmapu 2158, Valdivia, Sur De Valdivia, Valdivia"
816,casa,venta,Valdivia,225.000.000,139 m² útiles,"C. Gregorio Henríquez Y Santillán, Valdivia, Sur De Valdivia, Valdivia"
817,casa,venta,Valdivia,195.000.000,108 m² útiles,"C. Gregorio Henríquez Y Santillán, Valdivia, Sur De Valdivia, Valdivia"
818,casa,venta,Valdivia,160.000.000,150 m² útiles,"Ayquina 462, Valdivia, Valdivia"
819,casa,venta,Valdivia,65.000.000,5.000 m² útiles,"Chancoyan, Valdivia, Valdivia"
820,casa,venta,Valdivia,195.000.000,87 m² útiles,"C. Gregorio Henríquez Y Santillán, Valdivia, Sur De Valdivia, Valdivia"
821,casa,venta,Valdivia,142.000.000,93 m² útiles,"Reina Sofia SN, Sur De Valdivia, Valdivia"
822,casa,venta,Valdivia,130.000.000,180 m² útiles,"Toribio Medina 875, 5.1108e+06 - 5.1111e+06 Valdivia, Los Ríos, Chile, Campo Militar De Valdivia, Valdivia"
823,casa,venta,Valdivia,512000000,230 m² útiles,"6R3Q+J4 Valdivia, Chile, Valdivia"
824,casa,venta,Valdivia,280.000.000,180 m² útiles,"Bueras SN, Sur De Valdivia, Valdivia"
825,casa,venta,Valdivia,125.000.000,110 m² útiles,"Valdivia, Sur De Valdivia"
826,casa,venta,Valdivia,596000000,290 m² útiles,"Cam. A Angachilla, Valdivia, Valdivia"
827,casa,venta,Valdivia,316000000,140 m² útiles,"Isla Teja, Isla Teja, Valdivia"
828,casa,venta,Valdivia,275.000.000,224 m² útiles,"ERRAZURIZ SN, Campo Militar De Valdivia, Valdivia"
829,casa,venta,Valdivia,291600000,161 m² útiles,"ANIBAL PINTO  SN, Campo Militar De Valdivia, Valdivia"
830,casa,venta,Valdivia,165.000.000,120 m² útiles,"VILLA GALILEA SN, Sur De Valdivia, Valdivia"
831,casa,venta,Valdivia,360.000.000,389 m² útiles,"Loncoyen 1516, Valdivia, Torobayo, Valdivia"
832,casa,venta,Valdivia,360000000,140 m² útiles,"Los Arrayanes 300, 5112046 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
833,casa,venta,Valdivia,480000000,210 m² útiles,"P840 - Ruta T-350 / Residencial Estancilla, Valdivia, Los Ríos, Chile, Valdivia"
834,casa,venta,Valdivia,480000000,130 m² útiles,"Rio San Pedro 120, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
835,casa,venta,Valdivia,980000000,250 m² útiles,"Calle Beauchef Sector Clínica Comercial, Centro De Valdivia, Valdivia"
836,casa,venta,Valdivia,359920000,272 m² útiles,"Los Manzanos 355, 5110590 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
837,casa,venta,Valdivia,1400000000,583 m² útiles,"Avenida Torobayo 2601, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
838,casa,venta,Valdivia,160.000.000,91 m² útiles,"Riberas Del Calle Calle, Valdivia"
839,casa,venta,Valdivia,460000000,200 m² útiles,"Avenida Torobayo 584, 5111176 Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
840,casa,venta,Valdivia,672000000,200 m² útiles,"Los Manzanos 315, 5110590 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
841,casa,venta,Valdivia,400000000,140 m² útiles,"Los Manzanos 415, Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
842,casa,venta,Valdivia,740000000,392 m² útiles,"El Arboreto 1148, 5.1099e+06 - 5.1102e+06 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
843,casa,venta,Valdivia,368000000,155 m² útiles,"I - Los Robles / Los Raulíes, Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
844,casa,venta,Valdivia,860000000,500 m² útiles,"Rio Calle Calle 300 - 600, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
845,casa,venta,Valdivia,640000000,340 m² útiles,"Loteo Los Hualles, Valdivia"
846,casa,venta,Valdivia,300000000,246 m² útiles,"4MW2+H4 Valdivia, Chile, Valdivia"
847,casa,venta,Valdivia,504000000,220 m² útiles,"P519 - Ruta - T-350, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
848,casa,venta,Valdivia,380000000,400 m² útiles,"Los Abedules 601, 5.1099e+06 - 5.1102e+06 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
849,casa,venta,Valdivia,740000000,400 m² útiles,"De Luna 200, Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
850,casa,venta,Valdivia,420000000,120 m² útiles,"El Arboreto 1145, 5.1099e+06 - 5.1102e+06 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
851,casa,venta,Valdivia,470.000.000,245 m² útiles,"Cabo Blanco, Valdivia"
852,casa,venta,Valdivia,660000000,140 m² útiles,"Las Encinas 431, Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
853,casa,venta,Valdivia,320.000.000,100 m² útiles,"Madrid / Luxemburgo, Sur De Valdivia, Valdivia"
854,casa,venta,Valdivia,600000000,191 m² útiles,"Pintor Mauricio Rugendas 1178, 5.1099e+06 - 5.1102e+06 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
855,casa,venta,Valdivia,356000000,280 m² útiles,"Las Lengas 605, 5110113 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
856,casa,venta,Valdivia,197760000,69 m² útiles,"Villa Los Castaños, Sur De Valdivia, Valdivia"
857,casa,venta,Valdivia,150.000.000,124 m² útiles,"Oportunidad, Sector Niebla, Niebla, Valdivia"
858,casa,venta,Valdivia,139.000.000,160 m² útiles,"Rodolfo Beckdorf 1789, 5091502 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
859,casa,venta,Valdivia,70.000.000,106 m² útiles,"T-352 195, Niebla, Valdivia, Niebla, Valdivia"
860,casa,venta,Valdivia,120.000.000,77 m² útiles,"T-352 195, Niebla, Valdivia, Niebla, Valdivia"
861,casa,venta,Valdivia,428000000,210 m² útiles,"Los Ciruelos 125, 5110728 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
862,casa,venta,Valdivia,610000000,342 m² útiles,"Quitacalzón, Centro De Valdivia, Valdivia"
863,casa,venta,Valdivia,420000000,286 m² útiles,"Beaucheff/Arauco/Errázuriz, Centro De Valdivia, Valdivia"
864,casa,venta,Valdivia,1120000000,350 m² útiles,"San Sebastián 161, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
865,casa,venta,Valdivia,440000000,200 m² útiles,"Los Arrayanes 348, Valdivia, Chile, Isla Teja, Valdivia"
866,casa,venta,Valdivia,340000000,101 m² útiles,"Los Silos 120, 5112130 Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
867,casa,venta,Valdivia,480000000,160 m² útiles,"Avenida Torobayo 584, 5111176 Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
868,casa,venta,Valdivia,1000000000,296 m² útiles,"San Sebastián 155, 5111940 Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
869,casa,venta,Valdivia,359600000,140 m² útiles,"Isla Teja, Isla Teja, Valdivia"
870,casa,venta,Valdivia,472000000,130 m² útiles,"7QCX+QR Valdivia, Chile, Valdivia"
871,casa,venta,Valdivia,520000000,146 m² útiles,"Avenida Torobayo 2800, 5111176 Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
872,casa,venta,Valdivia,496000000,180 m² útiles,"Avenida Torobayo 584, 5111176 Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
873,casa,venta,Valdivia,452000000,200 m² útiles,"SECTOR TOROBAYO, Torobayo, Valdivia"
874,casa,venta,Valdivia,420.000.000,200 m² útiles,"Cuesta Soto, Valdivia"
875,casa,venta,Valdivia,386800000,278 m² útiles,"Quitacalzon, Valdivia"
876,casa,venta,Valdivia,147720000,70 m² útiles,"Chancoyan Alto, Valdivia"
877,casa,venta,Valdivia,380000000,160 m² útiles,"Avenida Torobayo 2575, 5111176 Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
878,casa,venta,Valdivia,420000000,173 m² útiles,"Av. Los Robles 2, 5111431 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
879,casa,venta,Valdivia,440000000,246 m² útiles,"Condominio Santa Emilia, Valdivia"
880,casa,venta,Valdivia,532000000,280 m² útiles,"Avenida Torobayo 2655, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
881,casa,venta,Valdivia,720000000,250 m² útiles,"Condominio Silos De Torobayo - Pamplona 60, 5090000 Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
882,casa,venta,Valdivia,720000000,276 m² útiles,"San Sebastián 1 - 300, Valdivia, Los Ríos, Chile, Torobayo, Valdivia"
883,casa,venta,Valdivia,100.000.000,98 m² útiles,"Errázuriz Con Perú, Campo Militar De Valdivia, Valdivia"
884,casa,venta,Valdivia,134600000,99 m² útiles,"Victoria 1450, Valdivia, Las Animas, Valdivia"
885,casa,venta,Valdivia,195.000.000,105 m² útiles,"Dr. Marcelo Serra Soyer 775, 5.1117e+06 - 5.112e+06 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
886,casa,venta,Valdivia,175.000.000,120 m² útiles,"A Guacamayo 100, Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
887,casa,venta,Valdivia,250.000.000,1.220 m² útiles,"6QH3+6V Cabo Blanco, Valdivia, Chile, Valdivia"
888,casa,venta,Valdivia,450.000.000,250 m² útiles,"Cam. A Paillao 69, Angachilla, Valdivia, Los Ríos, Chile, Valdivia"
889,casa,venta,Valdivia,251920000,1.200 m² útiles,"El Arrayan, Cabo Blanco, Valdivia, Los Ríos, Chile, Valdivia"
890,casa,venta,Valdivia,235.000.000,102 m² útiles,"Gastón Da Bove Olave, Valdivia, Sur De Valdivia, Valdivia"
891,casa,venta,Valdivia,105.000.000,89 m² útiles,"Pje. Once 583, 5100726 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
892,casa,venta,Valdivia,396000000,N/D,"Arica 2260, Valdivia, Valdivia"
893,casa,venta,Valdivia,260.000.000,5.800 m² útiles,"6R6P+56 Valdivia, Chile, Valdivia"
894,casa,venta,Valdivia,460000000,195 m² útiles,"Torobayo, Valdivia, Torobayo, Valdivia"
895,casa,venta,Valdivia,260.000.000,200 m² útiles,"Luxemburgo 1800 - 2100, Valdivia, Sur De Valdivia, Valdivia"
896,casa,venta,Valdivia,120.000.000,58 m² útiles,"Av. Ramón Picarte 3475, 5.0898e+06 - 5.0901e+06 Valdivia, Los Ríos, Chile, Sur De Valdivia, Valdivia"
897,casa,venta,Valdivia,135.000.000,70 m² útiles,"Río Copiapo  SN, Las Animas, Valdivia"
898,casa,venta,Valdivia,260.000.000,125 m² útiles,"Av. Simpson 300 - 600, Valdivia, Sur De Valdivia, Valdivia"
899,casa,venta,Valdivia,250.000.000,6.570 m² útiles,"Pje. Cudico, Valdivia, Valdivia"
900,casa,venta,Valdivia,49.000.000,70 m² útiles,"P564-Ruta T-350, Valdivia, Los Ríos, Chile, Niebla, Valdivia"
901,casa,venta,Valdivia,165.000.000,67 m² útiles,"C. Qatar, Valdivia, Sur De Valdivia, Valdivia"
902,casa,venta,Valdivia,251000000,180 m² útiles,"COIGUE QUITACALZON - RUTA T, Valdivia, Chile, Valdivia"
903,casa,venta,Valdivia,120840000,120 m² útiles,"San Luis 3512, Valdivia, Chile, Sur De Valdivia, Valdivia"
904,casa,venta,Valdivia,396000000,157 m² útiles,"Pintor Ricardo Anwandter 122, 5111192 Valdivia, Los Ríos, Chile, Isla Teja, Valdivia"
905,casa,venta,Mariquina,280000000,304 m² útiles,"Garcia Reyes, Mariquina"
906,casa,venta,Mariquina,185.000.000,139 m² útiles,"8WC3+FG Pufudi, Mariquina, Chile, Mariquina"
907,casa,venta,Mariquina,290000000,320 m² útiles,"Fundo Santa Julia , 11, Mariquina"
908,casa,venta,Mariquina,202000000,153 m² útiles,"Pelchuquín, Mariquina, Mariquina"
909,casa,venta,Mariquina,96.000.000,261 m² útiles,"Juan Manqueante 227, San José De Mariquina, Valdivia, Mariquina"
910,casa,venta,Mariquina,252000000,254 m² útiles,Mariquina
911,casa,venta,Mariquina,420000000,246 m² útiles,"Ruta 202, Mariquina, Mariquina"
912,casa,venta,Mariquina,85.000.000,61 m² útiles,"PUFUDI, Mariquina"
913,casa,venta,Mariquina,260000000,127 m² útiles,"C2VC+FV Asque, Mariquina, Chile, Mariquina"
914,casa,venta,Mariquina,110.000.000,100 m² útiles,"Mehuín, Mariquina, Mariquina"
915,casa,venta,Mariquina,312.000.000,50.000 m² útiles,"9WWH+9J Paico, Mariquina, Chile, Mariquina"
916,casa,venta,Mariquina,90.000.000,187 m² útiles,"Juan Manqueante 227, San José De Mariquina, Valdivia, Mariquina"
917,casa,venta,Mariquina,185.000.000,139 m² útiles,"Pufudi, Mariquina"
918,casa,venta,Mariquina,60.000.000,N/D,"Localidad De Mehuin/Comuna De Mariquina, Mariquina"
919,casa,venta,Mariquina,220000000,122 m² útiles,"C2R9+5H Asque, Mariquina, Chile, Mariquina"
920,casa,venta,Mariquina,288000000,165 m² útiles,"GX4P+C7 Puringe Rico, Mariquina, Chile, Mariquina"
921,casa,venta,Lanco,120.000.000,167 m² útiles,"Porvenir 360, Lanco, Valdivia, Lanco"
922,casa,venta,Lanco,380000000,210 m² útiles,"Parcela De 6.110m2 Mas Casa De 140m2, Galpon De 100m2, Jardines De 500m2, Lanco"
923,casa,venta,Lanco,120.000.000,140 m² útiles,"URBANO CON 2 CASAS EN MALALHUE - LANCO, Lanco"
924,casa,venta,Lanco,1360000000,840 m² útiles,"Chile, Lanco"
925,casa,venta,Lanco,380000000,220 m² útiles,"Chile, Lanco"
926,casa,venta,Lanco,148000000,180 m² útiles,Lanco
927,casa,venta,Lanco,153840000,150 m² útiles,Lanco
928,casa,venta,Lanco,122000000,100 m² útiles,"RUTA 203, KM16, Lanco"
929,casa,venta,Lanco,96000000,85 m² útiles,"Manuel Rodríguez 484, Malalhue, Lanco, Lanco"
930,casa,venta,Los Lagos,260000000,90 m² útiles,"Oportunidad, Los Lagos"
931,casa,venta,Los Lagos,130.000.000,135 m² útiles,"Purey, Los Lagos"
932,casa,venta,Los Lagos,153.000.000,164 m² útiles,Los Lagos
933,casa,venta,Los Lagos,125.000.000,138 m² útiles,"Los Guapes, Los Lagos, Los Lagos"
934,casa,venta,Los Lagos,210560000,230 m² útiles,"Centro Los Lagos, Los Lagos"
935,casa,venta,Los Lagos,60.000.000,80 m² útiles,"Lipingue, Los Lagos"
936,casa,venta,Los Lagos,276000000,340 m² útiles,"Caupolican 138, Los Lagos, Valdivia, Los Lagos"
937,casa,venta,Los Lagos,230.000.000,240 m² útiles,"Camino Antilhue, Sector Arique, Los Lagos"
938,casa,venta,Los Lagos,152000000,180 m² útiles,"Riñihue, Los Lagos, Los Lagos"
939,casa,venta,Los Lagos,78.000.000,75 m² útiles,"Osorno, 1, Los Lagos"
940,casa,venta,Los Lagos,118.000.000,126 m² útiles,"Antilhue, Los Lagos, Chile, Los Lagos"
941,casa,venta,Los Lagos,165.000.000,128 m² útiles,"Camino A Futrono Por Los Lagos, Los Lagos"
942,casa,venta,Los Lagos,75.000.000,64 m² útiles,"COMUNA DE LOS LAGOS, Los Lagos"
943,casa,venta,Los Lagos,50.000.000,60 m² útiles,"Linea De Tren, Los Lagos"
944,casa,venta,Los Lagos,167.000.000,200 m² útiles,"52XJ+RQ Antilhue, Los Lagos, Chile, Los Lagos"
945,casa,venta,Los Lagos,250.000.000,250 m² útiles,"Antilhue, Los Lagos, Chile, Los Lagos"
946,casa,venta,Los Lagos,252000000,272 m² útiles,"45XV+VR Los Lagos, Chile, Los Lagos"
947,casa,venta,Los Lagos,250.000.000,199 m² útiles,Los Lagos
948,casa,venta,Los Lagos,70.000.000,42 m² útiles,"Sector Tomén, Los Lagos"
949,casa,venta,Los Lagos,400.000.000,125 m² útiles,Los Lagos
950,casa,venta,Los Lagos,65.000.000,51 m² útiles,"Osorno, Los Lagos, Los Lagos"
951,casa,venta,Los Lagos,105.000.000,160 m² útiles,"Huidif, Los Lagos, Los Lagos"
952,casa,venta,Los Lagos,151400000,279 m² útiles,"Tarapacá 206, 5170015 Valdivia, Los Lagos, Los Ríos, Chile, Los Lagos"
953,casa,venta,Los Lagos,940000000,300 m² útiles,Los Lagos
954,casa,venta,Los Lagos,100000000,104 m² útiles,"Los Lagos, Los Lagos"
955,casa,venta,Los Lagos,74480000,54 m² útiles,Los Lagos
956,casa,venta,Los Lagos,900000000,438 m² útiles,Los Lagos
957,casa,venta,Los Lagos,260000000,220 m² útiles,"Región De Los Ríos. Feria Zomonewenche., Los Lagos"
958,casa,venta,Los Lagos,377960000,10.000 m² útiles,Los Lagos
959,casa,venta,Los Lagos,120.000.000,60 m² útiles,"FUNDO COLO - COLO, Los Lagos"
960,casa,venta,Los Lagos,252000000,70 m² útiles,"Riñihue, Los Lagos"
961,casa,venta,Los Lagos,784000000,388 m² útiles,Los Lagos
962,casa,venta,Los Lagos,270.000.000,249 m² útiles,"Osorno, Los Lagos, Los Lagos"
963,casa,venta,Los Lagos,152.000.000,131 m² útiles,"45XR+99, Los Lagos, Los Lagos"
964,casa,venta,Los Lagos,146.000.000,200 m² útiles,"4859+GW Folilco, Los Lagos, Chile, Los Lagos"
965,casa,venta,Los Lagos,115.000.000,55 m² útiles,"Osorno, Los Lagos, Los Lagos"
966,casa,venta,Los Lagos,175.000.000,124 m² útiles,"Estero Cuni, Los Lagos"
967,casa,venta,Los Lagos,250000000,200 m² útiles,"Sector Bellavista - Los Lagos, Los Lagos"
968,casa,venta,Los Lagos,115.000.000,200 m² útiles,Los Lagos
969,casa,venta,Máfil,180.000.000,109 m² útiles,"Chiguao, Máfil, Máfil"
970,casa,venta,Máfil,432000000,340 m² útiles,"Condominio Los Arrayanes, Máfil"
971,casa,venta,Máfil,200.000.000,144 m² útiles,"Sector Runca, Máfil"
972,casa,venta,Máfil,76.000.000,85 m² útiles,"Runca, Máfil, Chile, Máfil"
973,casa,venta,Corral,720000000,200 m² útiles,"Caleta Huiro Lote 4 CORRAL, Corral"
974,casa,venta,Futrono,460000000,336 m² útiles,"RPFJ+C2 Llifén, Futrono, Chile, Lago Ranco, Futrono"
975,casa,venta,Futrono,520000000,242 m² útiles,"Condominio En Lago Ranco Ribera Norte, Lago Ranco, Futrono"
976,casa,venta,Futrono,1200000000,487 m² útiles,"Condominio Mirador, Ranco, Lago Ranco, Futrono"
977,casa,venta,Futrono,800000000,247 m² útiles,"Condominio Cercano A Futrono, Futrono"
978,casa,venta,Futrono,200.000.000,N/D,"Pumol, Futrono"
979,casa,venta,Futrono,1280000000,490 m² útiles,"LLIFEN / LAGO RANCO, Lago Ranco, Futrono"
980,casa,venta,Futrono,1000000000,435 m² útiles,"HOTEL BOUTIQUE / FUTRONO / RANCO, Localidad De Futrono, Futrono"
981,casa,venta,Futrono,250000000,170 m² útiles,Futrono
982,casa,venta,Futrono,996000000,450 m² útiles,"VH79+QJ Puerto Squella, Futrono, Chile, Lago Ranco, Futrono"
983,casa,venta,Futrono,195.000.000,220 m² útiles,"Futrono, Futrono"
984,casa,venta,Futrono,420000000,286 m² útiles,"Llifén - Futrono - Los Ríos - Lago Ranco - SUBDIVISIBLE, Lago Ranco, Futrono"
985,casa,venta,Futrono,999600000,487 m² útiles,"VH99+WM Puerto Squella, Futrono, Chile, Lago Ranco, Futrono"
986,casa,venta,Futrono,880000000,270 m² útiles,"Futrono, Lago Ranco"
987,casa,venta,Futrono,1040000000,350 m² útiles,Futrono
988,casa,venta,Futrono,2480000000,115 m² útiles,"Lago Ranco, Futrono"
989,casa,venta,Futrono,65.000.000,138 m² útiles,"Llifen, Futrono, Chile, Lago Ranco, Futrono"
990,casa,venta,Futrono,900000000,271 m² útiles,"RJWR+7Q Futrono, Chile, Lago Ranco, Futrono"
991,casa,venta,Futrono,996000000,440 m² útiles,Futrono
992,casa,venta,Futrono,720000000,330 m² útiles,"Futrono, Los Ríos, 5180000, Chile, Lago Ranco, Futrono"
993,casa,venta,Futrono,980000000,418 m² útiles,"Chile, Localidad De Futrono, Futrono"
994,casa,venta,Futrono,184000000,98 m² útiles,"Localidad De Futrono, Futrono"
995,casa,venta,Futrono,520000000,243 m² útiles,"Localidad De Futrono, Futrono"
996,casa,venta,Futrono,560000000,200 m² útiles,"Lago Ranco, Futrono"
997,casa,venta,Futrono,400000000,350 m² útiles,Futrono
998,casa,venta,Futrono,1440000000,5.000 m² útiles,"Chile, Localidad De Futrono, Futrono"
999,casa,venta,Futrono,280.000.000,135 m² útiles,"Localidad De Futrono, Futrono"
1000,casa,venta,Futrono,110.000.000,120 m² útiles,"Lago Ranco, Futrono"
1001,casa,venta,Futrono,460000000,250 m² útiles,"Cun Cun, Localidad De Futrono, Futrono"
1002,casa,venta,Futrono,130.000.000,85 m² útiles,"Lumaco, Localidad De Futrono, Futrono"
1003,casa,venta,Futrono,105.000.000,121 m² útiles,"Nva Uno, Futrono, Localidad De Futrono, Futrono"
1004,casa,venta,Futrono,350.000.000,100 m² útiles,"Localidad De Futrono, Futrono"
1005,casa,venta,Futrono,800000000,320 m² útiles,"Altos Del Lago Ranco, Futrono"
1006,casa,venta,Futrono,540000000,243 m² útiles,"Condominio Golfo Azul, 1 - 300, Lago Ranco, Futrono"
1007,casa,venta,Futrono,552000000,200 m² útiles,Futrono
1008,casa,venta,Futrono,180000000,171 m² útiles,"Chile, Futrono"
1009,casa,venta,Futrono,996000000,604 m² útiles,"Futrono, Lago Ranco"
1010,casa,venta,Futrono,460000000,200 m² útiles,"Localidad De Futrono, Futrono"
1011,casa,venta,Futrono,556000000,236 m² útiles,"Bahia Coiquue, Localidad De Futrono, Futrono"
1012,casa,venta,Futrono,608000000,180 m² útiles,"Neltume, Futrono"
1013,casa,venta,Futrono,440000000,186 m² útiles,Futrono
1014,casa,venta,Futrono,1000000000,290 m² útiles,Futrono
1015,casa,venta,Futrono,1112000000,580 m² útiles,"Futrono, Lago Ranco"
1016,casa,venta,Futrono,1600000000,500 m² útiles,"Futrono, Localidad De Futrono"
1017,casa,venta,Futrono,720000000,260 m² útiles,"Futrono, Localidad De Futrono"
1018,casa,venta,Futrono,1280000000,600 m² útiles,"Futrono, Lago Ranco"
1019,casa,venta,Futrono,500000000,199 m² útiles,"Futrono, Lago Ranco"
1020,casa,venta,Futrono,544000000,382 m² útiles,Futrono
1021,casa,venta,Futrono,440000000,140 m² útiles,"Chile, Localidad De Futrono, Futrono"
1022,casa,venta,Futrono,150.000.000,110 m² útiles,"EN VENTA DERECHOS DE PROPIEDAD CASA EN FUTRONO, Localidad De Futrono, Futrono"
1023,casa,venta,Futrono,668000000,350 m² útiles,"Futrono, Lago Ranco"
1024,casa,venta,Futrono,120.000.000,63 m² útiles,"Sector Los Castaños, Localidad De Futrono, Futrono"
1025,casa,venta,Futrono,680000000,340 m² útiles,Futrono
1026,casa,venta,Futrono,400.000.000,160 m² útiles,"Futrono, Localidad De Futrono"
1027,casa,venta,Futrono,620000000,200 m² útiles,"Puerto De Rosas, Futrono"
1028,casa,venta,Futrono,440000000,139 m² útiles,Futrono
1029,casa,venta,Futrono,680000000,N/D,"Ubicada En El Condominio En Bahía Coique, Lago Ranco, Futrono"
1030,casa,venta,Futrono,440000000,260 m² útiles,"Futrono Fundo Leona Ranco, Futrono"
1031,casa,venta,Futrono,180000000,N/D,"Futrono, Localidad De Futrono"
1032,casa,venta,Futrono,520000000,242 m² útiles,"Futrono, Localidad De Futrono"
1033,casa,venta,Futrono,1520000000,520 m² útiles,Futrono
1034,casa,venta,Futrono,640000000,435 m² útiles,"Chile, Localidad De Futrono, Futrono"
1035,casa,venta,Futrono,120000000,N/D,"Futrono, Lago Ranco"
1036,casa,venta,Futrono,540000000,120 m² útiles,"Chile, Localidad De Futrono, Futrono"
1037,casa,venta,Futrono,560000000,160 m² útiles,"Fundo Leona, Futrono, Futrono"
1038,casa,venta,Futrono,2264000000,N/D,"Futrono, Lago Ranco"
1039,casa,venta,Futrono,175.000.000,120 m² útiles,"Juan Luis Sanfuentes 55, Futrono, Chile, Localidad De Futrono, Futrono"
1040,casa,venta,Futrono,280000000,185 m² útiles,Futrono
1041,casa,venta,Futrono,820000000,310 m² útiles,"Marina Ranco, Futrono, Los Ríos, Lago Ranco, Futrono"
1042,casa,venta,Futrono,712000000,410 m² útiles,Futrono
1043,casa,venta,Futrono,554000000,200 m² útiles,"Neltume, Futrono"
1044,casa,venta,Futrono,800000000,5.000 m² útiles,"Chile, Localidad De Futrono, Futrono"
