y1,y11,y20amonto,y26_2c,y26_1amonto,sexo,region,esc,estrato,oficio1_88,oficio1,y29_2b
,0.0,,,104646.0,2,14,3.0,142013,,,104646.0
,0.0,,,,2,14,3.0,142013,,,0.0
,0.0,,,,1,14,6.0,142013,,,0.0
,0.0,,,,1,14,5.0,142013,,,0.0
,0.0,,,104646.0,1,14,6.0,142013,,,104646.0
,0.0,,,104646.0,2,14,3.0,142013,,,104646.0
,,,,,1,14,6.0,142013,6.0,6141.0,0.0
,,,,,1,14,6.0,142013,6.0,6114.0,0.0
,0.0,,,,2,14,5.0,142013,,,0.0
,0.0,,,104646.0,1,14,3.0,142013,,,104646.0
,0.0,,,104646.0,2,14,5.0,142013,,,104646.0
270000.0,,,,,1,14,8.0,142013,6.0,6121.0,0.0
,0.0,,,,2,14,8.0,142013,,,0.0
,0.0,,,,2,14,10.0,142013,,,0.0
,,,,,2,14,9.0,142013,9.0,9211.0,0.0
,,,,,1,14,7.0,142013,9.0,9211.0,0.0
,,,,,1,14,8.0,142013,6.0,6130.0,0.0
350000.0,,,,,2,14,6.0,142013,9.0,9211.0,0.0
,0.0,,,,1,14,9.0,142013,,,0.0
,0.0,,,104646.0,2,14,5.0,142013,,,104646.0
,0.0,,,,2,14,3.0,142013,,,0.0
230000.0,,,,,1,14,12.0,142013,5.0,5131.0,0.0
,0.0,,,104646.0,2,14,0.0,142013,,,104646.0
,0.0,,,,2,14,15.0,142013,,,0.0
,,,,,1,14,5.0,142013,6.0,6111.0,0.0
,,,,,1,14,3.0,142013,9.0,9211.0,0.0
,0.0,,,,2,14,2.0,142013,,,0.0
,0.0,,,104646.0,1,14,2.0,142013,,,104646.0
,0.0,,,,2,14,4.0,142013,,,0.0
,0.0,,,,1,14,8.0,142013,,,0.0
230000.0,,,121000.0,,2,14,8.0,142013,5.0,5122.0,121000.0
,,,,,1,14,8.0,142013,6.0,6121.0,0.0
,,,,,1,14,8.0,142013,6.0,6121.0,0.0
,0.0,,,,2,14,,142013,,,0.0
,0.0,,141000.0,,1,14,0.0,142013,,,141000.0
,0.0,,141000.0,,2,14,0.0,142013,,,141000.0
,0.0,,,,1,14,6.0,142013,,,0.0
,0.0,,,,2,14,6.0,142013,,,0.0
,,,,,2,14,8.0,142013,5.0,5133.0,0.0
,0.0,,,,1,14,7.0,142013,,,0.0
,0.0,,,,2,14,4.0,142013,,,0.0
99.0,,,,,2,14,8.0,142013,5.0,5133.0,0.0
,0.0,,,,1,14,4.0,142013,,,0.0
276000.0,,,,,2,14,5.0,142013,5.0,5122.0,0.0
,0.0,,,104646.0,2,14,0.0,142013,,,104646.0
,0.0,,,104646.0,2,14,5.0,142013,,,104646.0
,,,,,1,14,,142013,,,0.0
270000.0,,,,,2,14,0.0,142013,9.0,9211.0,0.0
,0.0,,,104646.0,1,14,0.0,142013,,,104646.0
300000.0,,,,,1,14,6.0,142021,6.0,6112.0,0.0
,0.0,,,,2,14,8.0,142021,,,0.0
,0.0,,,,1,14,0.0,142021,,,0.0
,0.0,,,,2,14,16.0,142021,,,0.0
,,11091.0,,,1,14,,142021,,,0.0
,,,,,1,14,6.0,142021,7.0,7124.0,0.0
,0.0,,,,2,14,8.0,142021,,,0.0
400000.0,,,,,1,14,12.0,142021,7.0,7212.0,0.0
,0.0,,,104646.0,1,14,1.0,142021,,,104646.0
,0.0,,,104646.0,1,14,6.0,142021,,,104646.0
276000.0,,,,,1,14,8.0,142021,9.0,9333.0,0.0
,0.0,,,,2,14,6.0,142021,,,0.0
,0.0,,,,1,14,12.0,142021,,,0.0
,0.0,,,,2,14,8.0,142021,,,0.0
350000.0,,,,,1,14,12.0,142021,9.0,9152.0,0.0
305000.0,,,,,2,14,12.0,142021,5.0,5122.0,0.0
,0.0,,,,2,14,11.0,142021,,,0.0
,0.0,,,104646.0,2,14,0.0,142021,,,104646.0
,0.0,,205000.0,,1,14,2.0,142021,,,205000.0
99.0,,,,,2,14,12.0,142021,5.0,5131.0,0.0
,,,,,1,14,12.0,142021,8.0,8211.0,0.0
,,,,,2,14,,142021,,,0.0
,,,,,1,14,,142021,,,0.0
,0.0,,,,1,14,12.0,142021,,,0.0
275000.0,,,,,2,14,12.0,142021,9.0,9132.0,0.0
,,,,,1,14,,142021,,,0.0
,0.0,,118000.0,,1,14,3.0,142021,,,118000.0
,0.0,,117000.0,,2,14,3.0,142021,,,117000.0
,0.0,,131000.0,,2,14,3.0,142021,,,131000.0
,,,,,2,14,8.0,142021,1.0,1314.0,0.0
,0.0,,,,1,14,8.0,142021,,,0.0
,0.0,,,,2,14,15.0,142021,5.0,5220.0,0.0
,0.0,,,,1,14,9.0,142021,,,0.0
,,,,,2,14,,142021,,,0.0
,0.0,,,,1,14,2.0,142021,,,0.0
,,,,,2,14,8.0,142021,1.0,1314.0,0.0
,0.0,,,,2,14,12.0,142021,,,0.0
,0.0,,,,2,14,9.0,142021,,,0.0
,,,,,1,14,,142021,,,0.0
,0.0,,,,2,14,5.0,142021,,,0.0
0.0,,,,,1,14,11.0,142021,9.0,9211.0,0.0
,0.0,,,,1,14,0.0,142021,,,0.0
,,,,,1,14,6.0,142021,7.0,7212.0,0.0
,,,,104646.0,2,14,8.0,142021,1.0,1314.0,104646.0
,,,,,2,14,6.0,142021,5.0,5230.0,0.0
,,,,,1,14,17.0,142021,2.0,2142.0,0.0
450000.0,,,,,2,14,15.0,142021,4.0,4132.0,0.0
,0.0,,,,1,14,16.0,142021,,,0.0
,,,,,2,14,,142021,,,0.0
,0.0,,200000.0,,1,14,5.0,142021,,,200000.0
,0.0,,,104646.0,2,14,9.0,142021,,,104646.0
,,,,,2,14,12.0,142021,7.0,7313.0,0.0
,0.0,,,,2,14,0.0,142021,,,0.0
,0.0,,,,2,14,0.0,142021,,,0.0
,,,,,1,14,12.0,142021,1.0,1314.0,0.0
,0.0,,,,2,14,12.0,142021,5.0,5220.0,0.0
,0.0,,,,2,14,12.0,142021,,,0.0
230000.0,,,,,2,14,14.0,142021,4.0,4115.0,0.0
0.0,,,,,1,14,15.0,142021,8.0,8324.0,0.0
,0.0,,,,1,14,13.0,142021,,,0.0
,,,,,1,14,,142021,,,0.0
,,,,,2,14,,142021,,,0.0
320000.0,,,,,2,14,10.0,142021,9.0,9132.0,0.0
,,,,,1,14,3.0,142021,6.0,6113.0,0.0
,,,,,2,14,12.0,142021,5.0,5141.0,0.0
276000.0,,,,,2,14,12.0,142021,9.0,9211.0,0.0
270000.0,,,,,1,14,8.0,142021,7.0,7124.0,0.0
,0.0,,,,2,14,8.0,142021,,,0.0
,0.0,,,,1,14,13.0,142021,,,0.0
,,,,,2,14,,142021,,,0.0
270000.0,,,,,1,14,5.0,142021,9.0,9152.0,0.0
,,,,,1,14,4.0,142021,1.0,1313.0,0.0
276000.0,,,,,2,14,8.0,142021,5.0,5122.0,0.0
,0.0,,,,1,14,13.0,142021,,,0.0
,0.0,,,,2,14,2.0,142021,,,0.0
,,,,,1,14,10.0,142021,8.0,8322.0,0.0
,0.0,,,,2,14,12.0,142021,,,0.0
270000.0,,,,,2,14,14.0,142021,3.0,3320.0,0.0
,0.0,,,,1,14,11.0,142021,,,0.0
,,,,,2,14,,142021,,,0.0
,,,,,1,14,10.0,142021,8.0,8322.0,0.0
700000.0,,,,,2,14,15.0,142021,3.0,3231.0,0.0
700000.0,,,,,2,14,13.0,142021,2.0,2351.0,0.0
,,,,,1,14,15.0,142021,1.0,1229.0,0.0
270000.0,,,,,1,14,12.0,142021,5.0,5220.0,0.0
,0.0,,,,2,14,12.0,142021,,,0.0
,,11091.0,,,1,14,,142021,,,0.0
,0.0,,,,2,14,6.0,142021,,,0.0
,0.0,,135000.0,,1,14,17.0,142021,,,135000.0
,0.0,,,,2,14,12.0,142021,,,0.0
270000.0,,,,,1,14,12.0,142021,6.0,6113.0,0.0
,0.0,,,,2,14,15.0,142021,,,0.0
,,,,,1,14,8.0,142021,6.0,6121.0,0.0
275000.0,,,,,2,14,12.0,142021,4.0,4133.0,0.0
,,,,,1,14,,142021,,,0.0
,,,,,2,14,,142021,,,0.0
220000.0,,,200000.0,,1,14,2.0,142021,8.0,8331.0,200000.0
220000.0,,,,,2,14,4.0,142021,6.0,6112.0,0.0
620000.0,,,,,1,14,17.0,142021,2.0,2320.0,0.0
,,,,,2,14,12.0,142021,1.0,1314.0,0.0
,,,,,1,14,12.0,142021,8.0,8324.0,0.0
430000.0,,,,,2,14,17.0,142021,2.0,2332.0,0.0
,0.0,,,,2,14,15.0,142021,,,0.0
,,,,,1,14,,142021,,,0.0
1500000.0,,,,,1,14,17.0,142021,2.0,2320.0,0.0
,0.0,,100000.0,,2,14,12.0,142021,,,100000.0
350000.0,,,,,1,14,9.0,142021,7.0,7124.0,0.0
276000.0,,,,,2,14,12.0,142021,9.0,9211.0,0.0
,,11091.0,,,2,14,,142021,,,0.0
,,11091.0,,,2,14,,142021,,,0.0
,,,,,2,14,12.0,142021,9.0,9111.0,0.0
,0.0,,,,2,14,13.0,142021,,,0.0
,0.0,11091.0,,,1,14,10.0,142021,,,0.0
,,11091.0,,,2,14,,142021,,,0.0
850000.0,,,,,1,14,17.0,142021,2.0,2223.0,0.0
276000.0,,,,,2,14,12.0,142021,5.0,5122.0,0.0
,,,,,1,14,12.0,142021,7.0,7137.0,0.0
,0.0,,,,2,14,10.0,142021,,,0.0
,,,,,1,14,,142021,,,0.0
,0.0,,,,2,14,10.0,142021,,,0.0
200000.0,,,,,1,14,12.0,142021,8.0,8141.0,0.0
,,11091.0,,,2,14,,142021,,,0.0
276000.0,,,,,2,14,12.0,142021,9.0,9132.0,0.0
,0.0,,,,1,14,0.0,142021,,,0.0
,0.0,,120500.0,,2,14,0.0,142021,,,120500.0
,,,,,2,14,6.0,142021,5.0,5141.0,0.0
,,,,,1,14,12.0,142021,8.0,8324.0,0.0
,,,,,2,14,4.0,142021,9.0,9131.0,0.0
300000.0,,,,,1,14,14.0,142021,9.0,9131.0,0.0
276000.0,,,,,1,14,9.0,142021,9.0,9211.0,0.0
,0.0,,,,2,14,7.0,142021,,,0.0
,,11091.0,,,2,14,,142021,,,0.0
,,11091.0,,,1,14,,142021,,,0.0
,,11091.0,,,1,14,,142021,,,0.0
,0.0,,,104646.0,1,14,0.0,142021,,,104646.0
,0.0,,,,2,14,0.0,142021,,,0.0
,,,,,2,14,12.0,142021,7.0,7412.0,0.0
600000.0,,,,,1,14,12.0,142021,8.0,8323.0,0.0
,,,,,2,14,,142021,,,0.0
,0.0,,,,2,14,12.0,142021,,,0.0
,0.0,,,,2,14,5.0,142021,,,0.0
,0.0,,93866.0,,1,14,0.0,142021,,,93866.0
276000.0,,,,,1,14,9.0,142021,6.0,6113.0,0.0
,0.0,,,,2,14,1.0,142021,,,0.0
300000.0,,,,,1,14,4.0,142021,7.0,7124.0,0.0
,,11091.0,,,1,14,,142021,,,0.0
,,,,,1,14,8.0,142021,7.0,7124.0,0.0
,0.0,,,,2,14,4.0,142021,,,0.0
,0.0,,,,1,14,8.0,142021,,,0.0
,,,,,1,14,,142021,,,0.0
,0.0,,400000.0,,1,14,19.0,142021,,,400000.0
,0.0,,,104646.0,2,14,8.0,142021,,,104646.0
,,,,,1,14,7.0,142021,6.0,6113.0,0.0
350000.0,,,,,1,14,10.0,142021,8.0,8323.0,0.0
200000.0,,,,,2,14,12.0,142021,9.0,9113.0,0.0
276000.0,,11091.0,,,2,14,9.0,142021,9.0,9211.0,0.0
,,,,,1,14,8.0,142021,5.0,5113.0,0.0
,0.0,,,104646.0,2,14,3.0,142021,,,104646.0
,0.0,,,,2,14,8.0,142021,,,0.0
,,,,,1,14,10.0,142021,7.0,7124.0,0.0
,,,,,1,14,12.0,142021,9.0,9313.0,0.0
,,11091.0,,,2,14,,142021,,,0.0
270000.0,,,,,1,14,10.0,142023,6.0,6121.0,0.0
270000.0,,,,,2,14,11.0,142023,9.0,9211.0,0.0
270000.0,,,,,1,14,12.0,142023,9.0,9211.0,0.0
,,,,,1,14,,142023,,,0.0
500000.0,,,,,1,14,12.0,142023,2.0,2412.0,0.0
320000.0,,,,,2,14,12.0,142023,5.0,5121.0,0.0
,0.0,,,,2,14,15.0,142023,,,0.0
,0.0,,,,2,14,13.0,142023,,,0.0
,,,,,2,14,,142023,,,0.0
300000.0,,,,,1,14,12.0,142023,9.0,9131.0,0.0
,0.0,,,,2,14,8.0,142023,,,0.0
,0.0,,,,2,14,10.0,142023,,,0.0
,,,,,1,14,,142023,,,0.0
280000.0,,,,,1,14,8.0,142023,9.0,9152.0,0.0
,0.0,,,,2,14,15.0,142023,,,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,,,,,1,14,12.0,142023,6.0,6121.0,0.0
270000.0,,,,,2,14,12.0,142023,4.0,4211.0,0.0
,0.0,,,,1,14,12.0,142023,,,0.0
,,,,,2,14,,142023,,,0.0
,,,,,1,14,8.0,142023,7.0,7123.0,0.0
,0.0,,,,2,14,11.0,142023,,,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,,,,,1,14,,142023,,,0.0
,,,,,1,14,12.0,142023,7.0,7141.0,0.0
,,,,,2,14,12.0,142023,1.0,1314.0,0.0
,,11091.0,,,1,14,,142023,,,0.0
,,,,,1,14,10.0,142023,8.0,8141.0,0.0
300000.0,,,,,1,14,10.0,142023,6.0,6121.0,0.0
300000.0,,,,,2,14,15.0,142023,3.0,3222.0,0.0
,,,,,2,14,,142023,,,0.0
,,,,,2,14,,142023,,,0.0
350000.0,,,,,1,14,8.0,142023,6.0,6121.0,0.0
100000.0,,,,,2,14,12.0,142023,9.0,9132.0,0.0
,0.0,,,,2,14,14.0,142023,,,0.0
,0.0,,,,1,14,10.0,142023,,,0.0
,,,,,1,14,,142023,,,0.0
,,,,,1,14,12.0,142023,7.0,7124.0,0.0
265000.0,,,,,2,14,12.0,142023,5.0,5122.0,0.0
,,,,,1,14,15.0,142023,5.0,5230.0,0.0
99.0,,,,,1,14,9.0,142023,7.0,7124.0,0.0
,0.0,,,,2,14,8.0,142023,,,0.0
,0.0,,,,2,14,6.0,142023,,,0.0
,,11091.0,,,1,14,,142023,,,0.0
360000.0,,,,,1,14,6.0,142023,8.0,8331.0,0.0
,0.0,,,,2,14,2.0,142023,,,0.0
,0.0,,,104646.0,1,14,4.0,142023,,,104646.0
,0.0,,,104646.0,2,14,4.0,142023,,,104646.0
,0.0,,,104646.0,1,14,4.0,142023,,,104646.0
,0.0,,,,2,14,0.0,142023,,,0.0
276000.0,,,,104646.0,1,14,8.0,142023,7.0,7124.0,104646.0
,0.0,,,,2,14,6.0,142023,,,0.0
276000.0,,,,,1,14,12.0,142023,8.0,8332.0,0.0
,0.0,,,,2,14,4.0,142023,,,0.0
270000.0,,,,,1,14,2.0,142023,6.0,6113.0,0.0
0.0,,,,,1,14,12.0,142023,9.0,9211.0,0.0
225000.0,,,,,1,14,8.0,142023,6.0,6113.0,0.0
38000.0,,,,,2,14,8.0,142023,9.0,9211.0,0.0
,0.0,11091.0,,,1,14,10.0,142023,,,0.0
,,11091.0,,,2,14,,142023,,,0.0
277000.0,,,,,1,14,8.0,142023,5.0,5220.0,0.0
,0.0,,,,2,14,5.0,142023,,,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
240000.0,,,,,1,14,6.0,142023,6.0,6113.0,0.0
,0.0,,,,2,14,9.0,142023,,,0.0
,,11091.0,,,2,14,,142023,,,0.0
240000.0,,,,,1,14,12.0,142023,7.0,7124.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,,,,,2,14,,142023,,,0.0
,,,,,1,14,,142023,,,0.0
,0.0,,,,2,14,2.0,142023,,,0.0
280000.0,,,,,1,14,12.0,142023,9.0,9313.0,0.0
250000.0,,,,,2,14,7.0,142023,5.0,5122.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,,,,,1,14,,142023,,,0.0
,0.0,,,104646.0,1,14,9.0,142023,,,104646.0
,0.0,,180000.0,,2,14,0.0,142023,,,180000.0
400000.0,,,,,1,14,8.0,142023,7.0,7124.0,0.0
,0.0,,,,2,14,3.0,142023,,,0.0
240000.0,,,,,2,14,12.0,142023,5.0,5122.0,0.0
,,11091.0,,,1,14,,142023,,,0.0
,,11091.0,,,1,14,,142023,,,0.0
,,,,,1,14,1.0,142023,6.0,6111.0,0.0
200000.0,,,,,1,14,9.0,142023,6.0,6113.0,0.0
,0.0,,,,2,14,9.0,142023,,,0.0
,,11091.0,,,1,14,,142023,,,0.0
,,11091.0,,,2,14,,142023,,,0.0
,,11091.0,,,1,14,,142023,,,0.0
280000.0,,,,,1,14,6.0,142023,6.0,6121.0,0.0
,,,,,2,14,8.0,142023,5.0,5230.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,,11091.0,,,2,14,,142023,,,0.0
,0.0,,,104646.0,2,14,5.0,142023,,,104646.0
,0.0,,,,2,14,5.0,142023,,,0.0
,,,,,1,14,6.0,142023,7.0,7124.0,0.0
,0.0,,,,2,14,6.0,142023,,,0.0
300000.0,,,,,1,14,12.0,142023,7.0,7124.0,0.0
276000.0,,,,,2,14,15.0,142023,3.0,3320.0,0.0
,0.0,,,,2,14,15.0,142023,,,0.0
99.0,,,,,1,14,8.0,142023,8.0,8331.0,0.0
,0.0,,,,2,14,8.0,142023,,,0.0
220000.0,,,,,2,14,12.0,142023,5.0,5123.0,0.0
,,11091.0,,,1,14,,142023,,,0.0
,0.0,,,104646.0,2,14,8.0,142023,,,104646.0
,,,,,1,14,14.0,142023,2.0,2411.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,0.0,,,,1,14,12.0,142023,,,0.0
,0.0,,,,1,14,12.0,142023,,,0.0
280000.0,,,,,1,14,8.0,142023,9.0,9152.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
276000.0,,,139000.0,,1,14,12.0,142023,8.0,8324.0,139000.0
,0.0,,,,2,14,16.0,142023,,,0.0
250000.0,,,,,1,14,9.0,142023,9.0,9333.0,0.0
60000.0,,,,,2,14,8.0,142023,9.0,9131.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,0.0,11091.0,,,2,14,11.0,142023,,,0.0
,0.0,11091.0,,,1,14,10.0,142023,,,0.0
,,,,,1,14,5.0,142023,7.0,7231.0,0.0
380000.0,,,,,1,14,8.0,142023,6.0,6113.0,0.0
,0.0,,,,2,14,8.0,142023,,,0.0
,0.0,,,,2,14,0.0,142023,,,0.0
455000.0,,,,,1,14,10.0,142023,9.0,9152.0,0.0
,0.0,,,,2,14,8.0,142023,,,0.0
99.0,,,,,1,14,16.0,142023,2.0,2145.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
360000.0,,,,,1,14,14.0,142023,7.0,7124.0,0.0
400000.0,,,,,1,14,16.0,142023,3.0,3213.0,0.0
,0.0,,,,2,14,16.0,142023,,,0.0
,,,,,2,14,,142023,,,0.0
,,,,,2,14,,142023,,,0.0
,0.0,,,,1,14,4.0,142023,,,0.0
,0.0,,,,2,14,2.0,142023,,,0.0
,,,,,1,14,9.0,142023,6.0,6121.0,0.0
,0.0,,,,2,14,9.0,142023,,,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,0.0,11091.0,,,1,14,10.0,142023,,,0.0
,,11091.0,,,1,14,,142023,,,0.0
,0.0,,,,1,14,2.0,142023,,,0.0
277000.0,,,,,1,14,12.0,142023,9.0,9132.0,0.0
,0.0,,,,2,14,9.0,142023,,,0.0
277000.0,,,,,1,14,12.0,142023,4.0,4131.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,,11091.0,,,1,14,,142023,,,0.0
,,11091.0,,,1,14,,142023,,,0.0
300000.0,,,,,1,14,6.0,142023,6.0,6113.0,0.0
,0.0,,,,2,14,3.0,142023,,,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
270000.0,,,,,1,14,5.0,142023,6.0,6111.0,0.0
,0.0,,,,2,14,0.0,142023,,,0.0
400000.0,,,,,1,14,8.0,142023,7.0,7124.0,0.0
300000.0,,,,,1,14,12.0,142023,9.0,9313.0,0.0
,0.0,,,,2,14,12.0,142023,,,0.0
,,11091.0,,,2,14,,142023,,,0.0
280000.0,,,,,1,14,6.0,142023,6.0,6113.0,0.0
,0.0,,,,2,14,3.0,142023,,,0.0
,0.0,,,,1,14,8.0,142023,,,0.0
99.0,,,,,1,14,5.0,142023,9.0,9211.0,0.0
,0.0,,,,2,14,0.0,142023,,,0.0
,,,,,2,14,10.0,142023,999.0,9999.0,0.0
,0.0,,104000.0,,1,14,10.0,142032,,,104000.0
,,,372000.0,,2,14,16.0,142032,1.0,1315.0,372000.0
60000.0,,,,,1,14,12.0,142032,7.0,7124.0,0.0
310000.0,,,,,2,14,12.0,142032,9.0,9132.0,0.0
,0.0,,,,2,14,15.0,142032,,,0.0
,0.0,,,,1,14,10.0,142032,,,0.0
,,,,,2,14,,142032,,,0.0
,0.0,,,,1,14,18.0,142032,,,0.0
650000.0,,,,,2,14,16.0,142032,2.0,2331.0,0.0
,0.0,,,,2,14,15.0,142032,,,0.0
,20000.0,,,,1,14,12.0,142032,,,0.0
,0.0,,243000.0,,2,14,17.0,142032,,,243000.0
,,,1560000.0,,1,14,17.0,142032,1.0,1315.0,1560000.0
50000.0,,,,,2,14,12.0,142032,9.0,9132.0,0.0
,0.0,,150000.0,,2,14,4.0,142032,,,150000.0
99.0,,,,,2,14,17.0,142032,2.0,2340.0,0.0
,,,,,2,14,3.0,142032,9.0,9133.0,0.0
300000.0,,,,,2,14,12.0,142032,9.0,9211.0,0.0
,,,,,2,14,,142032,,,0.0
,0.0,,,,1,14,,142032,,,0.0
380000.0,,,,,1,14,8.0,142032,7.0,7124.0,0.0
,0.0,,,104646.0,2,14,5.0,142032,,,104646.0
,0.0,,,,2,14,12.0,142032,,,0.0
,,11091.0,,,1,14,,142032,,,0.0
,,11091.0,,,1,14,,142032,,,0.0
,,,,,1,14,4.0,142032,1.0,1314.0,0.0
,0.0,,,,2,14,8.0,142032,,,0.0
300000.0,,,,,2,14,12.0,142032,5.0,5131.0,0.0
300000.0,,,,,1,14,12.0,142032,5.0,5220.0,0.0
,,,,,1,14,,142032,,,0.0
,0.0,,,,2,14,1.0,142032,,,0.0
,0.0,,800000.0,,1,14,12.0,142032,,,800000.0
,0.0,,120000.0,,2,14,12.0,142032,,,120000.0
,,,,,1,14,16.0,142032,5.0,5220.0,0.0
,,,,,2,14,14.0,142032,5.0,5220.0,0.0
,,,,,2,14,,142032,,,0.0
,,,,,2,14,,142032,,,0.0
550000.0,,,,,2,14,12.0,142032,4.0,4190.0,0.0
275000.0,,,,,1,14,12.0,142032,7.0,7124.0,0.0
,0.0,,,,2,14,3.0,142032,,,0.0
,,11091.0,,,2,14,,142032,,,0.0
,,,,104646.0,1,14,2.0,142032,7.0,7124.0,104646.0
,0.0,,,,2,14,4.0,142032,,,0.0
,0.0,,,,2,14,12.0,142032,,,0.0
250000.0,,,,,1,14,13.0,142032,7.0,7412.0,0.0
,,11091.0,,,1,14,,142032,,,0.0
,0.0,,220000.0,,1,14,0.0,142032,,,220000.0
,0.0,,,,2,14,7.0,142032,,,0.0
,,,,,1,14,12.0,142032,7.0,7124.0,0.0
,0.0,,,104646.0,2,14,9.0,142032,,,104646.0
380000.0,,,,,2,14,12.0,142032,4.0,4223.0,0.0
450000.0,,,,,2,14,16.0,142032,2.0,2446.0,0.0
,0.0,,,,2,14,16.0,142032,,,0.0
,,,,,2,14,,142032,,,0.0
320000.0,,,,,1,14,8.0,142032,6.0,6113.0,0.0
,0.0,,,,2,14,7.0,142032,,,0.0
,0.0,,,,2,14,14.0,142032,,,0.0
700000.0,,,,,1,14,8.0,142032,8.0,8332.0,0.0
291000.0,,,,,2,14,12.0,142032,5.0,5122.0,0.0
,0.0,,,,1,14,12.0,142032,,,0.0
,,,,,1,14,,142032,,,0.0
,0.0,,,,2,14,0.0,142032,,,0.0
,0.0,,,,1,14,10.0,142032,,,0.0
,,,,,1,14,12.0,142032,8.0,8324.0,0.0
,,,,,2,14,8.0,142032,6.0,6141.0,0.0
,,11091.0,,,1,14,,142032,,,0.0
,,11091.0,,,1,14,,142032,,,0.0
,,11091.0,,,1,14,,142032,,,0.0
275000.0,,,,,1,14,11.0,142032,8.0,8323.0,0.0
,0.0,,,,2,14,11.0,142032,,,0.0
,0.0,,150000.0,,2,14,12.0,142032,,,150000.0
,,,,,1,14,8.0,142032,9.0,9211.0,0.0
,,,,,2,14,6.0,142032,7.0,7332.0,0.0
600000.0,,,,,2,14,15.0,142032,3.0,3416.0,0.0
,0.0,,,,1,14,14.0,142032,,,0.0
,0.0,,,,2,14,11.0,142032,,,0.0
,0.0,,,104646.0,2,14,8.0,142032,,,104646.0
400000.0,,,,,1,14,8.0,142032,8.0,8324.0,0.0
726000.0,,,,,2,14,15.0,142032,1.0,1120.0,0.0
380000.0,,,,,1,14,11.0,142032,7.0,7124.0,0.0
99.0,,,,,2,14,15.0,142032,3.0,3320.0,0.0
,,11091.0,,,2,14,,142032,,,0.0
,,11091.0,,,2,14,,142032,,,0.0
,,,,,1,14,13.0,142032,5.0,5122.0,0.0
,,,,,2,14,12.0,142032,5.0,5122.0,0.0
,,,,,2,14,,142032,,,0.0
,,,320000.0,,2,14,8.0,142032,1.0,1314.0,320000.0
480000.0,,,,,2,14,15.0,142032,3.0,3439.0,0.0
800000.0,,,,,1,14,17.0,142032,3.0,3151.0,0.0
,,,,,1,14,,142032,,,0.0
,,,,,2,14,,142032,,,0.0
,0.0,,,,2,14,5.0,142032,,,0.0
,0.0,,,,2,14,12.0,142032,,,0.0
450000.0,,,,,1,14,12.0,142032,8.0,8324.0,0.0
275000.0,,,,,2,14,12.0,142032,5.0,5131.0,0.0
,0.0,,,,1,14,11.0,142032,,,0.0
,0.0,,,,2,14,8.0,142032,,,0.0
250000.0,,,,,2,14,12.0,142032,3.0,3310.0,0.0
,0.0,,,,1,14,14.0,142032,,,0.0
,0.0,,,,2,14,8.0,142032,,,0.0
,,,,,1,14,8.0,142032,5.0,5230.0,0.0
,,,,,2,14,8.0,142032,5.0,5230.0,0.0
275000.0,,,,,2,14,16.0,142032,4.0,4190.0,0.0
,0.0,11091.0,,,2,14,10.0,142032,,,0.0
,,,,,2,14,,142032,,,0.0
,0.0,,,104646.0,2,14,2.0,142032,,,104646.0
,,,,,1,14,8.0,142032,7.0,7124.0,0.0
500000.0,,,,,1,14,17.0,142032,7.0,7413.0,0.0
,0.0,,,,2,14,12.0,142032,,,0.0
,0.0,,,,1,14,10.0,142032,,,0.0
,,,,,2,14,,142032,,,0.0
,,,,,2,14,12.0,142032,7.0,7412.0,0.0
,0.0,11091.0,,104646.0,1,14,11.0,142032,,,104646.0
,,11091.0,,,1,14,,142032,,,0.0
400000.0,,,,,1,14,7.0,142033,6.0,6121.0,0.0
,0.0,,,,2,14,10.0,142033,,,0.0
,0.0,,,,2,14,4.0,142033,,,0.0
,0.0,,,,2,14,8.0,142033,,,0.0
,0.0,,,104646.0,2,14,4.0,142033,,,104646.0
,0.0,,,,2,14,1.0,142033,,,0.0
,0.0,,120000.0,,1,14,1.0,142033,,,120000.0
150000.0,,,,,1,14,4.0,142033,9.0,9211.0,0.0
,0.0,,,,2,14,8.0,142033,,,0.0
,0.0,,,,2,14,13.0,142033,,,0.0
,,,,,2,14,,142033,,,0.0
,0.0,,,,2,14,12.0,142033,,,0.0
120000.0,,,,,1,14,11.0,142033,8.0,8141.0,0.0
,,,,104646.0,2,14,12.0,142033,7.0,7332.0,104646.0
280000.0,,,,,1,14,8.0,142033,6.0,6121.0,0.0
,0.0,,,,2,14,8.0,142033,,,0.0
,,11091.0,,,1,14,,142033,,,0.0
