id_hogar,region,estrato,edad,alfabetismo,asiste_actualmente,razon_no_asistencia,ultimo_año_asistencia,nivel_educacion,curso,jefe_hogar,año
330990301.0,14,1410121,63,4,2,,,7.0,1,1,2024
330990401.0,14,1410121,41,1,2,,,11.0,4,1,2024
330990401.0,14,1410121,28,1,2,,,13.0,4,0,2024
330990401.0,14,1410121,9,,1,,,7.0,3,,2024
330990501.0,14,1410121,56,1,2,,,7.0,2,1,2024
330990801.0,14,1410121,50,1,2,,,12.0,2,1,2024
330990801.0,14,1410121,56,1,2,,,13.0,4,0,2024
330991001.0,14,1410121,84,1,2,,,10.0,4,1,2024
330991001.0,14,1410121,80,1,2,,,6.0,6,0,2024
331380201.0,14,1410112,26,1,1,,,13.0,4,1,2024
331380301.0,14,1410112,34,1,2,,,13.0,5,1,2024
331380301.0,14,1410112,35,1,2,,,13.0,5,0,2024
331380301.0,14,1410112,62,1,2,,,12.0,3,0,2024
331380401.0,14,1410112,49,1,2,,,12.0,3,1,2024
331380501.0,14,1410112,54,1,2,,,9.0,2,1,2024
331380601.0,14,1410112,59,1,2,,,9.0,4,1,2024
331380601.0,14,1410112,75,1,2,,,8.0,1,0,2024
331380701.0,14,1410112,67,1,2,,,7.0,8,0,2024
331380701.0,14,1410112,67,1,2,,,9.0,2,1,2024
331380701.0,14,1410112,23,1,1,,,12.0,2,0,2024
331380701.0,14,1410112,38,1,2,,,9.0,2,0,2024
332330301.0,14,1410112,24,1,2,8,4,13.0,4,1,2024
332330401.0,14,1410112,64,1,2,,,10.0,4,1,2024
332330701.0,14,1410112,63,1,2,,,13.0,5,1,2024
332330701.0,14,1410112,58,1,2,,,11.0,4,0,2024
332330701.0,14,1410112,29,1,2,,,13.0,5,0,2024
332330801.0,14,1410112,59,1,2,,,9.0,4,1,2024
332330801.0,14,1410112,60,1,2,,,13.0,5,0,2024
334030101.0,14,1410111,47,1,2,,,7.0,8,1,2024
334030101.0,14,1410111,41,1,2,,,9.0,4,0,2024
334030101.0,14,1410111,21,1,1,,,13.0,3,0,2024
334030101.0,14,1410111,6,,1,,,4.0,,,2024
334030201.0,14,1410111,79,1,2,,,9.0,1,1,2024
334030201.0,14,1410111,76,2,2,,,1.0,,0,2024
334030301.0,14,1410111,37,1,2,,,11.0,4,0,2024
334030301.0,14,1410111,34,1,2,,,9.0,1,1,2024
334030301.0,14,1410111,14,,1,,,11.0,1,0,2024
334030301.0,14,1410111,9,,1,,,7.0,3,,2024
334030401.0,14,1410111,39,1,2,,,9.0,4,1,2024
334030401.0,14,1410111,35,1,2,,,9.0,4,0,2024
334030401.0,14,1410111,9,,1,,,7.0,3,,2024
334030501.0,14,1410111,55,1,2,,,7.0,4,1,2024
334030501.0,14,1410111,56,1,2,,,7.0,2,0,2024
334030501.0,14,1410111,14,,1,,,7.0,7,0,2024
334030601.0,14,1410111,48,1,2,,,9.0,4,1,2024
334030701.0,14,1410111,82,4,2,,,1.0,,1,2024
334680101.0,14,1420416,43,1,2,,,7.0,8,1,2024
334680101.0,14,1420416,52,1,2,,,9.0,4,0,2024
334680101.0,14,1420416,23,1,2,3,4,11.0,4,0,2024
334680101.0,14,1420416,24,1,2,3,4,9.0,4,0,2024
334680101.0,14,1420416,4,,1,,,3.0,,,2024
334680201.0,14,1420416,76,1,2,,,7.0,8,1,2024
334680201.0,14,1420416,62,1,2,,,7.0,8,0,2024
334680201.0,14,1420416,66,1,2,,,7.0,8,0,2024
334680201.0,14,1420416,38,1,2,,,9.0,4,0,2024
334680401.0,14,1420416,67,1,2,,,14.0,2,1,2024
334680401.0,14,1420416,67,1,2,,,14.0,3,0,2024
334680401.0,14,1420416,34,1,2,,,13.0,4,0,2024
334680501.0,14,1420416,45,1,2,,,13.0,5,0,2024
334680501.0,14,1420416,43,1,2,,,12.0,3,1,2024
334680501.0,14,1420416,84,1,2,,,7.0,8,0,2024
334680501.0,14,1420416,15,1,1,,,9.0,1,0,2024
334680501.0,14,1420416,14,,1,,,7.0,8,0,2024
334680501.0,14,1420416,22,1,1,,,13.0,5,0,2024
334680701.0,14,1420416,60,1,2,,,9.0,4,0,2024
334680701.0,14,1420416,86,1,2,,,7.0,6,1,2024
334680801.0,14,1420416,53,1,2,,,12.0,3,0,2024
334680801.0,14,1420416,53,1,2,,,12.0,3,1,2024
334680801.0,14,1420416,22,1,1,,,13.0,2,0,2024
334680801.0,14,1420416,20,1,2,9,3,9.0,4,0,2024
334680801.0,14,1420416,1,,2,,,1.0,,,2024
335230101.0,14,1410112,34,1,2,,,12.0,3,1,2024
335230201.0,14,1410112,77,1,2,,,13.0,4,1,2024
335230201.0,14,1410112,75,1,2,,,13.0,4,0,2024
335230301.0,14,1410112,36,1,2,,,13.0,5,0,2024
335230301.0,14,1410112,69,1,2,,,13.0,5,1,2024
335230301.0,14,1410112,38,1,2,,,12.0,3,0,2024
335230501.0,14,1410112,28,1,2,,,13.0,1,1,2024
335230501.0,14,1410112,24,1,1,,,13.0,4,0,2024
335230601.0,14,1410112,77,1,2,,,8.0,4,1,2024
335230701.0,14,1410112,66,1,2,,,13.0,5,1,2024
335230701.0,14,1410112,67,1,2,,,13.0,5,0,2024
335230801.0,14,1410112,84,1,2,,,6.0,4,1,2024
335230801.0,14,1410112,72,1,2,,,6.0,1,0,2024
335790101.0,14,1410112,54,1,2,,,11.0,5,1,2024
335790101.0,14,1410112,51,1,2,,,11.0,5,0,2024
335790101.0,14,1410112,14,,1,,,7.0,8,0,2024
335790101.0,14,1410112,10,,1,,,7.0,4,,2024
335790301.0,14,1410112,52,1,2,,,12.0,3,1,2024
335790301.0,14,1410112,94,1,2,,,6.0,4,0,2024
335790301.0,14,1410112,19,1,1,,,13.0,1,0,2024
335790401.0,14,1410112,30,1,2,,,13.0,5,1,2024
335790401.0,14,1410112,4,,1,,,5.0,,,2024
335790601.0,14,1410112,70,1,2,,,6.0,6,1,2024
335790601.0,14,1410112,69,1,2,,,10.0,4,0,2024
335790601.0,14,1410112,36,1,2,,,11.0,4,0,2024
335790601.0,14,1410112,39,1,2,,,11.0,4,0,2024
335790601.0,14,1410112,14,,1,,,9.0,1,0,2024
335790601.0,14,1410112,8,,1,,,7.0,3,,2024
335790601.0,14,1410112,2,,1,,,3.0,,,2024
335790701.0,14,1410112,69,1,2,,,13.0,3,1,2024
335790801.0,14,1410112,50,1,2,,,9.0,4,1,2024
335790801.0,14,1410112,52,1,2,,,7.0,8,0,2024
335790801.0,14,1410112,29,1,1,,,12.0,1,0,2024
335790801.0,14,1410112,21,1,1,,,12.0,2,0,2024
336220201.0,14,1410314,80,1,2,,,10.0,1,0,2024
336220201.0,14,1410314,76,1,2,,,10.0,1,1,2024
336220301.0,14,1410314,46,1,2,,,9.0,4,1,2024
336220301.0,14,1410314,15,1,1,,,11.0,1,0,2024
336220401.0,14,1410314,50,1,2,,,7.0,7,0,2024
336220401.0,14,1410314,91,1,2,,,1.0,,1,2024
336220401.0,14,1410314,89,1,2,,,6.0,4,0,2024
336220401.0,14,1410314,47,1,2,,,9.0,2,0,2024
336220501.0,14,1410314,61,1,2,,,7.0,6,0,2024
336220501.0,14,1410314,65,1,2,,,7.0,6,1,2024
336220601.0,14,1410314,68,1,2,,,9.0,4,1,2024
336220601.0,14,1410314,66,1,2,,,9.0,4,0,2024
336220701.0,14,1410314,40,1,1,,,13.0,4,0,2024
336220701.0,14,1410314,53,1,1,,,13.0,4,1,2024
336220701.0,14,1410314,14,,1,,,9.0,1,0,2024
336220701.0,14,1410314,9,,1,,,7.0,3,,2024
336400101.0,14,1410714,65,1,2,,,7.0,8,1,2024
336400101.0,14,1410714,56,1,2,,,9.0,4,0,2024
336400101.0,14,1410714,22,1,1,,,13.0,3,0,2024
336400201.0,14,1410714,57,1,2,,,7.0,8,1,2024
336400201.0,14,1410714,59,1,2,,,7.0,5,0,2024
336400201.0,14,1410714,31,1,2,,,13.0,4,0,2024
336400301.0,14,1410714,64,1,2,,,7.0,4,1,2024
336400401.0,14,1410714,40,1,2,,,12.0,3,1,2024
336400401.0,14,1410714,12,,1,,,7.0,7,,2024
336400401.0,14,1410714,9,,1,,,7.0,3,,2024
336400401.0,14,1410714,8,,1,,,7.0,2,,2024
336400501.0,14,1410714,62,1,2,,,11.0,3,1,2024
336400601.0,14,1410714,69,1,2,,,7.0,3,1,2024
336400701.0,14,1410714,53,1,2,,,9.0,4,1,2024
336400701.0,14,1410714,43,1,2,,,11.0,4,0,2024
336400701.0,14,1410714,8,,1,,,7.0,2,,2024
336400701.0,14,1410714,7,,1,,,7.0,1,,2024
336550101.0,14,1410113,73,1,2,,,15.0,3,1,2024
336550101.0,14,1410113,63,1,2,,,12.0,3,0,2024
336550201.0,14,1410113,54,1,2,,,15.0,2,1,2024
336550201.0,14,1410113,22,1,1,,,13.0,3,0,2024
336550201.0,14,1410113,20,1,1,,,13.0,2,0,2024
336550501.0,14,1410113,71,1,2,,,15.0,2,1,2024
336550501.0,14,1410113,82,1,2,,,10.0,3,0,2024
336550801.0,14,1410113,26,1,2,,,13.0,5,1,2024
337600101.0,14,1410324,52,1,2,,,7.0,4,1,2024
337600101.0,14,1410324,41,1,2,,,11.0,4,0,2024
337600101.0,14,1410324,17,1,1,,,11.0,3,0,2024
337600101.0,14,1410324,8,,1,,,7.0,2,,2024
337600201.0,14,1410324,36,1,2,,,9.0,4,0,2024
337600201.0,14,1410324,53,1,2,,,9.0,4,1,2024
337600201.0,14,1410324,19,1,2,8,2,11.0,4,0,2024
337600201.0,14,1410324,12,,1,,,7.0,7,,2024
337600401.0,14,1410324,59,1,2,,,9.0,3,1,2024
337600401.0,14,1410324,59,1,2,,,9.0,4,0,2024
337600501.0,14,1410324,55,1,2,,,9.0,4,1,2024
337600501.0,14,1410324,19,1,1,,,13.0,1,0,2024
337600501.0,14,1410324,15,1,1,,,9.0,2,0,2024
337600601.0,14,1410324,31,1,2,,,13.0,5,1,2024
337600801.0,14,1410324,78,1,2,,,6.0,3,1,2024
337600801.0,14,1410324,70,1,2,,,6.0,3,0,2024
338790101.0,14,1410112,75,1,2,,,13.0,5,1,2024
338790101.0,14,1410112,77,1,2,,,13.0,5,0,2024
338790301.0,14,1410112,64,1,2,,,9.0,4,1,2024
338790301.0,14,1410112,58,1,2,,,11.0,4,0,2024
338790301.0,14,1410112,27,1,1,,,13.0,4,0,2024
338790301.0,14,1410112,15,1,1,,,11.0,1,0,2024
338790301.0,14,1410112,27,1,2,,,13.0,5,0,2024
338790501.0,14,1410112,33,1,2,,,13.0,5,1,2024
338790501.0,14,1410112,33,1,2,,,13.0,5,0,2024
338790501.0,14,1410112,9,,1,,,7.0,2,,2024
338790501.0,14,1410112,7,,1,,,7.0,1,,2024
338790601.0,14,1410112,21,1,2,8,2,9.0,4,1,2024
338790801.0,14,1410112,75,1,2,,,6.0,6,0,2024
338790801.0,14,1410112,74,1,2,,,10.0,4,1,2024
339390101.0,14,1410624,67,1,2,,,9.0,3,0,2024
339390101.0,14,1410624,65,1,2,,,9.0,4,1,2024
339390101.0,14,1410624,32,1,1,,,12.0,3,0,2024
339390101.0,14,1410624,8,,1,,,7.0,3,,2024
339390201.0,14,1410624,46,1,2,,,13.0,3,1,2024
339390201.0,14,1410624,64,1,2,,,12.0,3,0,2024
339390201.0,14,1410624,17,1,1,,,9.0,3,0,2024
339390201.0,14,1410624,19,1,1,,,9.0,4,0,2024
339390301.0,14,1410624,36,1,2,,,11.0,4,1,2024
339390301.0,14,1410624,43,1,2,,,11.0,4,0,2024
339390301.0,14,1410624,6,,1,,,4.0,,,2024
339390401.0,14,1410624,54,1,2,,,13.0,5,1,2024
339390401.0,14,1410624,32,1,2,,,9.0,4,0,2024
339390401.0,14,1410624,31,1,2,,,9.0,4,0,2024
339390401.0,14,1410624,54,1,2,,,13.0,5,0,2024
339390501.0,14,1410624,55,1,2,,,12.0,2,1,2024
339390601.0,14,1410624,53,2,2,,,7.0,5,1,2024
339390601.0,14,1410624,58,1,2,,,9.0,1,0,2024
339390701.0,14,1410624,50,1,2,,,13.0,3,0,2024
339390701.0,14,1410624,11,,1,,,7.0,6,,2024
339390701.0,14,1410624,47,1,2,,,9.0,3,1,2024
339390801.0,14,1410624,71,1,2,,,7.0,5,1,2024
339390801.0,14,1410624,66,1,2,,,7.0,5,0,2024
339390801.0,14,1410624,23,1,1,,,13.0,5,0,2024
339390901.0,14,1410624,84,1,2,,,6.0,3,1,2024
339390901.0,14,1410624,55,1,2,,,7.0,6,0,2024
339391001.0,14,1410624,76,1,2,,,8.0,4,0,2024
339391001.0,14,1410624,70,1,2,,,10.0,6,1,2024
341700301.0,14,1410112,63,1,2,,,13.0,5,1,2024
341700301.0,14,1410112,71,1,2,,,13.0,4,0,2024
341700401.0,14,1410112,33,1,2,,,12.0,3,0,2024
341700401.0,14,1410112,43,1,2,,,11.0,4,1,2024
341700401.0,14,1410112,16,1,1,,,9.0,3,0,2024
341700401.0,14,1410112,25,1,1,,,12.0,2,0,2024
341700501.0,14,1410112,44,1,2,,,9.0,4,0,2024
341700501.0,14,1410112,37,1,2,,,13.0,5,1,2024
341700601.0,14,1410112,51,1,2,,,9.0,4,1,2024
341700601.0,14,1410112,0,,2,,,1.0,,,2024
341700701.0,14,1410112,26,1,2,,,13.0,4,1,2024
341700801.0,14,1410112,55,1,2,,,12.0,2,1,2024
341700801.0,14,1410112,43,1,2,,,13.0,5,0,2024
341720401.0,14,1410112,71,1,2,,,8.0,4,0,2024
341720401.0,14,1410112,44,1,2,,,13.0,5,1,2024
341720501.0,14,1410112,65,1,2,,,13.0,4,1,2024
341720501.0,14,1410112,61,1,2,,,9.0,4,0,2024
341720601.0,14,1410112,54,1,2,,,11.0,5,1,2024
341720601.0,14,1410112,57,1,2,,,9.0,4,0,2024
341720601.0,14,1410112,20,1,2,8,2,11.0,4,0,2024
341720601.0,14,1410112,8,,1,,,7.0,2,,2024
341720801.0,14,1410112,41,1,2,,,9.0,4,1,2024
341720801.0,14,1410112,24,1,1,,,13.0,3,0,2024
341720801.0,14,1410112,17,1,1,,,9.0,2,0,2024
342660101.0,14,1410814,63,1,2,,,13.0,4,1,2024
342660101.0,14,1410814,29,1,2,,,13.0,4,0,2024
342660101.0,14,1410814,31,1,2,,,12.0,3,0,2024
342660101.0,14,1410814,4,,1,,,4.0,,,2024
342660201.0,14,1410814,92,1,2,,,6.0,6,1,2024
342660201.0,14,1410814,89,1,2,,,13.0,4,0,2024
342660401.0,14,1410814,67,1,2,,,7.0,6,1,2024
342660501.0,14,1410814,70,1,2,,,6.0,5,1,2024
342660501.0,14,1410814,43,1,2,,,11.0,4,0,2024
342660501.0,14,1410814,20,1,2,11,2,11.0,4,0,2024
342660501.0,14,1410814,11,,1,,,7.0,5,,2024
342660501.0,14,1410814,4,,1,,,4.0,,,2024
342660601.0,14,1410814,42,1,2,,,9.0,4,1,2024
342660601.0,14,1410814,43,1,2,,,11.0,4,0,2024
342660601.0,14,1410814,15,1,1,,,9.0,2,0,2024
342660701.0,14,1410814,70,1,2,,,13.0,6,1,2024
342660801.0,14,1410814,49,1,2,,,11.0,4,0,2024
342660801.0,14,1410814,45,1,2,,,9.0,4,1,2024
342660801.0,14,1410814,25,1,1,,,13.0,4,0,2024
342660801.0,14,1410814,15,1,1,,,9.0,1,0,2024
343070201.0,14,1420416,72,1,2,,,11.0,3,1,2024
343070201.0,14,1420416,69,1,2,,,9.0,4,0,2024
343070301.0,14,1420416,74,1,2,,,6.0,5,1,2024
343070301.0,14,1420416,68,1,2,,,9.0,4,0,2024
343070301.0,14,1420416,29,1,2,,,12.0,2,0,2024
343070301.0,14,1420416,8,,1,,,7.0,3,,2024
343070501.0,14,1420416,23,1,2,10,4,9.0,4,1,2024
343070501.0,14,1420416,34,1,2,,,9.0,4,0,2024
343070601.0,14,1420416,50,1,2,,,12.0,3,1,2024
343070601.0,14,1420416,20,1,1,,,12.0,1,0,2024
343070601.0,14,1420416,15,1,1,,,9.0,1,0,2024
343070701.0,14,1420416,76,2,2,,,7.0,2,1,2024
343380101.0,14,1410624,50,1,2,,,13.0,5,1,2024
343380201.0,14,1410624,64,1,2,,,9.0,2,0,2024
343380201.0,14,1410624,61,1,2,,,7.0,8,1,2024
343380301.0,14,1410624,74,1,2,,,9.0,2,1,2024
343380301.0,14,1410624,54,1,2,,,9.0,3,0,2024
343380401.0,14,1410624,69,1,2,,,7.0,5,1,2024
343380501.0,14,1410624,42,1,2,,,7.0,8,1,2024
343380501.0,14,1410624,16,1,1,,,9.0,2,0,2024
343380501.0,14,1410624,16,4,1,,,9.0,1,0,2024
343380601.0,14,1410624,58,1,2,,,9.0,4,1,2024
343380601.0,14,1410624,63,1,2,,,9.0,3,0,2024
343380701.0,14,1410624,52,1,2,,,9.0,3,1,2024
343380701.0,14,1410624,67,1,2,,,7.0,4,0,2024
343380901.0,14,1410624,71,1,2,,,9.0,4,0,2024
343380901.0,14,1410624,68,1,2,,,7.0,8,1,2024
343380901.0,14,1410624,26,1,2,,,9.0,4,0,2024
343380901.0,14,1410624,9,,1,,,7.0,3,,2024
343381001.0,14,1410624,64,1,2,,,7.0,8,0,2024
343381001.0,14,1410624,78,1,2,,,6.0,6,1,2024
343470101.0,14,1410111,42,1,2,,,11.0,4,1,2024
343470101.0,14,1410111,65,1,2,,,7.0,6,0,2024
343470101.0,14,1410111,17,1,1,,,11.0,3,0,2024
343470101.0,14,1410111,14,,1,,,7.0,8,0,2024
343470201.0,14,1410111,71,1,2,,,9.0,1,1,2024
343470201.0,14,1410111,67,1,2,,,7.0,3,0,2024
343470301.0,14,1410111,55,1,2,,,9.0,4,1,2024
343470401.0,14,1410111,76,1,2,,,7.0,3,1,2024
343470501.0,14,1410111,46,1,2,,,13.0,4,1,2024
343470701.0,14,1410111,65,1,2,,,9.0,2,1,2024
343470701.0,14,1410111,54,1,2,,,7.0,8,0,2024
343470701.0,14,1410111,22,1,1,,,13.0,2,0,2024
343470701.0,14,1410111,9,,1,,,7.0,4,,2024
343470801.0,14,1410111,66,1,2,,,7.0,5,0,2024
343470801.0,14,1410111,75,1,2,,,7.0,3,1,2024
343470801.0,14,1410111,44,1,2,,,9.0,4,0,2024
343470801.0,14,1410111,25,1,2,8,4,11.0,4,0,2024
343470801.0,14,1410111,19,1,1,,,13.0,2,0,2024
344850101.0,14,1410314,68,1,2,,,7.0,8,0,2024
344850101.0,14,1410314,70,1,2,,,7.0,6,1,2024
344850401.0,14,1410314,72,1,2,,,7.0,8,1,2024
344850401.0,14,1410314,33,1,2,,,7.0,8,0,2024
344850501.0,14,1410314,93,1,2,,,6.0,3,1,2024
344850701.0,14,1410314,77,1,2,,,6.0,4,1,2024
344850801.0,14,1410314,80,1,2,,,9.0,1,1,2024
344850801.0,14,1410314,52,1,2,,,9.0,2,0,2024
345550101.0,14,1410112,40,1,2,,,13.0,4,1,2024
345550101.0,14,1410112,41,1,2,,,13.0,4,0,2024
345550101.0,14,1410112,77,1,2,,,13.0,5,0,2024
345550101.0,14,1410112,18,1,1,,,9.0,4,0,2024
345550101.0,14,1410112,11,,1,,,7.0,6,,2024
345550201.0,14,1410112,36,1,2,,,13.0,4,1,2024
345550201.0,14,1410112,34,1,2,,,13.0,2,0,2024
345550201.0,14,1410112,23,1,1,,,13.0,3,0,2024
345550201.0,14,1410112,5,,1,,,4.0,,,2024
345550301.0,14,1410112,22,1,1,,,13.0,4,0,2024
345550301.0,14,1410112,19,1,1,,,13.0,1,0,2024
345550301.0,14,1410112,7,,1,,,7.0,1,,2024
345550301.0,14,1410112,50,1,2,,,13.0,5,0,2024
345550301.0,14,1410112,49,1,2,,,13.0,5,1,2024
345550601.0,14,1410112,72,1,2,,,12.0,2,1,2024
345550601.0,14,1410112,67,1,2,,,13.0,1,0,2024
345550601.0,14,1410112,31,1,2,,,13.0,6,0,2024
345550701.0,14,1410112,53,1,2,,,7.0,4,1,2024
345550701.0,14,1410112,88,1,2,,,8.0,4,0,2024
345550801.0,14,1410112,35,1,2,,,12.0,3,0,2024
345550801.0,14,1410112,36,1,1,,,13.0,3,1,2024
345550801.0,14,1410112,16,1,1,,,9.0,2,0,2024
345550801.0,14,1410112,6,,1,,,4.0,,,2024
345710101.0,14,1410112,84,1,2,,,1.0,,1,2024
345710101.0,14,1410112,37,1,2,,,11.0,4,0,2024
345710101.0,14,1410112,28,1,2,,,12.0,3,0,2024
345710101.0,14,1410112,62,1,2,,,9.0,4,0,2024
345710201.0,14,1410112,31,1,2,,,13.0,5,1,2024
345710301.0,14,1410112,62,1,2,,,9.0,4,0,2024
345710301.0,14,1410112,59,1,2,,,9.0,4,1,2024
345710301.0,14,1410112,27,1,2,,,9.0,2,0,2024
345710401.0,14,1410112,28,1,2,,,13.0,5,1,2024
345710401.0,14,1410112,30,1,2,,,11.0,4,0,2024
345710401.0,14,1410112,10,,1,,,7.0,4,,2024
345710401.0,14,1410112,4,,1,,,3.0,,,2024
345710601.0,14,1410112,56,1,2,,,9.0,4,1,2024
345710601.0,14,1410112,74,1,2,,,13.0,4,0,2024
345710601.0,14,1410112,27,1,1,,,13.0,3,0,2024
345710701.0,14,1410112,36,1,2,,,13.0,5,1,2024
345710701.0,14,1410112,32,1,2,,,13.0,5,0,2024
345710701.0,14,1410112,8,,1,,,7.0,2,,2024
346050101.0,14,1410111,79,4,2,,,1.0,,1,2024
346050201.0,14,1410111,49,1,2,,,11.0,2,1,2024
346050201.0,14,1410111,28,1,2,,,9.0,1,0,2024
346050601.0,14,1410111,28,1,2,,,9.0,4,1,2024
346050601.0,14,1410111,31,1,2,,,9.0,4,0,2024
346050601.0,14,1410111,6,,1,,,4.0,,,2024
346050701.0,14,1410111,41,1,2,,,11.0,4,1,2024
346050701.0,14,1410111,20,1,1,,,12.0,1,0,2024
346050701.0,14,1410111,17,1,1,,,11.0,3,0,2024
346050801.0,14,1410111,32,1,2,,,12.0,3,1,2024
346050801.0,14,1410111,31,1,2,,,12.0,3,0,2024
347200301.0,14,1410824,39,1,2,,,9.0,4,1,2024
347200301.0,14,1410824,10,,1,,,7.0,4,,2024
347200501.0,14,1410824,85,3,2,,,1.0,,1,2024
347200801.0,14,1410824,42,1,2,,,7.0,5,0,2024
347200801.0,14,1410824,47,1,2,,,7.0,8,1,2024
347200801.0,14,1410824,20,1,2,8,3,11.0,4,0,2024
347200801.0,14,1410824,18,1,1,,,11.0,4,0,2024
348490201.0,14,1410424,44,1,2,,,9.0,4,0,2024
348490201.0,14,1410424,23,1,2,12,4,11.0,4,0,2024
348490201.0,14,1410424,45,1,2,,,12.0,3,1,2024
348490301.0,14,1410424,44,1,2,,,12.0,2,1,2024
348490301.0,14,1410424,44,1,2,,,9.0,4,0,2024
348490301.0,14,1410424,17,1,1,,,9.0,4,0,2024
348490401.0,14,1410424,54,1,2,,,9.0,2,1,2024
348490401.0,14,1410424,74,1,2,,,6.0,2,0,2024
348490401.0,14,1410424,35,1,2,,,9.0,1,0,2024
348490401.0,14,1410424,17,1,1,,,9.0,4,0,2024
348490501.0,14,1410424,75,1,2,,,8.0,1,1,2024
348490501.0,14,1410424,66,1,2,,,9.0,4,0,2024
348490501.0,14,1410424,56,1,2,,,9.0,4,0,2024
348490601.0,14,1410424,57,1,2,,,7.0,5,1,2024
348490601.0,14,1410424,60,1,2,,,7.0,5,0,2024
348490601.0,14,1410424,34,1,2,,,9.0,4,0,2024
348490601.0,14,1410424,11,,1,,,7.0,5,,2024
348490901.0,14,1410424,62,1,2,,,7.0,8,1,2024
348490901.0,14,1410424,64,1,2,,,9.0,1,0,2024
348490901.0,14,1410424,32,1,2,,,9.0,4,0,2024
348491001.0,14,1410424,59,1,2,,,7.0,7,1,2024
348491001.0,14,1410424,54,4,2,,,7.0,2,0,2024
349090101.0,14,1410112,55,1,2,,,12.0,3,1,2024
349090101.0,14,1410112,61,1,2,,,13.0,5,0,2024
349090101.0,14,1410112,22,1,1,,,13.0,3,0,2024
349090101.0,14,1410112,26,1,2,,,13.0,6,0,2024
349090201.0,14,1410112,56,1,2,,,12.0,3,0,2024
349090201.0,14,1410112,53,1,2,,,13.0,5,1,2024
349090201.0,14,1410112,26,1,2,,,13.0,5,0,2024
349090201.0,14,1410112,25,1,1,,,15.0,1,0,2024
349090201.0,14,1410112,19,1,2,10,2,9.0,4,0,2024
349090301.0,14,1410112,44,1,2,,,9.0,4,1,2024
349090301.0,14,1410112,47,1,2,,,12.0,2,0,2024
349090301.0,14,1410112,22,1,1,,,13.0,2,0,2024
349090301.0,14,1410112,14,,1,,,7.0,8,0,2024
349090301.0,14,1410112,9,,1,,,7.0,3,,2024
349090501.0,14,1410112,44,1,2,,,11.0,4,1,2024
349090501.0,14,1410112,12,,1,,,7.0,7,,2024
349090501.0,14,1410112,5,,1,,,4.0,,,2024
349090701.0,14,1410112,42,1,2,,,13.0,5,0,2024
349090701.0,14,1410112,41,1,2,,,13.0,5,1,2024
349090701.0,14,1410112,10,,1,,,7.0,4,,2024
349090701.0,14,1410112,7,,1,,,7.0,1,,2024
349090701.0,14,1410112,1,,2,,,1.0,,,2024
349090801.0,14,1410112,21,1,1,,,12.0,3,0,2024
349090801.0,14,1410112,47,1,2,,,11.0,4,1,2024
349500101.0,14,1410111,62,1,2,,,9.0,3,1,2024
349500101.0,14,1410111,59,1,2,,,7.0,6,0,2024
349500101.0,14,1410111,20,1,1,,,13.0,2,0,2024
349500201.0,14,1410111,56,1,2,,,9.0,3,1,2024
349500201.0,14,1410111,51,1,2,,,9.0,3,0,2024
349500201.0,14,1410111,21,1,2,13,4,9.0,3,0,2024
349500301.0,14,1410111,70,1,2,,,6.0,4,1,2024
349500301.0,14,1410111,72,2,2,,,6.0,2,0,2024
349500501.0,14,1410111,38,1,1,,,13.0,3,1,2024
349500501.0,14,1410111,20,1,1,,,13.0,1,0,2024
349500501.0,14,1410111,16,1,1,,,11.0,3,0,2024
349500601.0,14,1410111,51,1,2,,,13.0,5,1,2024
349500601.0,14,1410111,22,1,1,,,12.0,3,0,2024
349500601.0,14,1410111,19,1,1,,,11.0,4,0,2024
349500701.0,14,1410111,43,1,2,,,7.0,8,1,2024
349500701.0,14,1410111,22,1,2,8,4,9.0,4,0,2024
349500701.0,14,1410111,21,1,2,6,3,9.0,2,0,2024
349500701.0,14,1410111,10,,1,,,7.0,5,,2024
349930101.0,14,1410314,44,1,2,,,11.0,4,1,2024
349930101.0,14,1410314,13,,1,,,7.0,8,,2024
349930301.0,14,1410314,40,1,2,,,9.0,4,1,2024
349930301.0,14,1410314,5,,1,,,4.0,,,2024
349930301.0,14,1410314,0,,1,,,2.0,,,2024
349930401.0,14,1410314,51,1,2,,,9.0,4,1,2024
349930401.0,14,1410314,30,1,2,,,13.0,4,0,2024
349930501.0,14,1410314,40,1,1,,,9.0,2,1,2024
349930501.0,14,1410314,21,1,2,11,2,9.0,4,0,2024
349930501.0,14,1410314,35,1,2,,,9.0,4,0,2024
349930601.0,14,1410314,55,1,2,,,7.0,3,1,2024
349930601.0,14,1410314,62,1,2,,,7.0,1,0,2024
349930601.0,14,1410314,38,1,2,,,11.0,4,0,2024
349930701.0,14,1410314,38,1,2,,,11.0,4,1,2024
349930701.0,14,1410314,15,1,1,,,9.0,1,0,2024
349930701.0,14,1410314,7,,1,,,7.0,1,,2024
349930801.0,14,1410314,57,1,2,,,7.0,8,1,2024
349930801.0,14,1410314,38,1,2,,,9.0,4,0,2024
350240101.0,14,1410424,78,1,2,,,7.0,8,1,2024
350240101.0,14,1410424,78,1,2,,,7.0,4,0,2024
350240101.0,14,1410424,28,1,2,,,13.0,5,0,2024
350240201.0,14,1410424,60,1,2,,,7.0,5,0,2024
350240201.0,14,1410424,58,1,2,,,7.0,6,1,2024
350240201.0,14,1410424,19,4,2,5,4,5.0,,0,2024
